genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVABY01.fasta	1.6015179676881302	0.649936581068768	0.0012417966978969	2642744	77	70	1	1.7676358892272956	0.0010905219810544	0.0732923809494979	0.7568654695220991	0.0	0.9789305757048524	0.9795346243798176		False					4081	3964	3953	281	15304	15400	0.9749731418028658	32247	4234
CAVAFY01.fasta	6.498454668469511	0.6902816161005438	0.0005460522807114	1938419	65	59	6	6.388469034223622	0.0046039890312282	0.5422697569514124	0.9967792321085744	0.0	0.9585385855057242	0.9586527466213066		False	72.0	23.5	0.9161266848858322	1.0	43582	43462	43444	588	45667	48056	0.9549023138754148	111415	44032
CAVAHC01.fasta	4.230776890689664	0.6760145596318085	0.0116471642210941	3032769	258	255	3	5.170717728908381	0.0029947295277963	0.3598820088176844	0.9761453471942336	0.0005493461169285	0.9831067059176004	0.9898546780901176		False	3127.0	34.407099456347936	0.4739056586753858	0.9520266637303167	18438	11073	10809	23499	46766	47378	0.9762641869590148	115510	34308
CAVAKS01.fasta	1.4113927162607995	0.4407440175706008	0.001421509675439	3315083	203	195	0	3.182761187403478	0.0017588659831849	0.0843707382288768	0.7124216023555623	0.0001591085361539	0.9705644699959955	0.9712938333047308		False	257.0	96.17898832684826	0.837159967108035	0.9839046577153436	8233	8029	8008	533	17027	17409	0.965275022919782	40895	8541
CAVANT01.fasta	1.9230488380686863	0.5899644456290569	0.0010366100349651	2708809	84	77	1	2.3548666838219603	0.0014352519723006	0.1386184850980633	0.8169602843018903	0.0	0.972574575688898	0.9729660631013792		False					10298	10151	10145	402	18945	19150	0.965982535821824	41281	10547
CAVAWT01.fasta	1.4700496824553348	0.5800563377375136	0.0023176266358917	1938310	109	96	1	1.8398650502847536	0.0013290170060188	0.0720122168280615	0.726937308129175	0.0	0.9732486996890716	0.9745024430084108		False	32.0	30.59375	0.2613757753345778	0.766871479339706	3734	3559	3543	478	10316	10537	0.9626974538905412	23006	4021
CAVAZJ01.fasta	6.07470042502711	0.8860250503991907	0.0012444657209645	2198448	84	83	6	5.384765924623211	0.0036456467827917	0.5892329497900337	0.9953176748958484	2.379507623695717e-05	0.9977875525514166	0.9983665251914856		False	632.0	46.17879746835443	0.5856283395754133	0.991194656427872	2866	2116	2112	2121	48161	48279	0.994446231382354	102463	4233
CAVBIJ01.fasta	1.226900575249708	0.4249325656082561	0.0007851206827937	1470318	245	219	0	2.0263126907760576	0.0016996558333789	0.079775259501686	0.6615413016954644	0.0	0.9602029071997954	0.9603648919391278		False					4668	4649	4651	69	6600	7691	0.9422280384449998	19409	4720
CAVBNR01.fasta	0.9251254127188614	0.0367259839631334	0.0108709365208794	2731581	46	14	0	6.885401211405452	0.0041730624004856	0.0246198080891615	0.5581945885506803	0.0074454606824901	0.9780523709684614	0.9868998230509584		False	6282.0	60.48742438713786	0.8648964034851577	0.997786061983518	1476	881	848	1747	9186	9383	0.9713380391224694	21005	2595
CAVBQQ01.fasta	1.9132293632156587	0.6245747133978375	0.0006188159153137	1889902	40	39	1	2.2079587505142118	0.001609505885257	0.1300527752232655	0.8153663204988265	0.0	0.9651975084117548	0.9652788796803736		False					8554	8534	8531	96	13136	13535	0.9572615242584108	30378	8627
