genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVAFE01.fasta	1.4935209748418503	0.618059137938246	0.0018144863834911	3155876	222	209	1	1.7019053652717475	0.0009648332228802	0.0612394149833516	0.7325383321805345	0.0	0.970372133454756	0.9705791042304828		False					5726	5686	5676	262	20113	21177	0.9645673662839702	5938	44512
CAVAII01.fasta	1.6467609197240372	0.6575431001660041	0.0017745194138685	2101152	209	203	1	1.7837535057888472	0.0012429957742699	0.0759292997365254	0.7663871198959427	0.0	0.9811770162781516	0.9813399858341848		False					3003	2977	2973	187	14550	15063	0.9764179358771976	3160	31168
CAVAIJ01.fasta	0.9634230893550856	0.430054268567929	0.0041013399392378	2496657	100	95	0	1.477825838315979	0.000939053663234	0.0356813130518128	0.5728852591433077	0.0	0.9735642764132728	0.9750235732567016		False					2355	2225	2217	347	10376	10676	0.9668019483267488	2564	22830
CAVAOT01.fasta	1.0524113300616331	0.5362842260185553	0.0025587272511855	1990810	398	364	1	1.3435210965172393	0.0009718302191397	0.0240992359893711	0.605161794548449	0.0	0.9779269233174228	0.9788440294307688		False					1059	1015	1012	146	8910	9304	0.972306826015617	1158	19426
CAVAZJ01.fasta	3.26481681622672	0.8284316936311434	0.0028964424407142	2198448	84	84	3	3.1874566610521446	0.0021580030189456	0.2735352394052531	0.94402405581866	0.0001386440758394	0.9980793311083508	0.9986696665685546		False	399.0	55.61904761904762	0.7362120733763421	0.9911885043339124	1155	800	797	1561	30162	30941	0.9945395927670015	2358	63712
CAVBQZ01.fasta	2.40465247949494	0.7476412787656317	0.0025942274639529	2228962	93	90	2	2.2550880013423065	0.0015168124671719	0.1660221215076793	0.8803647967707726	0.0	0.9810218425810078	0.9815487884298906		False	3.0	1.3333333333333333	1.000000000000001	1.0	7023	6828	6835	715	22995	23635	0.9767479199241466	7550	48484
CAVBRO01.fasta	0.8466758577534029	0.466050466440186	0.004558228500549	2902087	116	98	0	1.1898562980661918	0.000701265187253	0.0152693561564487	0.5265054054642042	0.0	0.9864148218355788	0.9882878613499424		False					602	519	516	238	10362	10697	0.9817304190319048	754	21913
CAVCRU01.fasta	2.340882107837148	0.55943929648882	0.0134462970247022	3560313	46	43	1	3.7190643781010233	0.0019735653482641	0.1779964289656555	0.8734349534785264	0.0001590635815609	0.9677335365767062	0.9769725889702598		False	785.0	30.88407643312102	0.7409730910152075	0.9930013703320268	20448	14593	14127	13828	35880	38637	0.9621425070582008	27955	86747
CAVCTP01.fasta	1.4303251159074055	0.5923229617517545	0.0031259514590831	1460433	232	206	1	1.7155284446387422	0.001442674330475	0.0615796821901449	0.7171891777118375	0.0	0.965140715866256	0.9663972068095136		False					3135	3022	3016	290	8772	9222	0.958003607010889	3306	19259
CAVEUH01.fasta	26.836847438459102	0.9160190449490258	0.0040303470078748	1683596	70	70	28	13.102482515986852	0.010140235028697	0.9018689756925058	0.9999999999488848	0.0047809119512741	0.9872186398293448	0.9894315202422576		False	13275.0	34.95419962335217	0.7902653177923029	0.9911215205446108	19407	16047	15972	11312	190836	196193	0.9840546912122724	27284	399313
CAVEVP01.fasta	0.9144936747209284	0.0362113041561331	0.0095220887627129	775697	44	27	0	10.239281975546298	0.0116923354522991	0.0136200088436593	0.5540274673203271	0.0052818695477301	0.9799337434926644	0.9859914813061996		False	608.0	58.67105263157895	0.5878298322255304	0.9666207546621703	212	148	142	187	3057	3133	0.9630979989608924	329	6596
CAVFMT01.fasta	2.465133365217896	0.6535705149356933	0.0026714060866437	1618338	79	78	2	2.683599785318391	0.0021198919013912	0.207543170833287	0.8865862634568863	0.0	0.967571269073316	0.9680803870487532		False	3.0	10.0	1.0000000000000009	1.0000000000000002	10892	10721	10716	670	17140	18513	0.9588431538259404	11386	39917
CAVGWE01.fasta	3.583162697461061	0.5341088737388244	0.0066310740566653	3415167	65	60	1	4.886198590241752	0.0026490695707087	0.3263901882396966	0.95774077736825	0.0007466601536645	0.977074076167356	0.9798147804251814		False	1725.0	35.15072463768116	0.8270797007809542	0.9906913464498134	25555	22500	22266	10132	52306	54842	0.9678642812068012	32398	119041
CAVHRO01.fasta	1.0355182538702532	0.5174905832124932	0.0122322963190287	1830242	131	117	1	1.352492375172935	0.0010069586192714	0.0261768662286189	0.5992280105147212	0.0	0.9835316217908578	0.9884992694635776		False					789	551	546	648	8131	8392	0.9738888656341202	1194	17577
CAVIIA01.fasta	1.472628172959914	0.6085245185732837	0.0025328044282429	1566282	83	79	1	1.7094248764739706	0.0013731844144676	0.063164870693783	0.727558311987748	0.0	0.9691713667697656	0.9699092324175712		False					3050	2977	2971	210	9930	10420	0.9639257755121292	3181	22032
CAVKEV01.fasta	1.3328335494384531	0.6365418741210528	0.0024460399432799	2042216	255	252	1	1.4697027485454095	0.0010415267503919	0.0373275892461913	0.6917647608810455	0.0	0.9872886358568036	0.9877608846794612		False					969	933	933	175	11780	12045	0.981861001769873	1108	24705
CAVKTI01.fasta	4.792339998078244	0.7520166899053682	0.002369299337084	2383237	114	108	4	4.497759575666509	0.0029275216939226	0.4721800643410622	0.9854714008700678	0.0	0.9841831235109753	0.9843715148709208		False	167.0	21.664670658682635	0.8640219720944651	1.0	17799	17587	17561	1845	49241	50564	0.9795854559484606	19406	107275
CAVKYA01.fasta	0.9295649711137164	0.2431946020769871	0.0111079470140444	2888222	446	354	0	2.3537813845698627	0.0014068994031447	0.0738585884326066	0.5599231329529043	0.0	0.9530001875117194	0.959642790174386		False	523.0	27.92734225621415	0.6711014287439995	1.0	10026	8609	8396	3658	11679	14227	0.9363441320907	12054	34488
GUT_GENOME017944.fna	0.9455512804448964	0.2199851408916315	0.0069088543229103	3056711	108	100	0	4.727450040229229	0.0027135618826971	0.0669130971164758	0.5660915798523309	2.3858161985017712e-05	0.9771480536243364	0.9805069083868696		False	93.0	27.580645161290324	0.8379796633771699	1.0	4674	3987	3932	1894	12603	13605	0.9544077896362968	5826	31418
GUT_GENOME065434.fna	2.3693002743428218	0.7484863730772625	0.00262811094026	3037076	137	133	2	2.292560866277141	0.0013214814596893	0.1639521039315446	0.8765713647602374	0.0001827343545601	0.9948406920582004	0.9953748983301032		False	61.0	11.245901639344265	0.559813944576882	0.9940730203888098	2569	2303	2297	1104	30252	30982	0.9918729340798172	3401	63041
GUT_GENOME100651.fna	0.861886647193352	0.4810279847131963	0.0034282685465718	1589868	256	249	0	1.1897269129656336	0.000959124458844	0.0142125006604321	0.5328224540284895	0.0	0.9865905469994688	0.9872986369268896		False					303	287	285	84	5871	6005	0.981171945027594	369	12424
GUT_GENOME108408.fna	1.818967243189795	0.718792093474924	0.0060342305047446	1468458	147	147	1	1.805357584846576	0.0015049575038106	0.0841392807965906	0.7993409491701051	0.0	0.9900611063898668	0.9928048237626969		False					1228	889	880	912	11431	11721	0.9851120633392672	1792	24291
GUT_GENOME230915.fna	25.24443950722351	0.9093984393779352	0.0033396894323052	1593339	55	55	27	12.041176012051643	0.0095723655656834	0.8933848980035008	0.9999999997914496	0.0039697554402407	0.9973128949429736	0.9981861162726164		False	5375.0	25.75013953488372	0.7476069768274337	0.984591078792543	3825	2582	2554	7435	169254	174266	0.9950561774016378	9989	354554
