genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVAII01.fasta	3.2341715401836706	0.7924600409680023	0.001687911709096	2101152	209	203	3	2.899223933804791	0.0020203033023825	0.2858146388267008	0.9424886793669324	0.0	0.9806574083325008	0.9808389116461852		False	1.0	2.0	1.0	1.0	11616	11507	11493	698	28151	28609	0.9774934367797112	59094	12191
CAVAIJ01.fasta	3.7576543353772665	0.6065462736771611	0.0031986891738681	2496657	100	95	2	4.231072611597804	0.002688547007581	0.3783443220274151	0.9637751082170536	0.0	0.9724294830805974	0.9735209549902816		False	81.0	21.33333333333333	0.7177787998382066	0.9892596854622172	26043	25012	24937	2871	39198	40138	0.967355033812477	86302	27808
CAVAZJ01.fasta	3.0670855075944483	0.8150258727975371	0.0023308319150168	2198448	84	84	3	3.077289246658913	0.0020834164007949	0.2480913808286573	0.933345752316702	7.278401968864407e-05	0.9981812048051396	0.9987624125438198		False	431.0	46.53364269141532	0.6357462697480678	0.9595315995854936	992	675	675	1292	27843	28147	0.9950093494414524	58008	1967
CAVBQT01.fasta	0.8032864462449065	0.3935193937242935	0.0014542939887851	2459739	54	52	0	1.2953503938383937	0.0008277484313351	0.0217327936012722	0.5080124816575288	0.0	0.9629234712011524	0.9631292440653236		False					1982	1971	1967	59	8212	8898	0.9532726145814376	19424	2026
CAVBQZ01.fasta	1.8856360045617648	0.688151704694831	0.0025627223546319	2228962	93	90	1	1.9214937294488423	0.0012924310016664	0.1023543694329467	0.8108124810486783	0.0	0.9814634616733292	0.9822962690230732		False					4229	4039	4024	561	17395	17660	0.9764877997194026	36372	4585
CAVBRO01.fasta	1.7760539225736514	0.6854070880714466	0.0036516567571892	2902087	116	98	1	1.8308155290046288	0.0010790271034073	0.0853492676132727	0.7915915897502719	0.0	0.9863337787808196	0.988017328041794		False	3.0	16.0	0.3823529411764707	1.0	3385	2968	2957	1015	21350	21725	0.9812921113345618	44550	3972
CAVBVC01.fasta	1.340581969834753	0.5903552943367004	0.0042583175443036	3748751	50	48	1	1.6565897685388506	0.0008567453613354	0.0490734113842183	0.6938664637856542	0.0	0.9890630775586527	0.9911776217085952		False	15.0	28.666666666666668	0.1818635520365118	1.0	2012	1623	1615	974	20739	21003	0.9833046479353148	43695	2589
CAVBYE01.fasta	1.86949881654373	0.0016179270762872	0.0142096153990236	2700987	319	2	0	80.09599717054634	0.0493219719435885	0.001545731245652	0.8080974245004224	0.0101867518075529	0.991377245508982	0.994251497005988		False	904.0	126.95353982300884	0.1111480952617802	0.7619787754296797	36	24	22	125	21013	21224	0.9898095701651746	47025	147
CAVBZH01.fasta	1.113996933363497	0.2522776060126184	0.0018647792282943	1989150	248	153	0	2.4607125768731053	0.0017668940611823	0.1037015810773445	0.6260597643859255	0.0	0.972692192090286	0.9730121486537584		False					5633	5567	5558	278	9300	9811	0.955233673547243	22129	5836
CAVCMC01.fasta	0.8940425504914309	0.476239998477167	0.001182887831991	1576010	22	21	0	1.2440769020817084	0.0009923730768485	0.0184973445599963	0.5459007861398287	0.0	0.9757478046103184	0.9759193194291986		False					707	702	702	35	5779	5890	0.9718212960052056	12104	737
CAVCNE01.fasta	1.8324718902468844	0.6151089217666731	0.001370232251113	2126664	127	125	1	2.1501978891114666	0.0014833315171167	0.1176908999258933	0.801719518825059	0.0	0.9597665099145388	0.96000223741355		False					10070	10011	10008	266	16167	17126	0.9496354667095952	36697	10274
CAVCRU01.fasta	6.914794570027972	0.6769671655273005	0.0118735242532352	3560313	46	44	5	8.308681252895786	0.0044090996399638	0.5228096518480257	0.9977700221032592	0.0179819741937609	0.9715230642442164	0.9789686713950936		False	41054.0	38.557558337798994	0.6996793135334223	0.9961147150731992	53006	39147	37759	43072	102745	108687	0.9638054343091044	242159	80831
CAVCWF01.fasta	1.3310794848576846	0.4807400395980008	0.0048587450432847	1900601	232	227	0	1.9799799881038092	0.0014540606191493	0.0814652838759949	0.6912869842098086	0.0	0.976452048335949	0.9786027526431704		False					3646	3313	3295	835	10614	10837	0.9696898654379889	23515	4130
CAVDBL01.fasta	1.17071536790793	0.5142940399526152	0.0027772154077367	2995899	44	38	1	1.580133070560066	0.0009142583321024	0.0458957394758634	0.6443263456645789	0.0	0.976290736659903	0.977316198663263		False					3260	3119	3108	392	14681	15009	0.9602733805043756	31475	3500
CAVDKS01.fasta	0.8961567013504368	0.4750998265055295	0.0117609911845251	2865221	543	517	0	1.2742729881587618	0.0007674922976798	0.0190009775860221	0.5467477056178816	0.0	0.9770397854597552	0.9821277690018736		False					1250	973	957	801	10743	11131	0.9673265473396706	23900	1758
CAVEBY01.fasta	0.8717512121357688	0.1347095419788233	0.007956659100836	2518901	54	48	0	3.1425396750030905	0.0019843046281882	0.0673642989541867	0.5368740910626184	0.0043989642228333	0.9744053652672026	0.9790021451639518		False	1009.0	41.96828543111992	0.572276289088841	0.9830960892324038	4343	3563	3486	2382	9356	10044	0.9570397588535724	23863	5868
CAVEUH01.fasta	116.5571063366746	0.9386301701833456	0.0037839158759142	1683596	70	70	124	53.577688057066034	0.041464687972678	0.9159162887058416	1.0	0.0034689416217807	0.9868303726314548	0.9895806380278502		False	31506.0	93.80781438456168	0.8101012015710687	0.987495325954001	20308	16067	15965	9947	809249	818390	0.9842316754229696	1670162	25912
CAVEVP01.fasta	3.720009230408265	0.0501123505698745	0.0133066721655582	775697	44	28	0	44.5995243841119	0.0509286296985888	0.0223205710477157	0.9625507333174332	0.0044576958600315	0.9792653344114588	0.9885064109968812		False	1541.0	129.73458792991565	0.5947263393464095	0.9770714467949704	359	199	190	476	12271	12400	0.9677953250631498	25793	666
CAVFYJ01.fasta	1.1845712799519212	0.3816251291236928	0.0029439657259684	3402745	195	156	0	2.1418577356182484	0.0011678287243493	0.0803762844409439	0.6486514190483523	4.040453596784765e-05	0.9681170018281536	0.9692650822669104		False	37.0	62.21621621621622	0.7763005469200646	1.0	8720	8406	8393	923	16834	17845	0.9548602332955888	39705	9316
CAVGFI01.fasta	0.9802747057081144	0.3785587102743396	0.0051493796183748	1502335	186	172	0	1.7129329938456186	0.0014151474765646	0.0532298056026119	0.5791936658946775	0.0	0.954995060585977	0.9581837962210356		False					3599	3344	3301	586	6215	7629	0.9350539110442851	18188	3887
CAVGMC01.fasta	0.9563558985278025	0.4526136156216949	0.0040953828888768	2290046	158	137	0	1.429934452487236	0.000951505648464	0.0291771431665564	0.5702115888103546	0.0	0.9766227157759252	0.9783588009039615		False					1562	1446	1442	327	9224	9470	0.9706943760802818	20253	1769
CAVGVB01.fasta	1.1721620977609062	0.5296874273365579	0.0106339066031904	2429867	81	78	1	1.738299002833394	0.0011188861412809	0.0391334175903454	0.6447804153158497	0.0	0.975854199749708	0.9820799461557068		False	413.0	30.491525423728813	0.6570233165648844	0.9797536309981448	2296	1704	1679	1491	11943	12225	0.9654772767926374	26017	3170
CAVGWE01.fasta	6.4775748887243285	0.5820930572355613	0.0090785238872021	3415167	65	60	3	8.191713223523928	0.0044411658330359	0.44284745079816	0.9967193005315454	0.0032445298123931	0.9746977978019014	0.9800178259955382		False	20395.0	33.35307673449375	0.7493386803915574	0.9947405107521478	38267	30221	29502	26656	92237	96560	0.965709294161401	213184	56158
CAVHRO01.fasta	3.4823154533662763	0.758024895068521	0.0099256625527837	1830242	131	119	3	3.1261523400208384	0.0023274852425967	0.3396048172864572	0.953805038501807	0.0	0.9828495766290892	0.986210480421006		False	44.0	11.136363636363637	0.7443275628886546	1.0	10660	8571	8501	6628	26743	27192	0.9750736821547497	56735	15129
CAVIEG01.fasta	1.0026327351281308	0.3674146784424984	0.0078061829116982	2383073	166	157	0	2.0897204419939865	0.0013632204356552	0.0611936772394299	0.5874198153707653	0.0	0.9681201955715256	0.9728860514712436		False	63.0	22.571428571428573	0.8097189872077459	1.0	4649	3954	3925	1395	10045	10426	0.9650336053516536	23199	5320
CAVIQG01.fasta	0.8987854082781719	0.4899207467177648	0.0016748650329483	1684599	380	372	1	1.2326366786910266	0.0009718770446381	0.0183586717076289	0.5477985513168077	0.0	0.9808258156303552	0.9810198208684968		False					593	587	585	46	6399	6501	0.975452110545876	13666	631
CAVJHF01.fasta	0.8445079069166102	0.0347128601173812	0.0026329303554665	2877291	44	4	0	5.181824613047815	0.0030595393233143	0.0306430597391782	0.5255981263576488	0.0023420664721778	0.9588857761798364	0.9600539872290714		False	290.0	23.07586206896552	0.883653269490381	0.9802731223969966	3625	3522	3508	348	10255	10936	0.9452695887649198	24671	3856
CAVJLG01.fasta	3.50240403302355	0.6968619620285895	0.0015100980715125	2997255	136	126	3	3.5104411968296323	0.0020369460654407	0.3482059417700529	0.9546172299896644	0.0	0.9570004465047112	0.9571892049341644		False	5.0	1.8	1.0000000000000009	1.0	44877	44680	44622	1083	43436	46509	0.9497911323082916	100840	45705
CAVKEV01.fasta	5.426162071005222	0.9296166517155874	0.0021813646768583	2042216	255	252	5	3.4590842192744384	0.0024513315701414	0.5730490800189598	0.9916983509957132	3.802590436633567e-06	0.9873065650394348	0.9877244101889276	1.815909174620675	False	132.0	32.696969696969695	0.4001523464345052	1.0	14855	14366	14367	2230	46334	46855	0.982432076506194	96582	16597
CAVKML01.fasta	1.025825430917619	0.1782244172346219	0.0082328882919343	2784697	72	68	0	3.3936869150803446	0.0020389599086152	0.0735473195108839	0.5957831774472421	0.0015156302136868	0.9455780320008592	0.951031947150244		False	3100.0	40.31483870967742	0.7551154776744817	0.9992316241656236	11146	10029	9812	3101	12275	15754	0.932577283166123	41388	12913
CAVKTI01.fasta	6.753182751023084	0.7679555159642117	0.0017251637371849	2383237	114	108	6	6.281525125792469	0.0040885469237097	0.5823436779472625	0.9974279714417592	4.785906417659966e-05	0.9834198332256138	0.983620141181082		False	405.0	28.382716049382715	0.9112760364636632	0.9955579246624024	23011	22733	22700	2008	66699	67762	0.9798606781202632	144524	24708
CAVKXR01.fasta	1.8372938783462325	0.5642086940904911	0.0011360312006566	2494522	329	305	1	2.339414039338728	0.0015011299083926	0.1359855715844558	0.8025619657649705	0.0	0.9532042721663586	0.9533045024011036		False					15874	15840	15830	223	18942	21212	0.9422993298064296	47424	16053
CAVKYA01.fasta	2.6736770926888584	0.3298240232225916	0.0097727060982479	2888222	446	380	0	5.951330288505738	0.0035572220452182	0.1878654064680623	0.9056606482756714	0.0017150362434783	0.9477623355823936	0.954832039248282		False	12448.0	42.09832904884319	0.7308335103766909	0.9946946247719578	28344	24508	23876	10422	32610	39244	0.9351788095120664	95874	34298
GUT_GENOME000245.fna	2.258154009318504	0.6732195819723424	0.0042928475073234	3141706	21	19	1	8.282004016293087	0.004675663234519	0.118626631518035	0.8638434551620106	0.0010340133722402	0.985322922536156	0.9878585419517562		False	339.0	56.445427728613566	0.4434166166579795	0.958905727456112	5470	4525	4503	2269	29699	30231	0.9797167962051128	62675	6772
GUT_GENOME000432.fna	1.6102133854464236	0.0613165536574385	0.0027974102605048	1948071	50	35	0	12.39315715258955	0.0089021975455786	0.0433095097663277	0.7587251211586851	0.0021218134464462	0.9793172928766148	0.9801114140097192		False	338.0	33.36390532544379	0.3835282614747841	0.8906204323680074	1745	1678	1673	321	13320	13992	0.9752010332311216	33153	1994
GUT_GENOME000862.fna	1.0538788624896034	0.0069820388549293	0.004014775408799	1968193	80	14	0	24.430593366535543	0.0174852864239977	0.0048704573179561	0.6056731068291905	0.0026534141757552	0.9783016899645316	0.9803880659294804		False	69.0	89.97101449275362	0.3349618960461579	0.7995761892437346	208	188	182	58	8729	8908	0.956071821118182	20064	240
GUT_GENOME001056.fna	0.8587669960672586	0.4025634117800531	0.0073126118624397	4116467	145	99	0	1.8684706828215247	0.0009241856297924	0.0239844021584528	0.5315337683677868	0.0005506715853955	0.9698574915679978	0.9737468474947076		False	650.0	42.73538461538462	0.4554375264729314	0.9292613610040252	2976	2592	2576	986	14774	15313	0.9650185493317056	32725	3562
GUT_GENOME016361.fna	1.2624131630435191	0.442278727679236	0.0137516333320662	2921999	60	59	0	3.138955290524923	0.0018400888115209	0.0515041244025065	0.6719898818211143	0.0009641396197826	0.9601182763546962	0.9740855177912888		False	1809.0	41.51022664455501	0.7148117668470734	0.9829043084339416	6002	3900	3817	3649	15518	17314	0.966827076223004	40682	7466
GUT_GENOME017944.fna	2.0588701385247083	0.2735391078842586	0.0086434774626341	3056711	108	102	0	12.103950407309116	0.0069476817683593	0.1359618230182702	0.8376470049207464	8.91607099578533e-06	0.9729785657224804	0.9780074880412708		False	3992.0	34.4874749498998	0.7321913575175222	0.9926706254242184	11230	9140	8921	6395	26582	28674	0.952353037912428	67509	15316
GUT_GENOME023366.fna	1.4056757473969426	0.4038129290418095	0.0045720731638293	2863940	101	101	0	2.5693997270163544	0.0015236555803572	0.1024186959224005	0.7109662122146814	0.0	0.9671656649200024	0.9693953041207414		False	325.0	37.38461538461539	0.652004487594586	0.9353683029390252	9631	8977	8914	1856	16971	18584	0.95261953531251	43036	10770
GUT_GENOME023591.fna	8.285355073459733	0.7892230123192442	0.0024239753612517	2764780	118	99	8	6.858267296137704	0.0041423396836567	0.6784528967946817	0.9993351629133912	0.0045100196665952	0.9755444821948072	0.9760344135457756		False	6826.0	61.80837972458248	0.244707310199674	0.9449536787132756	45873	44954	44833	5548	94983	97215	0.9739483405701392	203506	50381
GUT_GENOME024079.fna	1.0627112900064652	0.3522864588160787	0.0132015702002303	3484843	73	70	0	3.1100615681025965	0.0016695103114158	0.0476337097539257	0.6087365141422152	0.000209144105844	0.9525590978095856	0.9665835321333044		False	1543.0	35.95852235904083	0.6918976208600695	0.9869237745510656	7875	5547	5488	3734	15631	18633	0.9569031220547928	46563	9222
GUT_GENOME065434.fna	5.075801198257798	0.8475879431400466	0.0024924389227424	3037076	137	133	5	4.347396637082186	0.0025059330543093	0.4972440597469408	0.988688467042858	0.0001366097956352	0.9947336985024184	0.995410444400888		False	353.0	36.91218130311615	0.5445414208848037	0.9828506227665892	7953	6931	6911	3835	64324	64947	0.9921418942022824	132247	10746
GUT_GENOME117118.fna	0.8926092375650304	0.4631670636660476	0.0012312693123457	1886233	283	240	0	1.273501098690637	0.00094149376935	0.0197239683538565	0.5453257073832087	0.0	0.9910762283625416	0.9911837436834748		False					332	328	327	34	6983	7063	0.985908307009421	14735	361
GUT_GENOME230915.fna	63.40004041826629	0.9156977893593266	0.0029108992847545	1593339	55	55	68	27.90064084912758	0.0221801536209903	0.9053145626887936	1.0	0.0025900531162893	0.9971091313320942	0.99817812881073		False	4950.0	56.332121212121216	0.7784036575835965	0.975265388681249	4170	2628	2588	5308	416394	420463	0.9953639120013256	857268	7896
GUT_GENOME234569.fna	0.932885855287536	0.4669722786443169	0.0034955063188871	1983561	31	31	0	1.331437189530398	0.0009468426476162	0.024258391851826	0.5612116980931466	0.0	0.9858888565609544	0.987364395860177		False					679	608	608	168	7721	7918	0.9783876936049646	16650	776
GUT_GENOME244777.fna	1.8790482034162117	0.621279356134115	0.0049442877342396	2022533	96	96	1	2.195160955527323	0.0015509218172116	0.1261442952970359	0.8097087648137619	0.0	0.9813311592867976	0.9835104318957713		False	1.0	1.0	0.999999999999999	1.0000000000000002	4763	4207	4190	1322	15856	16069	0.9756155601673672	34283	5512
GUT_GENOME246267.fna	1.5327098899380005	0.6192788478587289	0.0086353689127107	2058567	362	314	1	1.7448261900353124	0.0012380677182905	0.0686754426744429	0.741635224170585	0.0	0.9724134028421269	0.9771597122505712		False					3900	3229	3198	1594	13264	13699	0.9638293133349148	28889	4792
GUT_GENOME252582.fna	0.8614455586934139	0.3919179717171965	0.0150561458341255	2281457	55	55	0	1.4447622573282013	0.0009588260897451	0.0343854826104546	0.532640461743777	0.0	0.9602926742214688	0.9686675419699422		False					3115	2458	2415	1394	8255	9066	0.9496557447698614	20775	3809
GUT_GENOME255258.fna	0.939468740974404	0.4308004092119574	0.0187160346515006	2260931	63	60	0	1.4769967745099304	0.0009850301398256	0.0367052333751007	0.5637548392136591	0.0	0.9632717983322888	0.9740323902250928		False					3048	2155	2095	2034	8932	9694	0.9557706003884175	21896	4129
GUT_GENOME255303.fna	1.1418611364245306	0.5137122387546361	0.0014738603648911	2605118	98	89	1	1.513329532225714	0.0009411520845246	0.0393164532278383	0.635147962194814	0.0	0.979711786300086	0.9799656330547528		False					2078	2052	2049	165	12403	12667	0.9725329730721156	26345	2214
GUT_GENOME257332.fna	1.354306212599036	0.5895622253923554	0.0021170788986763	1946641	8	8	1	1.606412416077132	0.0011518416640326	0.0508845750192253	0.6975539564120175	0.0	0.9879459688654672	0.9887637046459506		False					1194	1113	1111	258	10935	11057	0.9829139498430988	22716	1369
GUT_GENOME259528.fna	1.0093568048444883	0.5047473654482104	0.0043767349290988	2436088	164	160	1	1.3522552508716563	0.0008722798854613	0.0253426805599797	0.5898621919968753	0.0	0.981890924405138	0.9830733595736754		False					1118	1045	1039	256	10206	10439	0.9761923832278432	22197	1295
GUT_GENOME274355.fna	2.175738767030775	0.6685626466026853	0.0064926999772066	2352873	443	421	2	2.368310867230659	0.0015738901222153	0.154476675961686	0.8535655412664812	0.0	0.9691441243149252	0.9719862214689764		False	328.0	41.24085365853659	0.3040589405608309	0.8711284383835196	11215	10182	10095	3052	21493	22433	0.9614438116984992	48753	13147
WC13_S13__DASTool_bins.concoct.068.fa	4.995339064190678	0.8733334025465863	0.0037192797037759	1733772	91	89	5	3.678798425034568	0.0028086760030636	0.510899933785988	0.9878555668807852	0.0	0.9781289795254824	0.97997141515313	2.450200214709654	False	39.0	24.128205128205128	0.7986821359222953	0.9518422753716872	19373	17741	17660	4102	35934	36578	0.9737580113771728	76361	21762
WC13_S13__DASTool_bins.concoct.170_sub.fa	1.482265503929282	0.6436807102968282	0.0037736421249399	1744848	476	470	1	1.6185135857863615	0.0012601459222835	0.0539387958148789	0.7298668895951299	0.0	0.9895022047495086	0.9909472453912768		False					988	852	846	350	10994	11076	0.9854139222627584	23200	1196
WC13_S13__DASTool_bins.concoct.330.fa	3.353034753523274	0.7468666769109055	0.0018331995636356	2934983	125	121	3	3.0525560972209784	0.0017894456094738	0.3194359217753561	0.9482188806442268	0.0	0.9720107643522028	0.9722411547679616		False	18.0	18.444444444444443	0.725533551689831	0.9466666666666668	26241	26025	25991	1251	40795	41423	0.9815939058572032	85374	27242
WC13_S13__DASTool_bins.metabat2.442.fa	1.057164283128953	0.4949822700943115	0.0080235116245244	2190931	210	204	1	1.459353066622301	0.0009955182835456	0.0356729627724469	0.6068154018510413	0.0	0.9594534078841306	0.9639955474237752		False					3169	2814	2784	812	9737	10155	0.9612573381321738	22489	3596
WC19_S19__DASTool_bins.metabat2.065.fa	1.5094265614220483	0.6074646460684398	0.0015663112882442	2167015	88	82	1	1.7467493884273788	0.0011914355741778	0.0669178570522123	0.7362684775574072	0.0	0.9721609246131354	0.9724229718919812		False					4037	3999	3990	200	13528	13788	0.9770554808980526	28615	4190
WC20_S20__DASTool_bins.metabat2.355.fa	0.829204308990003	0.3777092743413685	0.0017290229752907	2081323	245	224	0	1.411648798387642	0.0009902170582921	0.030019367488852	0.5191439879018505	0.0	0.9525608194622278	0.9532810499359796		False					2964	2919	2915	125	7214	8443	0.9395811095702602	19523	3040
WC26_S26__DASTool_bins.metabat2.235.fa	0.9020680350897734	0.0434909187569321	0.0019982608691749	1896051	15	15	0	7.198564388699744	0.0052319652546031	0.0285762355548452	0.5491073863259139	0.0017306422620992	0.9043778376582629	0.9050238086449373		False	127.0	37.74803149606299	0.5172605194446221	0.9171338079686578	5181	5146	5138	146	7588	12479	0.9218025420624348	40345	5284
WC32_S32__DASTool_bins.maxbin2.102.fa	1.341172471571488	0.2967335590176205	0.0019443511724708	2374113	89	85	0	4.289809406546868	0.0027946125155819	0.0971853488018472	0.6940260441941711	0.0008308906895581	0.9741774982771996	0.9746152412570592		False	1068.0	105.38014981273407	0.4790530285112285	0.9629140153557192	5958	5857	5850	453	13636	13967	0.9680211456580604	32572	6303
WC34_S34__DASTool_bins.maxbin2.248.fa	2.677141910809191	0.7441498926263317	0.0035037562866029	2759522	151	65	2	3.5068549063661467	0.0021227091367546	0.2008525389542101	0.9059488322688364	0.0001697109994665	0.9887507058999706	0.9901453657779694		False	11.0	56.0	0.2875223498263585	1.0	6235	5462	5428	2165	31021	31299	0.9741191865098606	63614	7593
