genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVAIJ01.fasta	1.2498092449223102	0.4688161008901103	0.0060562217847639	2496657	100	88	0	1.8112178631920972	0.0011509006848085	0.0673532647856713	0.6683189827265041	0.0	0.9745180128212751	0.9779314692134778		False					4285	3711	3678	1299	13253	13624	0.9665714291733424	28933	4977
CAVBED01.fasta	1.3342621303031237	0.5092899352457811	0.0016276421288976	2204644	46	43	1	1.824373610171408	0.0012312683002877	0.0673029296339907	0.6921533350542041	0.0	0.9598393303634613	0.9601291287850706		False					5959	5916	5908	213	12421	13508	0.9533939928569584	28786	6121
CAVCCX01.fasta	1.130885877823406	0.5425675586051587	0.0016734725560478	2035529	107	99	1	1.4853149029109811	0.0010465862027158	0.0327674034612132	0.6315949364976956	0.0	0.9802095983448028	0.980734343843236		False					1320	1285	1284	93	9722	9937	0.9738293486441436	20403	1377
CAVCNU01.fasta	1.065482505407131	0.5275838919197517	0.0081542169823169	3655358	252	245	1	1.4518879523877672	0.0007646858556171	0.0284751862881829	0.6096927588838557	0.0	0.988058066809496	0.9919298279324028		False	37.0	19.24324324324324	0.5671643129528763	1.0	1243	840	838	1104	16627	16996	0.9819051823400016	35662	1942
CAVCRU01.fasta	7.61588658075849	0.6729380253927113	0.0098772146082603	3560313	46	43	6	8.24219466928258	0.0043738177507025	0.5355307244054104	0.9987992727340532	0.0087415185962762	0.9715009044626276	0.9775874737826468		False	29729.0	34.42315584109792	0.7564750411289662	0.9973257187280504	54338	42733	41548	36487	114694	121092	0.9647097213232582	262369	78035
CAVDBL01.fasta	2.612535669593668	0.6815920696926031	0.0034254333451757	2995899	44	39	2	2.8222545143339297	0.0016329445621493	0.2240803177944249	0.9004274740432493	0.0	0.9737860519988918	0.9749792201059998		False	7.0	12.285714285714286	1.0000000000000004	1.0	17598	16797	16722	2493	33566	34400	0.9633157620882205	71096	19215
CAVEUH01.fasta	14.544578984506972	0.9174564444201578	0.0038882490790453	1683596	70	70	15	7.854138588442725	0.0060784520137762	0.8813735599276786	0.9999973550628196	0.0001317471774407	0.9873378993002788	0.9894330864350616		False	3313.0	23.575611228493813	0.7635469792782642	0.9949742442543428	18789	15680	15623	9868	103066	105136	0.9844417847289892	213391	25491
CAVEVP01.fasta	1.9085080901434448	0.0391222345838645	0.0096953816934254	775697	44	24	0	22.00277376014972	0.0251251808768544	0.0188772162326269	0.8145949974226702	0.0039162800360254	0.9783514307177492	0.9854538004507272		False	653.0	104.8208269525268	0.7363946882915166	0.9945566538904412	317	213	201	247	6371	6474	0.967882742361824	13457	448
CAVGWE01.fasta	4.349976150507428	0.559500897027876	0.0092890186449871	3415167	65	59	2	5.815106072317728	0.0031526799949116	0.3731594970319167	0.978528502926436	0.0005041999816378	0.9750384886401622	0.9802158188703408		False	8771.0	33.33439744612929	0.7208091107460639	0.9902864645642208	31811	25213	24629	20848	63221	66764	0.9649304263583416	146531	45477
CAVJXB01.fasta	0.9810096497724724	0.4976491242048309	0.007566767366442	2208964	208	201	1	1.334483375296116	0.0009064572779669	0.0247441787190737	0.579466661934689	0.0	0.9695567061234196	0.9752648237252785		False					1664	1352	1347	511	9116	9494	0.9647946427599792	19820	1858
