genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVAII01.fasta	0.8479476972632156	0.4577127214023545	0.0010959570599538	2101152	209	203	0	1.2099309178565003	0.0008431316396427	0.0158479729215211	0.5270368576532839	0.0	0.981921379020391	0.9821015646115498		False					602	596	595	38	7321	7432	0.9779180628288766	15346	633
CAVAIJ01.fasta	1.2594477335092489	0.4779218771341037	0.0062644124816653	2496657	100	90	0	1.7903814107523393	0.0011376605948838	0.0644870320592696	0.6711298702958428	0.0	0.9742984559198022	0.9779878510825952		False					4138	3544	3506	1305	13112	13411	0.9674050877973244	28887	4811
CAVBED01.fasta	1.4148733310230586	0.5222081206761726	0.0013555301721157	2204644	46	43	1	1.8768239492662293	0.0012666669924781	0.0779840191885855	0.7133040840699079	0.0	0.9582555386879316	0.9584416641946872		False					7177	7145	7138	160	12923	14085	0.952893100084787	30359	7298
CAVBQT01.fasta	0.8501731281245694	0.4082534772998273	0.0012345356478774	2459739	54	52	0	1.3455692040268088	0.0008598390081819	0.0261369194048636	0.5279653438918269	0.0	0.9624825011665888	0.9627780370197542		False					2412	2393	2390	62	8624	9306	0.9526751999248366	20365	2452
CAVBVV01.fasta	0.9283123353039808	0.510797943370583	0.0022958180046172	2191158	96	91	1	1.2393510678020012	0.0008409472095598	0.0161448877716713	0.5594361045713057	0.0	0.9888059701492538	0.9895691994572592		False					396	369	368	83	8304	8438	0.983451387354685	17323	451
CAVCCX01.fasta	1.3946286198821043	0.623448253500687	0.0015087571704479	2035529	107	99	1	1.6541336483650335	0.0011655396781073	0.0472840229738804	0.7081330033353724	0.0	0.980342448674258	0.9806749231152856		False	1.0	1.0	1.000000000000001	1.0	1892	1860	1858	142	11557	11840	0.9732326225905789	24497	2000
CAVCNU01.fasta	1.2588807990899933	0.5868051774956106	0.0084479417391317	3655358	252	246	1	1.5891546747868286	0.0008369820137972	0.0399832246253307	0.6709651956771072	0.0	0.9887378295348026	0.99245311420224		False	9.0	17.555555555555557	0.5391531413203244	1.0	1646	1103	1091	1541	19243	19600	0.9827914521827894	41705	2632
CAVCRU01.fasta	8.040455150993747	0.6758259737275908	0.009714435225937	3560313	46	43	6	8.593837531014946	0.0045604211800397	0.5438055586685777	0.9991746655817648	0.0073984780528048	0.971022427352052	0.9772611999888436		False	31494.0	34.05975741411062	0.7684309026036132	0.9969026330806112	56104	44025	42778	37454	117755	123732	0.9653037584150596	272969	80232
CAVDBL01.fasta	2.838935157693901	0.705047800343069	0.0031589974517411	2995899	44	41	2	2.9259578683257588	0.0016929468855108	0.2506045764560153	0.9184696344134748	0.0	0.973591675923632	0.974884987200081		False	9.0	21.11111111111111	0.8221247563352826	1.0	19827	18856	18773	2777	35249	36076	0.9638023560074064	76083	21550
CAVEUH01.fasta	18.588969087595835	0.9210339059964504	0.0035709251191306	1683596	70	70	19	9.60990351223384	0.0074372684793323	0.8919200330720671	0.9999999256185836	0.0017797980255651	0.9872678610552644	0.9896972162971912		False	6452.0	27.988840669559828	0.7886418051477504	0.9853377853105444	19119	15471	15403	10441	127611	129715	0.9845186845934912	264639	25844
CAVEVP01.fasta	2.818751393907673	0.0436394623158269	0.0101595149407813	775697	44	21	0	33.5377896910148	0.038297127506842	0.0226261027179427	0.9170035531236452	0.003032528750735	0.9783488120335024	0.9858127742009002		False	1439.0	149.99513551077138	0.6309515123015567	0.985331417379394	380	249	236	377	9154	9314	0.9672396000240916	19522	613
CAVGWE01.fasta	4.652109838259739	0.5639308414493347	0.0091246525422108	3415167	65	62	2	6.111490347301173	0.0033133657610741	0.3894995471670932	0.983556302192506	0.0004135428122751	0.9749956021849248	0.9800970676722252		False	8058.0	31.02730206006453	0.727965625438316	0.9934239322047416	33261	26475	25852	21745	65691	68974	0.9613745631162708	154552	47597
CAVJXB01.fasta	0.9948496218136648	0.5167110011752115	0.006815309422361	2208964	208	204	1	1.2996779679923336	0.0008828154587077	0.0212959559322831	0.5845745968990543	0.0	0.9721100293354874	0.9767867012456952		False					1312	1092	1085	373	8988	9311	0.9654774114282728	19726	1458
CAVKEV01.fasta	2.889891177035142	0.849311728044438	0.0022417383508375	2042216	255	252	3	2.314235798676493	0.0016400176793721	0.2145889563102042	0.922056721014748	0.0	0.9872511905658354	0.9878901142532466		False					5587	5307	5293	895	24490	24834	0.9823626163559912	51172	6188
CAVKTI01.fasta	2.481057486099788	0.6693270539186829	0.0015814018749583	2383237	114	107	2	2.7781343984436657	0.001808244434424	0.1996104457928439	0.8881698146174742	0.0	0.9846148671799948	0.9848166669819788		False	1.0	2.0	0.999999999999999	1.0000000000000002	7319	7223	7212	628	24215	24677	0.9805517362547358	53029	7840
CAVKYA01.fasta	2.114572564020356	0.3190679248340328	0.0106994980316466	2888222	446	377	0	4.794884465055403	0.0028659926262724	0.1659394603323429	0.8454391754993424	0.0003645054557875	0.9486844576126192	0.9562230058213532		False	5984.0	38.52991310160428	0.7346995610685697	0.9907088233260214	24594	20981	20382	9596	25676	30998	0.9357792272212044	77212	29978
GUT_GENOME000245.fna	3.126530935740009	0.7753777724586578	0.003624395930729	3141706	21	20	2	4.839659368983142	0.0027322635119028	0.2524691998551105	0.9367542164133632	0.000647824206543	0.9866563117763344	0.9882183705168032		False	214.0	54.35046728971962	0.4383517066726709	0.9425478286541468	10584	9345	9309	3258	40461	41203	0.9839715184865778	84603	12567
GUT_GENOME016361.fna	1.2684840070102694	0.532391352632222	0.0129230070677781	2921999	60	57	1	1.8343584501920829	0.0010753203368987	0.053677636439985	0.6737434938070036	0.0	0.9759318057202606	0.9850107749002206		False	99.0	32.97979797979798	0.4204083776307885	0.8961455642863206	3775	2351	2298	3088	15382	16368	0.9747948053610525	36017	5386
GUT_GENOME017944.fna	1.5214892739287424	0.2490474238487053	0.009046188357364	3056711	108	99	0	6.443009805399429	0.0036982952054482	0.1069260391316025	0.7390626735082759	0.0005683994340103	0.9746513605962512	0.9796323605901324		False	1768.0	30.811651583710407	0.7601493173003826	0.9980306905370844	8285	6657	6482	4967	19470	21062	0.9522900442135886	50165	11449
GUT_GENOME230915.fna	6.849255557040906	0.8972171019475453	0.0024557934329932	1593339	55	55	7	4.291668164990308	0.0034117445439528	0.7030380854294033	0.9976371639300136	0.0	0.9975227151399152	0.9984234648421948		False	51.0	23.31372549019608	0.5306836859726773	0.9691747069198048	2775	1766	1753	3266	44480	45234	0.9953111417756604	92101	5019
