genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVABA01.fasta	2.6763973030333306	0.4810377730749396	0.0012292464416762	990891	18	17	0	4.20453042629397	0.0042315076516745	0.2299132800681406	0.9058869743588124	0.0	0.949385257594845	0.949543277777534		False					11531	11495	11480	197	11115	13678	0.9392166586352452	33162	11677
CAVAII01.fasta	4.145320757375002	0.8341090982470568	0.0016458824356479	2101152	209	204	4	3.237018471299352	0.0022556929912126	0.4191538736845311	0.9742756747964896	0.0	0.9807302323363302	0.9808744348284216		False	277.0	34.7797833935018	0.2635961988050394	0.7724194808284951	16971	16844	16822	825	35811	36622	0.9769931889924056	76175	17647
CAVAIJ01.fasta	1.0355731684408391	0.4759800805637298	0.0144095021563518	2496657	100	96	0	1.4791588367272386	0.0009399006893238	0.0345265689279704	0.5992474433033395	0.0	0.9752091043027342	0.982366793888702		False	1.0	9.0	0.2708333333333332	1.0	2137	1520	1492	1527	10891	11428	0.9643288157518836	25590	3019
CAVAJG01.fasta	1.4074448828611772	0.6380090028634164	0.0031260776752073	1929164	35	35	1	1.5464573716738157	0.0011154313500731	0.0452745334248409	0.7114173728865618	0.0	0.9817270041904238	0.9827688855304436		False					1596	1505	1505	271	11377	11646	0.9772964397459172	24083	1776
CAVAOT01.fasta	1.7516181855626605	0.6981484923222206	0.0020840102699674	1990810	398	367	1	1.7746550295691088	0.0012836890993035	0.0805677086211139	0.7870459486385889	0.0	0.978104055612706	0.9785778858443218		False	1.0	1.0	1.000000000000001	1.0	3512	3436	3456	262	14409	14883	0.9727759315638748	31295	3718
CAVAUN01.fasta	3.519823291011939	0.810395387495864	0.0049131885542374	1761993	192	185	3	2.8556959019020463	0.0021751776062067	0.3385632065507638	0.9553099307271734	0.0	0.9808363479094656	0.9835905361866478		False	12.0	19.5	0.4717665570222278	1.0	11432	9789	9740	3923	25754	26311	0.9748221778880922	55592	13663
CAVAZJ01.fasta	4.174171506444546	0.872290816066607	0.0023915140028295	2198448	84	84	4	3.656759505616783	0.0024757350112721	0.4056661790499479	0.9749227304858396	9.535673003319812e-05	0.9982261312618016	0.9987464062899456		False	630.0	53.48253968253968	0.6092680762518876	0.9504652210932928	1582	1118	1112	2029	37603	38266	0.9949250930409324	79160	3141
CAVBDA01.fasta	8.882528505519499	0.9167475602215582	0.001793352676039	1850168	96	96	9	4.926594253204734	0.0036408814436438	0.8184294615407898	0.9996076172024784	0.0	0.9889897981286884	0.989101405861189		False	672.0	45.10565476190476	0.2355263415945603	0.8162874209470957	16672	16503	16644	2086	67553	69045	0.9849764617695262	141623	18730
CAVBQO01.fasta	2.425046878392515	0.7928345143398535	0.0021147238139128	2026520	15	15	2	2.524624190116829	0.0017747741556388	0.1479126778911631	0.8824999351661456	0.0045929127555158	0.9821550102085752	0.9827354978181672		False	379.0	46.68073878627968	0.7840501652605655	0.996131589439092	5349	5175	5170	644	20022	20500	0.978974100479586	42306	5814
CAVBQT01.fasta	0.931369141197501	0.4382359266572592	0.0012805488854235	2459739	54	52	0	1.3893083197876577	0.0008877889625968	0.0290831669538922	0.5606236534278807	0.0	0.9637670016914324	0.963934747053972		False					2592	2580	2578	62	9518	10309	0.9536134263924974	22710	2640
CAVBQZ01.fasta	7.192494981969186	0.8546018281155084	0.0038138474072542	2228962	93	90	7	4.72234159516346	0.003176331301273	0.7117281496947907	0.9982549517426684	0.0	0.980375878947186	0.9824699085674304		False	132.0	22.65909090909091	0.8751783865835182	1.0	31132	27810	27713	8219	66324	67772	0.9767495098270014	139403	35932
CAVBRB01.fasta	2.3984473437890914	0.760395419773941	0.0070134668722945	2642053	111	110	2	2.1825165815470844	0.0013484013322368	0.1626261850159705	0.8797075002984621	0.0	0.9765818645602292	0.9798076184580152		False	1.0	9.0	1.0	1.0	10062	8676	8608	3448	26416	27172	0.971933646056142	56382	12056
CAVBRO01.fasta	1.4733200624240417	0.6488933653608593	0.0040520710045276	2902087	116	103	1	1.605253130450093	0.0009460874720277	0.0510160446602737	0.7277247062423554	0.0	0.9851539651341074	0.9869168473452076		False					2198	1937	1931	740	17753	18099	0.9802702493984036	37195	2671
CAVBSP01.fasta	2.285510391046829	0.5493225589698492	0.0032754815949501	2506196	40	40	1	4.704661613151147	0.0029765639972113	0.1443474492817001	0.8670930042298548	0.001043598240348	0.9787844528047368	0.9807857630548176		False	1178.0	37.73174872665535	0.847448327038746	0.9981574749632424	7675	6951	6928	1595	23989	25108	0.9732475193196646	55612	8523
CAVBVC01.fasta	1.867906404026301	0.6866812439663237	0.005670160900253	3748751	50	49	1	2.1723873629053907	0.0011235025300407	0.0988411873714738	0.8078274004445246	0.0004556485641636	0.9890994275782592	0.9919385962308148		False	95.0	57.05263157894737	0.7514638075851061	0.9695851895851896	4039	2987	2962	2755	28686	29170	0.9835248062986992	61077	5717
CAVBVV01.fasta	1.925558996658388	0.7496437956550829	0.0043967947553518	2191158	96	93	2	2.013214058072189	0.0013660429142043	0.0874879858047662	0.8173655370656843	0.0005976337866044	0.9885706833594158	0.9906624934793948		False	579.0	49.75302245250432	0.407966540965973	0.974675437073916	2191	1790	1784	1056	17538	17814	0.9827203809916693	36560	2840
CAVBZH01.fasta	7.336419073473595	0.3421883719176533	0.0027476589810206	1989150	248	177	0	14.110298880920215	0.0101317819596335	0.2660362466380112	0.9984632078305404	0.0016308879090519	0.9618848571201808	0.96304512968975		False	1718.0	32.77008149010477	0.8112679532079031	0.9946572096804466	20170	19556	19508	2038	61058	64872	0.9565424911496032	146651	21546
CAVBZR01.fasta	3.2006826983255032	0.7391762617028468	0.0056577365647316	1097703	46	46	3	3.132151162740324	0.0030021203471207	0.2931138932844312	0.940762638078482	0.0	0.9860886645615256	0.989031925209478		False	1031.0	33.21047526673133	0.2285497458493385	0.92183731649943	4476	3529	3505	2519	14500	14735	0.980436745410879	30985	6024
CAVCCV01.fasta	6.277386147966101	0.914272845060779	0.001815014595926	1600718	68	68	6	3.9756461062393855	0.0031557547660692	0.6653914056067339	0.9960849687547092	0.0	0.9903530547251724	0.9904347368895432		False	228.0	30.469298245614038	0.616481929355964	0.9550482682672948	10275	10188	10212	1307	41287	42173	0.986367232625022	87004	11519
