genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVAII01.fasta	1.2714206302066675	0.5727010706507668	0.00166372634067	2101152	209	203	1	1.5755154935181337	0.0010978866162753	0.0470732245929851	0.6745883935153915	0.0	0.9799308448254944	0.9801128321268248		False					1985	1967	1964	123	10929	11112	0.9771831303879338	2087	22913
CAVAIJ01.fasta	1.0530397247198957	0.4412071822440968	0.0024032304132732	2496657	100	90	0	1.5787985499270485	0.0010032146707538	0.0432818765252895	0.6053808186331497	0.0	0.974255043494355	0.974986118822876		False					2782	2703	2699	212	10849	11107	0.9670192088707714	2911	24077
CAVAZJ01.fasta	1.684655720763011	0.6714159261442618	0.0021196126366659	2198448	84	84	1	1.9873561844197736	0.0013454992810106	0.0726685370770652	0.774074730751376	0.0	0.9980157488200904	0.998672992901764		False	40.0	37.675	0.7059867345189249	0.9743589743589745	317	212	212	418	15026	15164	0.995054518661416	630	31265
CAVBRO01.fasta	0.8461693257300694	0.4686086254478243	0.0032723519613527	2902087	116	99	0	1.182675732833664	0.0006970331800514	0.0144079071371739	0.5262935792216774	0.0	0.9869657761940066	0.9884246526199986		False					545	484	483	173	9989	10140	0.9814656364286236	656	20751
CAVBYE01.fasta	1.3585526327968256	0.0016642064548996	0.0135306247838508	2700987	319	2	0	58.19070955880616	0.0358330084601576	0.0014516915483117	0.6986858813278181	0.009254146556675	0.9926039275694976	0.994899260392757		False	868.0	133.44815668202764	0.1157576029579944	0.7604236369920782	29	20	19	97	15004	15167	0.9916824129133456	116	34150
CAVCNE01.fasta	1.0168578581289758	0.4812377507683395	0.0014865324357825	2126664	127	122	0	1.4278722088339524	0.0009850292666103	0.031148314919517	0.5925697345714243	0.0	0.960055553878204	0.960463150267202		False					2646	2619	2617	93	8849	9415	0.948573453928754	2710	20191
CAVCRU01.fasta	3.14148475148112	0.621199596777025	0.0119441169722177	3560313	46	44	2	4.067652755394351	0.002158547879431	0.2857462251212183	0.9375838383011555	0.0008177599720177	0.9726091221668932	0.9802407440536456		False	1257.0	30.373110580747813	0.6726561454648821	0.9971901826188052	27866	20102	19445	20624	45921	48450	0.9636744995633256	40069	108730
CAVDBL01.fasta	1.3904393973228069	0.5570678450775544	0.0026612581421633	2995899	44	39	1	1.7712419397399215	0.0010248331180123	0.0660653112805204	0.7070513636335809	0.0	0.9757736516357206	0.9766123531640772		False	1.0	3.0	1.000000000000001	1.0	4795	4629	4613	535	17192	17549	0.963812663893272	5148	36790
CAVEUH01.fasta	85.51636912893592	0.9353663230371182	0.0036122124857697	1683596	70	70	90	39.69741088428859	0.0307225043732198	0.9130521811646024	1.0	0.0033229157836822	0.9869152640724012	0.989570072033052		False	25386.0	79.17379658079257	0.8159321575160939	0.988344997652142	20114	16033	15929	9543	582360	589441	0.9843634539600656	25472	1201586
CAVEVP01.fasta	2.999035705952195	0.0392356809424298	0.0118851893322717	775697	44	25	0	37.08589129650453	0.0423487391617709	0.015123173094649	0.9292178570528752	0.0055280296039795	0.981757735913392	0.9883215412155828		False	1773.0	156.75465313028764	0.5418530210369906	0.9768754334272292	214	137	133	288	9709	9806	0.9691930080130532	421	20335
