genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVAZJ01.fasta	2.357300695763557	0.7618206116314782	0.0023445419360767	2198448	84	84	2	2.5009752505902005	0.0016932346742247	0.1471838315029511	0.8752566078335768	8.037983912363256e-05	0.9981704452740624	0.9988318045837764		False	227.0	39.947136563876654	0.6202930813891897	0.9843722409215366	592	378	378	784	21422	21832	0.994951416401974	1162	45002
CAVBQO01.fasta	0.8891330951582023	0.4905266170578134	0.0020524029778559	2026520	15	15	0	1.2109542441972057	0.0008512832542268	0.0157837080315022	0.5439279707337319	0.0	0.9844619521040456	0.9848371162383542		False					497	485	483	76	7607	7785	0.9787904297228648	559	15886
CAVBVV01.fasta	1.954472018905072	0.7468324967893689	0.0032539195512548	2191158	96	91	2	1.8556017904471824	0.0012590969486139	0.0916561014769359	0.8219692147306927	0.0	0.9889062056534532	0.9902406477023198		False	1.0	36.0	0.0249307479224376	1.0	2228	1960	1955	721	18093	18311	0.983326372203606	2676	37386
CAVBZH01.fasta	0.7811251036875048	0.2340074906367041	0.0016604053355968	1989150	248	152	0	1.826605779811322	0.0013115789852105	0.060794309127014	0.4982902263192775	0.0	0.9726202978607282	0.9728187614219914		False					3311	3287	3285	136	6710	7120	0.955640220136877	3421	15717
CAVCJM01.fasta	1.4695052257632704	0.6495683811289021	0.0151210526996784	1748070	69	67	1	1.5850546542416624	0.0012036106201901	0.0504848204019289	0.7268060002430468	0.0	0.9819038877746428	0.9891219362953394		False	21.0	28.19047619047619	0.2559216815872744	1.0	1597	960	947	1747	10778	11116	0.9760632516422424	2694	23099
CAVCMC01.fasta	6.2478315492922	0.8434292929613391	0.0098096150324265	1576010	22	21	6	4.584972994809096	0.0036573332006345	0.6272022385644761	0.9959814545011342	0.0	0.9721419921758422	0.9794542513381698		False	394.0	23.104060913705585	0.855979406263708	0.9874557067532662	27537	20309	19865	15702	41630	42722	0.9713061553099268	35567	87394
CAVCRU01.fasta	2.1186547362549306	0.5359877066988211	0.0128250495736022	3560313	46	43	1	3.524218092675458	0.0018701678702806	0.1535980123095918	0.8459952960820288	0.000313180134451	0.9668542233161505	0.9757816028687571		False	876.0	29.676940639269407	0.6451014627458234	0.9895903187783082	18126	13244	12917	10739	31855	33844	0.9641336758511806	23656	75539
CAVCTP01.fasta	1.5856091994634467	0.6298399173395836	0.0033179090662797	1460433	232	202	1	1.813644954569802	0.0015251854486763	0.0773291208840117	0.7534259495545869	0.0	0.9659889847167372	0.9673260488426868		False					3841	3690	3677	420	9617	10081	0.9574503057066216	4097	21149
CAVEUH01.fasta	15.286186828669113	0.9082850042409224	0.0040124691791618	1683596	70	70	16	8.517105296709303	0.0065915332737452	0.8816099586836748	0.9999986258881596	1.7924748408575046e-05	0.9873150191170772	0.9896467972579204		False	3727.0	23.06198014488865	0.7967012985827591	0.9942616067090808	18828	15367	15320	10094	107373	109319	0.9841976624014892	25414	222222
CAVFDW01.fasta	2.355074353220399	0.7908994039834355	0.0047547690100246	1948268	259	247	2	2.0442176400303245	0.0014844121026866	0.1456201097590269	0.8750111385304251	0.0	0.981470319731272	0.9837367424843236		False					5257	4614	4596	1572	19338	19653	0.9758500901533256	6168	40578
