genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVABA01.fasta	4.023246754688457	0.5162343789579278	0.0005663208905036	990891	18	16	1	6.207336261725339	0.0062471639457631	0.3028819516980172	0.9713478525610124	0.0	0.945995475188506	0.9461187579758964		False	20.0	4.85	0.703442124044891	0.913341750841751	16208	16171	16162	142	14474	17230	0.9390905830814432	47146	16304
CAVADF01.fasta	9.26607559018198	0.8725885997182199	0.0008135542706859	2226559	244	238	9	6.304937694032513	0.0042724401758228	0.7487082084957102	0.9997203424519864	7.499374918452961e-06	0.9650374945337344	0.9651868608068298		False	234.0	20.444444444444443	0.8551302198391777	1.0	58284	58035	58266	1354	75022	77096	0.9616521297364468	168388	59620
CAVAFE01.fasta	7.200632724479669	0.8221194368853529	0.000724258653178	3155876	222	211	7	5.5747741707968	0.0031604150499758	0.6685937597041202	0.998267446064383	0.0003571512011475	0.9678014065409508	0.9679639658596996		False	1750.0	77.21314285714286	0.4114423632407845	0.978071404492735	67939	67596	67626	1471	82564	84083	0.9647163876019595	182733	69097
CAVAFO01.fasta	2.908367990740373	0.6307760611407724	0.0031648244894961	3524980	367	300	2	4.639038001534864	0.0024970027527955	0.2501787244182946	0.9233180503876768	0.0003395079572074	0.9724201275691	0.9743183557760452		False	5440.0	71.36397058823529	0.3821971098762108	0.9571996587532576	24322	22648	22577	4721	37181	37905	0.9657876049000268	84850	27298
CAVAIJ01.fasta	3.808559605905016	0.7833963576093953	0.0159308952479314	2496657	100	97	3	3.614262213519356	0.0022966076810251	0.3572128650431357	0.965367340710286	0.0	0.9815627950367668	0.9913818428907492		False	408.0	28.77696078431373	0.4147153922225123	0.9485223943211047	16443	7686	7491	23791	34881	35904	0.97190400304753	83087	31282
CAVAJG01.fasta	2.715267338598481	0.7765389567709121	0.0009311681157922	1929164	35	35	2	2.5659133182539406	0.0018507462340542	0.2116367504266096	0.9090623398012792	7.243242750162533e-06	0.9801289304941192	0.9803787578193504		False					8113	8011	8005	368	19122	19314	0.9755570061369068	40979	8373
CAVAOT01.fasta	3.0933429106745494	0.8046699584591197	0.0010835922536575	1990810	398	367	3	2.7838089670233286	0.0020136562689476	0.263960398028943	0.934873372585175	2.5184732627085023e-06	0.9777067336511288	0.9781463191847688		False	20.0	30.1	0.9999999999999998	1.0	11715	11484	11590	619	22275	22662	0.9729068308509862	49648	12209
CAVAUN01.fasta	8.541336429826906	0.8534909049014383	0.0040503868344777	1761993	192	185	9	6.099459003963504	0.0046459451885477	0.7153620928119465	0.9994696641471756	0.0	0.9799065898800678	0.9834179979896276		False	461.0	19.70715835140998	0.9465275422101525	0.9986697513013304	25327	20901	20843	9677	54766	55241	0.9753695423195804	120600	30520
CAVAZJ01.fasta	35.8007699067706	0.9496212782835892	0.0023219411705034	2198448	84	84	36	24.86696424134829	0.0168356748377343	0.9134771438760436	0.9999999999999812	0.0025656498351167	0.9972060001035736	0.9984294643248388		False	16405.0	76.98122523620847	0.6587692687107426	0.9758724196022668	5611	3154	3131	9850	284239	284930	0.9950154535052612	605085	12981
CAVBAH01.fasta	1.952412513600326	0.5789464786534485	0.0072950887885145	2306930	163	125	1	3.69067130794828	0.0024472521797619	0.1233327409154157	0.8216451634983086	0.0001724182687585	0.9802368902010404	0.9856916912695064		False	889.0	56.28233970753656	0.6317018386499121	0.9799610750670849	5623	4071	4068	3453	16274	16537	0.9667029989238922	37031	7521
