genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVABA01.fasta	1.3501616222167725	0.3996009651919333	0.0009222659970746	990891	18	16	0	2.3292605338701367	0.0023442056002678	0.1032101411759718	0.6964450748648514	0.0	0.9527916299990222	0.9529480786154296		False					4828	4812	4809	75	5407	6587	0.938878610609684	16569	4884
CAVAFE01.fasta	1.7362199908995155	0.6959322863128969	0.0010586466799988	3155876	222	210	1	2.03872163158879	0.0011557789301918	0.0760181958986981	0.7841307226514456	7.050929773997948e-05	0.988812191543284	0.9892415299453114		False	178.0	39.96629213483146	0.7562704789053196	0.996630069652382	2684	2581	2592	251	21552	21761	0.9852398244898036	45538	2843
CAVAIJ01.fasta	1.2895960478351651	0.5112608580193435	0.0151908577226299	2496657	100	98	1	2.2788678385936154	0.0014480591260308	0.058179397490324	0.6797692054677174	0.0	0.978781995676539	0.9872154983683754		False	318.0	35.867924528301884	0.3114236357375745	0.8774838465323385	3082	1857	1826	3123	12918	13419	0.972748052223802	31060	4949
CAVAJG01.fasta	3.3531177235320584	0.8521411347091279	0.002061697555489	1929164	35	35	3	2.631382501991308	0.0018979679559988	0.2937438185659695	0.9482226741204416	0.0	0.9816192560175054	0.982235123879438		False					10416	10067	10052	1147	25431	25778	0.9782579358133364	54250	11199
CAVAOT01.fasta	1.0543482301173894	0.5313334773283237	0.0010173499846645	1990810	398	370	1	1.3678518364716636	0.0009894297554648	0.0269227098517688	0.6058365023849203	0.0	0.9794581887383856	0.979756707339826		False					1101	1085	1098	56	8258	8423	0.9735613014777608	17969	1154
CAVAUN01.fasta	2.150294013653857	0.7217900411636141	0.0068489174185833	1761993	192	186	2	2.1370147889260727	0.0016277597029531	0.1384443638538858	0.8502382549568854	0.0	0.9804417515926178	0.98498798875124		False					4771	3662	3637	2469	15033	15241	0.9744882513645908	32780	6106
CAVAWN01.fasta	1.829413897465451	0.7288433281555917	0.001221737143405	1310095	63	61	1	1.7680677457070784	0.0015521947937222	0.0802636450028432	0.8011833968631414	0.0	0.9899004308008332	0.9900620999876372		False					1062	1045	1045	93	9426	9494	0.9870759307020864	19645	1138
CAVBAZ01.fasta	0.9317095985436152	0.2908044544668083	0.0071069902097429	2503734	348	314	0	2.195620488120241	0.0014072949284607	0.0643542804467247	0.5607557205786453	0.0	0.9711468043642864	0.9746037262763304		False	95.0	20.91578947368421	0.3944281377105985	0.9455098493335824	4649	4092	4066	1508	9508	9943	0.9613244839548944	24888	5574
CAVBBD01.fasta	1.4563382260982618	0.1836822174497929	0.0018576948259247	2547503	81	69	0	4.08012680853759	0.0025644939559269	0.1155774890157145	0.7236111847298127	2.414864370515212e-05	0.9828959970655564	0.9834360162209528		False	146.0	25.04794520547945	0.9235505511286922	1.0	5036	4877	4860	601	15086	15453	0.975305128903564	36590	5461
CAVBCU01.fasta	2.127024127028651	0.7441514746389843	0.0155984732015171	2652378	51	51	2	2.0885048869889133	0.0012848562515934	0.1294743811025426	0.8471292222255928	0.0	0.98053375653364	0.9896451814859571		False					6685	3556	3471	7954	22263	22689	0.9753880103418334	49498	11425
CAVBMP01.fasta	9.298022893668367	0.5820625499372217	0.0016943407118476	1226540	232	186	5	11.183373465128543	0.0102945234423474	0.4905049977986857	0.9997281212097608	0.0002354751988865	0.9676741619350292	0.9681728122548302		False	526.0	20.026615969581748	0.914541212129105	0.9889744674089664	19448	19148	19104	1345	45388	46392	0.9618059691610168	99202	20449
