genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVABA01.fasta	1.2269028581347494	0.3761755833890912	0.0010083603283989	990891	18	16	0	2.233476984062218	0.0022478074813763	0.0896809033486023	0.6615419839555873	0.0	0.9538283219301404	0.953985866042492		False					4103	4089	4085	72	4964	6022	0.9388651484840354	4157	15140
CAVAFE01.fasta	4.7519728278297375	0.8768078973952081	0.001340358111304	3155876	222	211	4	3.7484428925234647	0.0021250430902769	0.4887701544674125	0.9849442004065913	8.309496375700075e-05	0.9890437459238196	0.9891883166137008		False	594.0	87.89057239057239	0.4878595215034766	0.9837348220135076	16900	16677	16800	1865	59590	60243	0.9855714664382036	18665	125512
CAVAFO01.fasta	1.549155172511617	0.5498470913310146	0.0054028764118535	3524980	367	307	1	2.106102605314489	0.0011336281361351	0.0893190883352529	0.7453598781087576	0.0	0.9766681065148896	0.9794853389572112		False	188.0	46.861702127659576	0.3215415821448598	0.9366371184752168	7346	6459	6429	2353	21676	22192	0.9678157079695648	8782	47812
CAVAIJ01.fasta	3.150332224250268	0.7798548218678016	0.0049603640886946	2496657	100	99	3	2.8888461838624133	0.0018356571668601	0.2772279091601289	0.9380695534819024	0.0	0.9890268340501892	0.9907042330847816		False	133.0	32.203007518796994	0.3225852349518995	0.8397339780690766	7595	6434	6402	4158	31555	32008	0.9800968782229944	10560	68001
CAVBBA01.fasta	1.150091853125718	0.5150357107992257	0.0010726834259847	2028238	37	36	1	1.531561268629416	0.0010773795617514	0.0416272646504009	0.6377899932816681	0.0	0.9713253582849698	0.9714201113348336		False					2421	2413	2413	86	9272	9450	0.9672327351859508	2499	19606
CAVBMP01.fasta	3.4863551127562085	0.5422383289578815	0.0017056241087455	1226540	232	186	2	4.531562906330761	0.0041713961100518	0.331049130073214	0.953969523283728	0.0	0.969673312071322	0.9701732566587448		False	17.0	2.588235294117647	1.000000000000001	1.0	12314	12111	12091	772	17217	17650	0.9624332041697016	12863	37684
CAVBNI01.fasta	1.800782343498092	0.7016202313182405	0.0031893449555443	2032611	25	25	1	1.8536702170115835	0.0013017879882387	0.0873625105836778	0.7960929057688443	0.0	0.9887483527993964	0.989942221271132		False	71.0	27.985915492957748	0.6649345420249793	1.0	1998	1786	1779	788	14552	14697	0.984298573422269	2567	30384
CAVBNM01.fasta	2.932408423338108	0.8010828937851258	0.0015283434261436	3102428	141	135	2	2.8985700688285414	0.0016531636105712	0.2274853759700467	0.924928676535037	0.0001185271165738	0.9924435747714864	0.9928077227714356		False	354.0	46.86158192090395	0.5543948557909802	0.9951982398838686	5333	5076	5064	1169	35996	36394	0.9897414910201986	6233	74970
CAVBQO01.fasta	1.0087963602629135	0.5047371849278566	0.002446591096377	2026520	15	15	1	1.3748957925588898	0.0009665317827827	0.0270942305035232	0.5896591758181824	0.0	0.981040668767188	0.981805598557561		False					1041	999	995	157	8152	8271	0.9783344098626516	1152	17053
CAVBQZ01.fasta	5.9197886729338585	0.8695518362358802	0.0056487090470622	2228962	93	92	6	4.451752315305113	0.0029943281187241	0.6168063879061195	0.9946313210064508	8.554593233409375e-05	0.981197784757186	0.9852600815514264		False	138.0	29.181159420289852	0.7982119015007393	0.9943181818181818	25850	20265	20062	12854	52234	52897	0.9781395438693784	32916	109782
CAVBRO01.fasta	0.9114964506577508	0.4662093176393402	0.003070360766799	2902087	116	104	0	1.3516758892364755	0.0007966367426986	0.0226978033394587	0.5528456160040288	0.0	0.9839838472165292	0.985608234276085		False	62.0	34.483870967741936	0.7595345000880951	0.974418880455408	1055	948	946	258	10524	10652	0.9795266713603664	1204	22029
CAVBSQ01.fasta	3.565012274666081	0.7789164631089822	0.0031820282035031	1633853	54	52	3	3.887315650642581	0.003051290731021	0.3158717461117983	0.9570580398300832	3.417388484623327e-05	0.9829467067631876	0.9842178078157212		False	40.0	12.875	0.9254268929244954	1.0	8801	8145	8114	2045	23302	23608	0.9775076426538916	10159	50497
CAVBVL01.fasta	0.9712431677542076	0.4429073635184733	0.0012534766490259	2907170	96	82	0	1.4650958839092432	0.0008621240981098	0.035165470199541	0.5758243824320679	0.0	0.976259879489788	0.9766022380467956		False					2427	2392	2392	126	11174	11335	0.9724088049692736	2518	24271
CAVBZD01.fasta	2.5682270193217995	0.8116516583293161	0.0014483874316165	2410438	157	157	2	2.342474173093182	0.0015187077635816	0.1718023861223561	0.8964545319654529	0.0	0.9857045921582926	0.9859074324046952		False	6.0	32.666666666666664	0.1686757809791276	0.8357142857142857	5920	5836	5833	518	24974	25247	0.9827420097103003	6351	51949
CAVBZP01.fasta	0.9464175844683748	0.4853487063296971	0.0113564423428673	2743512	502	493	0	1.3541811431416393	0.0008329502462549	0.0250387095081049	0.5664233696422432	0.0	0.9848603953765976	0.9905231897982356		False					1040	651	641	1125	10399	10596	0.980225668344021	1766	23000
CAVCAY01.fasta	1.5547493671571482	0.6079368327678424	0.002780575637585	2511682	192	183	1	2.098679115205834	0.0013344715215134	0.0707004310259021	0.7466146157169997	1.5490947366841014e-05	0.9698384362839784	0.971094229545493		False	51.0	29.235294117647054	0.4528667998886919	1.0	5356	5133	5116	622	15479	15843	0.9641581237445804	5738	33737
CAVCHS01.fasta	1.0046837456395967	0.4395052420397108	0.0080324449841585	2092983	336	301	0	1.6095015105443655	0.0011308240455987	0.0412368375662869	0.5881663393324178	0.0	0.9781364415813134	0.9822843768827918		False					1887	1529	1510	959	8469	8675	0.971233499725414	2469	19565
CAVCJJ01.fasta	2.231508459847672	0.554216779488977	0.0095029005853192	2464938	83	76	1	3.210058932277123	0.0020515278057088	0.1813007061435216	0.8606019779869022	0.0	0.9798990814397118	0.9855245639356		False	492.0	33.109756097560975	0.5502332699689586	0.9627462179402204	8983	6469	6377	6850	22215	22617	0.9690990592958896	13227	52056
CAVCJM01.fasta	3.9153929762538113	0.8733609065998501	0.0145364651367312	1748070	69	69	4	2.954067403737372	0.0022431699060856	0.3778893293746818	0.9684850107786024	0.0	0.98353409216488	0.9905400884378354		False	74.0	24.64864864864865	0.3299858222733207	0.9725799086757992	10877	6249	6112	14280	27409	28197	0.977364977469627	20392	59793
CAVCNK01.fasta	9.5584956376352	0.9069230655415104	0.0014220619629451	2027570	27	27	9	5.786790669560689	0.0040693875155351	0.810367089668914	0.9997839826108144	0.0039952128019451	0.9895348723978684	0.9896559866981198		False	598.0	30.433110367892976	0.580662833555188	0.9219454012141564	17195	16996	16967	2580	76925	77768	0.9876689930946528	19547	160178
CAVCNU01.fasta	1.8176118454061132	0.5914632711761748	0.0074243953223705	3655358	252	249	1	2.410158006163617	0.0012693911634742	0.1267739028571209	0.7991006533925066	0.0	0.9839103676273836	0.9883212056866147		False	279.0	33.87096774193548	0.3670086171648827	0.974755992342802	7456	5412	5372	4710	27228	27795	0.9784086895980482	10082	61011
CAVCQM01.fasta	3.6095868306264265	0.8580690246340916	0.0012735817436199	2342526	35	35	3	2.795150226523952	0.0018289965824045	0.3329726116166907	0.9587153769439694	0.0	0.9871794378696328	0.987361489851884		False					10000	9858	9849	834	33547	33933	0.983973919601719	10683	69619
CAVCRQ01.fasta	6.853436063587034	0.9187809118799882	0.0114631243995354	1465456	12	12	6	6.734504432233425	0.0055676934650082	0.6034763240929786	0.997645869994414	0.0072929352242705	0.980473060988186	0.988488954824236	2.704903094465951	False	8122.0	37.66756956414676	0.8000335297227643	0.9962140203280626	17269	10180	9920	18315	40108	42679	0.97174911767115	28235	97783
CAVCRU01.fasta	3.529735447417123	0.326818737566051	0.0066305188598593	3560313	46	44	0	8.881092977825528	0.0047128566687244	0.2025380914543187	0.955699370853058	0.0040393765102807	0.979815531570561	0.984604055753787		False	8075.0	41.261424148606814	0.7262719381548624	0.984027578971802	14555	11102	10917	9399	50687	51935	0.973590090870072	20316	121308
CAVCXI01.fasta	1.4926264551114568	0.5270442204704983	0.0166672509573698	2788618	64	62	1	3.6650068132454514	0.0021997806155757	0.072664667588031	0.7323269912070072	0.0013407247967538	0.9810939921237304	0.9886939013196204		False	2875.0	67.73286956521738	0.2730521258812324	0.8721555093972426	3831	2291	2242	4807	16763	17243	0.9712954933979142	7049	38679
CAVDBR01.fasta	4.0979936557019006	0.8659795974519147	0.0021675055045477	1813597	153	151	4	3.1222389654521945	0.0023382500643548	0.4022801096384698	0.973177881051982	0.0	0.9872775071480068	0.9877024126408014		False	386.0	30.878238341968917	0.2213190908641546	0.9074295239720012	9282	8972	8960	1687	29726	30063	0.9822086834304252	10647	62856
