genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVAFE01.fasta	22.644179619224584	0.9088066197784704	0.0019761366976535	3155876	222	213	24	11.41503776655872	0.0064713396539824	0.8924317685485742	0.9999999979281224	0.0019358230731124	0.9880294162343186	0.988293227818168		False	5689.0	28.68254526278784	0.7976767996176645	0.9861762366857626	33714	32971	33184	7307	288165	291934	0.9853000511454304	40491	606698
CAVAFO01.fasta	1.5791142077401858	0.5044647061827301	0.0129621003536269	3524980	367	324	1	3.8222790840472	0.0020573751264078	0.0725465109021894	0.7520077654075442	0.0009510774718932	0.9794310294261414	0.9865793332681592		False	4864.0	43.50884046052632	0.3540451189541905	0.944056377164742	5260	3432	3376	5977	22427	22976	0.968723844617222	9353	51507
CAVAIJ01.fasta	12.646390353180273	0.9266803569733448	0.009267489729618	2496657	100	99	13	7.421850679493093	0.0047160605044613	0.8416626713240946	0.9999858636728738	0.0005070190711845	0.989372034931946	0.9947980886509248		False	16578.0	30.728254312944863	0.5651374024151183	0.9735407143774544	22333	10931	10746	38177	127333	128770	0.9835615670763116	48923	271886
CAVAJG01.fasta	1.670028571961741	0.6904586649968587	0.0026716589668544	1929164	35	35	1	1.7095158157721342	0.0012330424163546	0.0673664862085338	0.7711378058971392	0.0	0.980648040566016	0.9818176222097398		False	1.0	22.0	0.5333333333333335	1.0000000000000002	2515	2363	2356	445	12968	13209	0.9776947017918662	2801	27928
CAVANT01.fasta	1.2680111443811652	0.527038266633048	0.0025324167713486	2708809	84	75	1	1.6674154867024205	0.001016261932098	0.0539631993248693	0.6736072409719404	0.0	0.9724168126094572	0.9731761711908932		False					4032	3921	3915	359	13727	14066	0.9675385689518634	4274	30259
CAVAOT01.fasta	2.1128349767180192	0.7408150451323833	0.0015253021508309	1990810	398	370	2	2.005249802552446	0.0014504888386911	0.1241127983082262	0.8452018524209959	0.0	0.979298621931724	0.9796952465750652		False					5115	5017	5072	331	16841	17267	0.9737300485312148	5403	36842
CAVATP01.fasta	0.8434014725272926	0.4355175548512321	0.0143813828300838	2442060	44	44	0	1.7152814973612815	0.0010996164641103	0.0220076492797064	0.525134417991956	0.0009326428280536	0.9709362905626674	0.9785650491217625		False	449.0	44.4075723830735	0.6065082920839256	0.9734268893914848	1562	1152	1126	1042	8342	8869	0.9733274196580538	2168	19842
CAVAUN01.fasta	9.43282918831119	0.9030807727385975	0.0055552809667968	1761993	192	187	10	5.814325453753487	0.0044287595586696	0.785348749966657	0.9997586320857156	0.0	0.9844245359988842	0.9878094695757054	2.1100632350571646	False	1399.0	24.35167977126519	0.8375443731847053	0.99073883059597	21553	16869	16835	13335	66570	67679	0.9789913914087008	30170	144537
CAVAVQ01.fasta	0.8873544270789198	0.4345382357217595	0.0030451208483933	3363177	94	91	0	1.4330997372982386	0.0007836440984381	0.0238304436549131	0.5432111176779615	0.0	0.9860629351433632	0.9876101115464276		False	53.0	39.09433962264151	0.4578739678545115	0.9897084048027444	1117	993	989	328	11965	12151	0.9822337190940869	1317	26024
CAVBAH01.fasta	2.20132123644844	0.6445847945104533	0.0023404593682318	2306930	163	128	2	2.690451025392622	0.0017840147732081	0.1604214258776816	0.856836314828013	0.0001874005102314	0.9853410469599898	0.9861759993082596		False	441.0	50.94784580498866	0.543016230173463	0.93958794917876	5425	5116	5106	960	20323	20747	0.973558538165614	6066	44131
