genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVAJG01.fasta	0.8900368242409665	0.4970878577456349	0.0025235369466302	1929164	35	35	0	1.1862477312209718	0.0008556187403503	0.0139635614183137	0.5442917677472828	0.0	0.9800653352141956	0.98088202539164		False					537	515	515	84	6905	7015	0.977053352665269	14716	599
CAVBMP01.fasta	4.416654165375773	0.5546969524026938	0.0018010307852772	1226540	232	184	2	5.501377021596228	0.0050641297896924	0.3948440328077355	0.9797561781949304	0.0	0.9694337300636806	0.969743460556854		False	38.0	2.6578947368421053	0.973245614035088	1.0	14803	14653	14626	679	21818	22365	0.9631705376072244	47845	15305
CAVBNI01.fasta	1.8110882997287725	0.721753941113179	0.0021928949776961	2032611	25	24	1	1.7817747765184064	0.0012512975504121	0.0820580032283599	0.7979400753032936	0.0	0.990041488800422	0.9906110604825172		False	1.0	13.0	0.0264550264550263	1.0	1661	1566	1561	356	14636	14789	0.9830584079001125	30567	1917
CAVBPK01.fasta	1.7859032251345817	0.6921174270652835	0.0036470077108191	1968507	44	43	1	1.8252220257785765	0.0013038278091662	0.0870761445095191	0.7933962451136076	0.0	0.983624059273088	0.9850650487136108		False					2807	2560	2552	713	14141	14308	0.9799009383615916	29771	3265
CAVBQO01.fasta	3.4073564534275507	0.8540453585456842	0.0015432332094662	2026520	15	15	3	2.6597220315429944	0.0018697459769437	0.2995741468132562	0.9506439905449036	0.0	0.982379964848878	0.9825331538989908		False	2.0	9.0	0.6911764705882353	1.0	10697	10604	10589	677	27568	27900	0.9791728912744476	57264	11266
CAVBQZ01.fasta	0.8752549392946134	0.485237523116141	0.0021931079467763	2228962	93	92	0	1.1921456065732523	0.0008018584275461	0.0154345385879166	0.5383046917382959	0.0	0.981193500566811	0.982036450309566		False					647	618	616	83	7804	7903	0.9780634407161756	16428	699
CAVBRE01.fasta	0.83710055651784	0.471242058139661	0.0025156966957412	2212328	151	140	0	1.1611461443965772	0.00078604402885	0.0124204005915939	0.5224850408098956	0.0	0.9831865492393914	0.984169153504622		False					462	435	435	68	7422	7497	0.977366825007702	15536	503
CAVBVV01.fasta	0.8917152482842405	0.5018373846158058	0.0028251391520379	2191158	96	92	1	1.1779592710635156	0.0007992905220414	0.0140163329162022	0.5449666491905059	0.0	0.987659546756968	0.989222453764001		False					379	331	331	97	7831	7903	0.9842839918204348	16339	428
CAVBZR01.fasta	2.864851421559384	0.6829324507630935	0.0018913293720353	1097703	46	46	2	3.000475368182199	0.0028759110546802	0.2593160445038412	0.9203141942663396	0.0	0.9861901549962762	0.9864360693056784		False	21.0	28.666666666666668	0.4241121585381746	0.9523809523809524	3931	3861	3855	440	12664	12812	0.9796933081570514	27248	4295
CAVCNK01.fasta	6.724349837490197	0.901076658265806	0.0016026926191222	2027570	27	27	7	4.229375237066043	0.0029741816787605	0.69589360663257	0.9973616482831882	0.0	0.9901231277990435	0.9902308548781584		False	144.0	47.15972222222222	0.2673091426670192	0.7714903634291402	13936	13784	13772	1499	54465	55077	0.987688789239208	113474	15271
CAVCRQ01.fasta	11.86705912698846	0.9462392593158716	0.0101182375967539	1465456	12	12	12	6.503640685414188	0.0053768288531564	0.870113466388619	0.9999718682917164	0.0001265671798542	0.9826595760532596	0.9899812800904704	2.1562535996644208	False	7136.0	27.047645739910315	0.604637547904156	0.9874354008203984	22111	12775	12439	25832	69474	70658	0.9789541426664662	148640	38271
CAVDBR01.fasta	3.24240556198538	0.7568357248054557	0.0043186841882402	1813597	153	149	3	2.9260629366102235	0.0021913335031498	0.3093564887899572	0.9429053071362776	0.0	0.9757525202834696	0.9779394989377024		False	16.0	16.75	0.963541666666668	1.0	13604	12377	12350	2229	23656	24147	0.9721561258759256	51482	14579
CAVDEG01.fasta	0.8316057852847585	0.4072028700118119	0.0026112392936046	1228427	42	34	0	1.3132964457151286	0.0011889900653793	0.0229399060750048	0.5201625644620409	0.0	0.9846699787083038	0.9852732434350604		False					432	415	415	65	4137	4205	0.9771999845816736	9022	480
CAVDNX01.fasta	2.542837949211716	0.8150112235368931	0.0061367773358094	1896461	107	104	2	2.107801484831746	0.0015392959314424	0.1699460205087265	0.8941069767564874	0.0	0.9889573559709088	0.9919514980018368		False	12.0	21.75	0.5886811490978159	1.0	3559	2594	2583	2463	19452	19628	0.9856795671002916	40582	5046
CAVEBY01.fasta	1.6466768642356329	0.6558352233771791	0.0059188198629825	2518901	54	54	1	1.8899550451248197	0.0011933808100943	0.0777799524475157	0.7663697802717677	0.0	0.9895620661494487	0.9925683952633728		False					2045	1456	1441	1500	16596	16823	0.9851161031913912	36714	2941
CAVFMT01.fasta	0.9274978403769794	0.4900873612310901	0.0047333936431026	1618338	79	77	0	1.2548362192856903	0.000991249572082	0.0182613273617748	0.5591191374816794	0.0	0.9820322809867018	0.9843332318207964		False					531	463	461	173	6012	6108	0.9761858509082424	13002	634
CAVFNQ01.fasta	0.8519034115195161	0.4268003112904699	0.0013599651446655	1356932	84	72	0	1.3181087179191762	0.0011386168479827	0.0239562483602715	0.5286859867792528	0.0	0.9828959916325716	0.9832343802873228		False					556	545	545	37	4634	4695	0.9786525878686848	9831	582
