genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVABA01.fasta	1.599634066713695	0.4182195619901684	0.0009701298192053	990891	18	16	0	2.691975780023295	0.0027092481100991	0.1344204357492398	0.7564606823993214	0.0	0.9515000450463976	0.951612661040872		False	3.0	8.666666666666666	0.2339181286549708	1.0	6460	6445	6442	84	6360	7715	0.9393327430257054	19656	6526
CAVAFE01.fasta	7.410701180908249	0.8987352481529692	0.0013938903117379	3155876	222	213	7	4.926938059498656	0.0027931479763085	0.7378357071063628	0.9985607730398096	4.840494412942719e-05	0.9888207864401306	0.9889341632746664		False	611.0	86.44026186579379	0.5774538275230783	0.9919451817337124	26031	25767	25866	2680	92280	93178	0.9855756257555716	194633	28546
CAVAFO01.fasta	2.0457665008028414	0.6105444569898268	0.0050316352771438	3524980	367	312	1	2.533048365428871	0.0013634354233242	0.1482635362470141	0.8357575879433751	3.475181458797505e-05	0.9750567327304804	0.9775288638529274		False	183.0	39.42622950819672	0.3065061378966491	0.9351187629933376	13036	11744	11703	3470	28350	28967	0.9670718016772024	62652	15173
CAVAIJ01.fasta	3.192685258727971	0.7875326887113449	0.0049603221367658	2496657	100	99	3	2.833622661408373	0.0018005665291729	0.2853667924748974	0.9403428387677252	0.0	0.9890857490143348	0.9907153073212224		False	31.0	19.41935483870968	0.4959237941014804	0.9100518433179724	7776	6615	6575	4074	31888	32264	0.98087770741079	68974	10649
CAVAOT01.fasta	1.3567146036035584	0.6158583692065038	0.0012196905621388	1990810	398	370	1	1.5507933561444929	0.001121759718585	0.0455307136291257	0.6981964575514765	0.0	0.9779905784230444	0.9781781273788378		False					1995	1978	1987	75	10655	10884	0.973579192769029	23325	2062
CAVBBA01.fasta	2.264131231147429	0.7053550914636251	0.0011515304617383	2028238	37	36	2	2.273244594771044	0.0015991180473373	0.1588575896911506	0.864560180940395	0.0	0.971949186998178	0.972116784243376		False					9038	8984	8979	264	18027	18338	0.9671740179386646	38327	9243
CAVBCU01.fasta	1.053725373985156	0.5217981750715773	0.0157939478430259	2652378	51	51	1	1.418223567815896	0.0008724966020513	0.0293412175790931	0.605619659945815	0.0	0.9757658305921052	0.9844906455592104		False	68.0	29.58823529411765	0.178315545656823	0.9519607843137255	1886	1207	1189	1739	11157	11407	0.9735913112163176	25153	2928
CAVBMP01.fasta	6.74087596001761	0.5787988977122638	0.0017212089109675	1226540	232	189	4	8.03714249166608	0.0073983536406017	0.4687527516428327	0.9973998690574292	0.0	0.968527369622085	0.9691952607558302		False	240.0	13.5625	0.9106977095199869	0.99173163086745	18095	17711	17666	1440	32501	33152	0.9635944767092706	71526	19106
CAVBNI01.fasta	2.4964107741225448	0.7974934702213065	0.0027377985683076	2032611	25	25	2	2.211602313344585	0.0015531550865151	0.1677600878869591	0.8896756608142861	0.0	0.9898091151965888	0.9906654427829472		False					3475	3183	3169	1121	19951	20135	0.9845259004692118	41872	4290
CAVBNM01.fasta	3.3163099997808168	0.8265842108181076	0.001559033936503	3102428	141	136	3	3.320390388779189	0.0018937436160853	0.2729665281514994	0.9465122022111124	3.224591042603623e-05	0.9925536600543892	0.9928760277684952		False	512.0	35.98046875	0.5661242094307442	0.992681539971085	6306	6033	6016	1434	40313	40590	0.9892329764070458	84227	7450
CAVBQO01.fasta	1.5206240254228924	0.6489849594378541	0.0017098845505059	2026520	15	15	1	1.6968745498902966	0.0011928781750155	0.0590189092631703	0.7388632374490246	0.0	0.9820405842662808	0.9825756879008052		False	55.0	17.345454545454544	0.5512797937072034	1.0	2148	2084	2080	223	12009	12138	0.9787823822742358	25303	2303
CAVBQZ01.fasta	9.04992368645136	0.8899083968232747	0.0060055624302345	2228962	93	92	9	6.058344437987586	0.0040749506753137	0.7868599823595018	0.9996615325450494	9.610099401414993e-05	0.9808128373589772	0.9858348428428154		False	736.0	20.408967391304348	0.8590313788208576	0.9863014048244249	33652	24844	24558	19780	79370	80142	0.9784442863629552	166972	44338
CAVBRE01.fasta	1.2324709536741387	0.5862747296060982	0.001468195016467	2212328	151	142	1	1.466576498908719	0.0009928067240994	0.0372327249847219	0.6632019721199909	0.0	0.981559043838244	0.9822753153415644		False					1519	1460	1469	127	10743	10841	0.9768745871714098	22503	1596
CAVBRO01.fasta	2.397183130622893	0.7576127111282329	0.0016353121093316	2902087	116	103	2	2.2649942611358838	0.0013349188698199	0.1618028680739067	0.8795731427761748	0.0	0.9855675240541266	0.9861212268349924		False	29.0	45.3448275862069	1.0000000000000004	1.0	6777	6517	6504	806	27441	27706	0.979119141732002	57321	7310
CAVBSQ01.fasta	5.695334280378957	0.8325394022595668	0.0033148038019906	1633853	54	53	5	5.420230524148333	0.0042545295120547	0.553503895393282	0.9934545175499708	1.9542964923902763e-05	0.9832032943216298	0.9845490211689356		False	134.0	14.365671641791044	0.903268152875174	1.0	15190	13973	13912	4186	36685	37076	0.9778332967662936	79980	18098
