genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVABA01.fasta	2.061631400426485	0.4498839932949234	0.0010500576502042	990891	18	16	0	3.3395009375323235	0.0033609279365824	0.1804900841767661	0.8380423708759586	0.0	0.9502029679165316	0.9503315701776948		False					8906	8883	8876	121	8236	9963	0.9372007192879712	8997	25127
CAVAFT01.fasta	2.3548810298174256	0.6926972292958751	0.0013506898148006	2547403	55	50	2	2.5029244677077203	0.0015715879865877	0.1777437649245133	0.8749898005400256	0.0	0.99155228198814	0.9917068807491414		False	80.0	35.4375	0.4775791441529561	0.9676221804511278	3825	3755	3751	488	23618	23818	0.9852640051050012	4239	50168
CAVAIJ01.fasta	1.5152425823811602	0.5195791812812093	0.0176337317738869	2496657	100	98	1	3.514592806652847	0.0022332748313728	0.0653153396722096	0.737619411195874	0.0035418218016574	0.9690868951983812	0.980879376954682		False	2032.0	41.48326771653543	0.3878485450935881	0.9466091083721044	5041	3118	3061	4575	15219	16223	0.9688043903177088	7636	39201
CAVAJG01.fasta	9.096358318940226	0.9207750092786304	0.0026283258561859	1929164	35	35	9	6.16405889047367	0.0044460226683712	0.8035288860874451	0.9996751296556272	0.0041701134361271	0.9807146326877784	0.9821099914265752	2.0367251408971483	False	1239.0	49.93058918482648	0.6273543667834558	0.9680365172267844	29895	27732	27652	5713	69603	70648	0.9782558477048972	33365	147694
CAVAOT01.fasta	5.1018886784776045	0.8750850156468974	0.0038882958418945	1990810	398	375	5	3.5625054789306407	0.0025769230488828	0.5371788367548888	0.9889460528106314	0.0	0.9786847275301308	0.9810205709444644		False	15.0	19.666666666666668	0.689348487127937	0.881283422459893	22795	20297	20445	5112	40218	41108	0.9738303427804472	25557	87461
CAVAQS01.fasta	1.019080852628704	0.4517009580310474	0.0020776740198601	2218926	13	13	0	1.5383974747164106	0.0010333604499858	0.0404010769173915	0.593368696727927	0.0	0.9727709795085168	0.9732729483418296		False					2441	2396	2392	168	9033	9213	0.9691443896132372	2560	20858
CAVAUN01.fasta	4.431604438837158	0.830969816565673	0.0031250388559146	1761993	192	184	4	3.474693624556784	0.0026466668791768	0.4564705989183839	0.980021662541181	0.0	0.9796530639141214	0.980898870816538		False	10.0	14.3	0.6075616849610657	1.0	16365	15363	15371	2453	31020	31494	0.973920551188686	17824	67583
CAVBBD01.fasta	1.0784658546035075	0.1744068603648357	0.0022387418983595	2547503	81	71	0	3.593883390732559	0.0022588739679743	0.0913910601871715	0.614141805823502	4.408518130433031e-05	0.983970380424278	0.9847950553863732		False	71.0	30.70422535211268	0.6798444012489436	0.971830985915493	3732	3540	3526	573	11187	11432	0.9753097080733444	4099	26789
CAVBMP01.fasta	6.973888336295596	0.5756795538669754	0.0013709965722454	1226540	232	187	4	8.273671145216033	0.0076160830919474	0.4764043569716438	0.9978833982001364	0.0	0.968199421901018	0.96831579469785		False	162.0	5.234567901234568	0.8888313538028316	0.9663470670890592	18582	18514	18488	727	34294	35069	0.9632044641401968	19215	75245
CAVBNI01.fasta	3.974161312715517	0.8873468656816282	0.0028940387347966	2032611	25	25	4	2.8954135738355418	0.0020333792800961	0.3827594163369184	0.970078692863946	0.0	0.989881761077428	0.9908483408119012		False	133.0	16.924812030075188	0.3959418401693915	0.9784892685144232	7872	7120	7092	2682	31787	32032	0.9821882349918412	9774	66051
