genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVAJG01.fasta	0.994472735340282	0.5161557026774292	0.0014240942196428	1929164	35	35	1	1.3234743163000646	0.0009545977603119	0.0230846107433064	0.5844363241584273	0.0	0.9797009026810976	0.980105088247182		False					904	886	882	58	6915	6997	0.9770139993535036	940	15064
CAVAUN01.fasta	1.2668512303964885	0.5660062213641031	0.0018053500209115	1761993	192	183	1	1.59755973724892	0.0012168579163932	0.0456131210509916	0.6732727769362805	0.0	0.9796565882792088	0.9804902326738832		False					1635	1568	1571	196	8051	8125	0.9746857521557688	1767	18066
CAVBBD01.fasta	1.2008111472292673	0.1679220789926449	0.0008541102377297	2547503	81	68	0	4.009554196422698	0.0025201367470176	0.0966707399363219	0.6536537365733277	3.477408300018424e-05	0.9831728719408452	0.9834286897660688		False	43.0	54.65116279069768	0.7827974655534601	0.9850948509485096	4144	4081	4073	255	11138	11333	0.9756296908443488	4328	29434
CAVBQZ01.fasta	1.7618209731704713	0.6766642948601187	0.0014217762580753	2228962	93	92	1	1.9519768858299256	0.0013129345170991	0.0875968275816276	0.788955848653881	0.0	0.9815467349551856	0.9821818181818182		False					3603	3479	3478	317	14095	14189	0.978725711788335	3795	30123
CAVBVL01.fasta	2.389119315347916	0.6357498873474892	0.0004186214020403	2907170	96	81	2	2.7050414206980817	0.0015917602532242	0.1997788227038666	0.8787126014959441	0.0	0.9757813051510784	0.9758277934747612		False					14066	14039	14033	151	24867	25088	0.9726944951125348	14184	55305
CAVBZD01.fasta	2.000129437056668	0.7444406369298858	0.0005660973309814	2410438	157	156	2	1.945715811096728	0.0012614754698167	0.1073153509860033	0.8290038595019513	0.0	0.9864696126829984	0.986558526656796		False					3500	3477	3474	118	17462	17521	0.9831220995535084	3592	36563
CAVBZP01.fasta	1.1504283560633233	0.555695400639764	0.0080976366706765	2743512	502	495	1	1.4510453909942456	0.0008925309748087	0.0342367738869011	0.6378976015116768	0.0	0.987703478159035	0.9918236114512023		False					1155	768	764	1091	11407	11519	0.9806010140466204	1855	25932
CAVBZR01.fasta	1.8211064377158483	0.5917465835476445	0.0013714784888612	1097703	46	46	1	2.265458507096385	0.0021714083153514	0.123336640238753	0.7997196180622113	0.0	0.98674909703295	0.9874581754525914		False	10.0	12.1	0.5290781655564938	1.0	1794	1698	1692	296	7267	7326	0.980483987196034	1988	15942
CAVCJJ01.fasta	0.9977719520734396	0.3844826928709768	0.0049932721169175	2464938	83	76	0	1.7663870017080965	0.0011288864553886	0.0564602436247888	0.5856451860511509	0.0	0.9798233827449684	0.982704730152115		False					2808	2407	2377	1012	8882	8987	0.9699626731148452	3389	22341
CAVCJM01.fasta	2.391078160485564	0.7798434845286516	0.0096379240965095	1748070	69	69	2	2.168224580376903	0.0016464404712577	0.1588288798503492	0.8789222061640675	0.0	0.983738168301854	0.9891083545835676		False					4515	3024	2983	3773	15001	15106	0.9802609115505324	6756	32277
CAVCNK01.fasta	2.129953096563867	0.7370039012216594	0.0005752274136904	2027570	27	27	2	2.0887338509296494	0.0014688396283209	0.1290130550363242	0.8475240780519834	0.0	0.9900375788946528	0.9902019626657697		False					2606	2563	2560	138	15533	15599	0.9883000819150404	2698	32512
CAVCNU01.fasta	1.9252738035508423	0.6995892057631564	0.0083933143333403	3655358	252	249	1	2.111141167136809	0.0011119038401453	0.1074917969731008	0.8173195392567206	0.0	0.9890792296670324	0.99338543880322		False	236.0	22.61864406779661	0.476687504521772	0.9980420949583944	4291	2599	2566	4748	25824	26097	0.9832243307465984	7314	58351
CAVCQM01.fasta	1.8118291963461663	0.7031533481378649	0.0007243235247572	2342526	35	35	1	1.8490704754530176	0.0012099326712877	0.0911802046167256	0.7980722220421048	0.0	0.9870922131915052	0.9873075770628114		False					2757	2711	2710	161	15196	15273	0.9846307401376672	2871	31808
