genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVABA01.fasta	3.7978354834184582	0.5103830794709004	0.0004406683561643	990891	18	17	1	5.787068350616243	0.0058241994999619	0.2947317111569284	0.9650378325408964	0.0	0.9466079090009484	0.9467243286183388		False	5.0	1.8	1.0000000000000004	1.0	15593	15559	15552	106	13748	16520	0.9390832738898648	15658	44855
CAVAFE01.fasta	35.35087056652416	0.9112465128541172	0.0009852819564692	3155876	222	213	38	17.19626236917697	0.0097487942524336	0.8980691890302407	0.9999999999999722	0.000669810517088	0.9877704251118924	0.9879761272601216		False	5218.0	60.10808738980453	0.6568588524888516	0.97972563718616	34661	34078	34503	3947	403249	405547	0.9854993350144248	38450	858047
CAVAFO01.fasta	4.053005123433325	0.7049214463628163	0.0065954403562991	3524980	367	329	3	5.038648562051536	0.0027120966298722	0.3719431032232807	0.9720909291798184	0.0005312209141133	0.974144453631019	0.9787596903954872		False	8450.0	52.082721893491126	0.4025945460706139	0.9390984958917832	33899	27848	27683	15132	51533	52457	0.9683322968308014	42815	119573
CAVAIJ01.fasta	3.699189356006853	0.8010143163438149	0.0172690143116059	2496657	100	99	2	5.153960893061811	0.0032749771531333	0.261085123026511	0.9618559005895422	0.001394625982996	0.9826797987236132	0.9917679185076091		False	7988.0	49.05620931397095	0.3543420152836729	0.9350597344214888	11290	5366	5198	18864	33664	34733	0.9741664703603794	24062	85565
CAVAJG01.fasta	11.7264820409255	0.9249384707572814	0.0012209403392412	1929164	35	35	12	6.554310186753377	0.0047275037736706	0.8570893920890085	0.9999681503333464	0.0042284882948864	0.9802227563191502	0.9808692770217228		False	1877.0	30.36600958977091	0.6454043281110526	0.9682373444989166	32701	31632	31577	3107	82007	82740	0.978122363060938	34684	176912
CAVAMT01.fasta	1.014558008054438	0.3547088818233361	0.011694923208621	2739111	158	154	0	3.0460317380790536	0.0018511831539508	0.0441803928354856	0.5917414976890074	0.0061974966713138	0.9742180721398174	0.9811924141635334		False	3640.0	49.67197802197802	0.3954451854162349	0.9540044046652606	3120	2276	2239	2657	10079	10387	0.967736742197912	4896	25999
CAVAOT01.fasta	4.106331593672927	0.8469406924819546	0.0005871389013549	1990810	398	370	4	3.158416211208884	0.0022846268113171	0.4096799795058293	0.9733746310351332	0.0	0.978554306978341	0.9786707863584254		False					17491	17396	17608	381	29533	29987	0.9737335589724428	17989	65746
CAVAUN01.fasta	10.136109507813028	0.8779739760600638	0.0070811007665187	1761993	192	187	10	6.7956028711180485	0.0051761965187136	0.7673021402468682	0.999870286799598	0.0	0.9790374273011232	0.9855086720893268		False	1750.0	22.40685714285714	0.8079805781435624	0.991705870455718	28341	19592	19445	19233	64785	65454	0.9745364292798347	38678	144686
CAVAWN01.fasta	1.2894072567256574	0.6102816971288342	0.0006602875214493	1310095	63	61	1	1.4722137954186698	0.001292463252069	0.0375308660822306	0.6797158177279654	0.0	0.9898106530537534	0.9899123431430372		False					501	496	496	16	6102	6117	0.9874501809576692	512	12841
CAVAWQ01.fasta	1.38912030807757	0.5238331450425794	0.0102457587638969	2419131	81	77	1	2.1552616352551146	0.0013903669590524	0.0735900618858589	0.706709951216784	8.901320816183232e-05	0.9786377117691996	0.9853278209679592		False	175.0	35.70857142857143	0.6626247029823612	0.9618432444748234	3803	2612	2582	2857	12166	12406	0.971764603082622	5439	29437
CAVAZF01.fasta	2.059839143395459	0.621396537845751	0.009044151851813	1808816	35	35	1	5.950479372883451	0.0044329910556159	0.0809391336653368	0.8377858598123595	0.0031172274928787	0.9762984617906616	0.9825551214447692		False	7850.0	87.17528662420382	0.2791622914493685	0.8909024828614781	3470	2554	2512	2586	13554	13921	0.9788348078081474	5098	33216
