genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVAFY01.fasta	1.7262475244000397	0.5658147180769483	0.0018801012702944	1938419	65	58	1	2.130867168851511	0.0015356557290707	0.1139573023169912	0.7822214512769493	0.0	0.9637070670946188	0.9638157150165008		False					8017	7993	7985	228	14355	15615	0.9541865214415975	8213	33790
CAVAHC01.fasta	0.8745684224548589	0.390623882003542	0.0129026671344404	3032769	258	252	0	1.5472209942012225	0.0008961054616181	0.0356406966702705	0.5380247297948978	0.0	0.9798223702470163	0.9868813026181884		False	7.0	35.285714285714285	1.0	1.0	2181	1418	1397	1832	11396	11803	0.9713101382342298	3229	26173
CAVAZJ01.fasta	1.6202057087545396	0.6691224900475244	0.0027829791848066	2198448	84	82	1	1.87060209416062	0.0012664532872777	0.0664632504384911	0.7608445788802415	0.0	0.9975909551315392	0.9982684990007938		False	13.0	28.07692307692308	0.6162150330039686	1.0	352	253	252	411	14825	15144	0.994099350130684	663	31183
CAVCCV01.fasta	0.852215068488016	0.4759913988597616	0.0024979287551619	1600718	68	68	0	1.178737932268848	0.0009356486337821	0.0140018416735489	0.5288156713001645	0.0	0.9881765047070896	0.9888903761210012		False					265	249	248	51	5865	5996	0.985584720298932	299	12298
CAVCGL01.fasta	0.8100473164548645	0.3005045662327223	0.0049883337105138	2617694	40	38	0	1.6656594194033807	0.001031077939054	0.0487471033665508	0.5109408229806379	0.0	0.9651345950393792	0.9670780925512324		False	15.0	28.53333333333333	1.0	1.0	4449	4201	4161	719	9194	10797	0.945385023174509	4880	24758
CAVCNU01.fasta	1.1551049172201464	0.5561304802429748	0.0107379954026886	3655358	252	248	1	1.4801361442715	0.0007795637204997	0.0331652877775582	0.639389785388834	0.0	0.9881548448829096	0.99304633303363		False	89.0	19.59550561797753	0.4796804399677906	0.8949968693359696	1436	843	837	1709	18385	18753	0.9814188231013854	2546	39311
CAVCQM01.fasta	1.5927703683971917	0.684986634086452	0.0076820360674499	2342526	35	35	1	1.6344421955425188	0.0010694914217554	0.0596334896603068	0.7549801950796048	0.0	0.9861052450731246	0.9900138160108236		False					1941	1395	1387	1339	15729	16173	0.9830501170507964	2726	33016
CAVCRQ01.fasta	3.063249254839449	0.8409150462381675	0.0110062190097665	1465456	12	12	3	2.538645049545424	0.0020988029029542	0.2452301536177135	0.9331195841266644	0.0	0.9842782171219956	0.9893787530539216		False	19.0	17.57894736842105	0.5241700567912805	1.0	5650	3817	3749	5301	19381	19814	0.9787269417039708	9050	40783
CAVCRU01.fasta	1.0867013658630575	0.3457153907535658	0.0051270241818394	3560313	46	44	0	2.2263721948487745	0.0011814506470941	0.0801971624404932	0.6169375721386654	0.0	0.981893130947336	0.9840960749771476		False	3.0	14.0	1.0000000000000009	1.0	5170	4541	4516	1486	16551	17057	0.9774865828751916	6002	37220
CAVCRX01.fasta	1.3561972639331348	0.6347452924464069	0.0023233081776739	1683146	77	74	1	1.4894252460182724	0.0011533307924683	0.041004761321953	0.6980585589004724	0.0	0.9753249199472592	0.9757161279105148		False					1703	1676	1673	120	9718	10033	0.9696144033688078	1793	20597
CAVDCP01.fasta	0.8004757652419188	0.4486727231035106	0.0019278886133854	2681995	43	43	0	1.1677015167414522	0.0007141679557963	0.0139213533209419	0.5067899351731239	0.0	0.992045424110132	0.9924203872833918		False	2.0	26.5	0.1353758169934636	0.5490196078431373	297	283	283	66	9173	9263	0.9904534633276544	349	19794
CAVDDQ01.fasta	1.2359207816963336	0.5791391072101546	0.0031714106274097	1830890	23	19	1	1.4921382939960566	0.001104140460291	0.038343647078743	0.6642263646039062	0.0	0.9897725168440096	0.9904704927139866		False					718	669	669	196	9760	9910	0.9839438653433884	865	20091
CAVDUV01.fasta	2.519956545716851	0.8217002435124849	0.0020747963820977	2587547	38	38	2	2.1526378414137453	0.0013401878073104	0.1605223016238931	0.8919457247916993	0.0	0.9889878394352836	0.9892647083607192		False	330.0	50.09090909090909	0.4763037878948137	0.9956459039402964	4574	4459	4456	584	27611	28189	0.9855461129842908	5040	57371
