genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVABQ01.fasta	3.6415599145854753	0.7883386411991983	0.0012184719220495	1036826	140	134	3	3.360412619122656	0.0033456822238583	0.3404978270220847	0.9598646346566716	0.0	0.9762121250747088	0.9763565858536074		False	196.0	17.979591836734695	0.6352748711609191	0.9770206943257655	8398	8347	8332	457	14710	14899	0.9724753576804556	31391	8789
CAVABY01.fasta	1.202004053362717	0.5743257765413525	0.0036532117275162	2642744	77	73	1	1.4639278104363167	0.0009031528866816	0.0367095715665232	0.6540183635300956	0.0	0.9777351722431814	0.9798482693219536		False					2160	1955	1947	464	12451	12583	0.9744668068490696	26091	2411
CAVAFE01.fasta	6.974265148567308	0.8713133849365438	0.0015501005180267	3155876	222	212	7	6.610582170542691	0.0037476286466145	0.702117573694277	0.9978841023298224	0.0001961479768471	0.9882245477471752	0.9884217680689016		False	1778.0	151.34701912260968	0.682151904471678	0.9693887487628876	26092	25655	25720	3220	87084	87973	0.9843792727873448	183165	28940
CAVAJG01.fasta	1.4176233850517634	0.6253760696343079	0.0015121355435064	1929164	35	35	1	1.599274856635602	0.001153527633642	0.0506561391359158	0.7139994225192059	0.0	0.9788997585035406	0.979329540338095		False					2062	2020	2019	160	10911	11055	0.9759590965555912	23083	2179
CAVAKS01.fasta	1.5704363963134558	0.481468488119302	0.0024966682347628	3315083	203	184	0	2.2909195269215163	0.0012660140641603	0.1172169746579497	0.750100224111107	0.0	0.9707373437918184	0.9717744425915632		False	5.0	31.2	0.9294117647058824	1.0	11371	10968	10937	1052	20883	21406	0.965867178846992	47737	11989
CAVAQS01.fasta	1.7263360742990077	0.6530325932455612	0.0144179034139359	2218926	13	13	1	1.9144504081295768	0.0012859598171045	0.093481711422553	0.7822384786203342	0.0	0.9766377893158624	0.9856963105448128		False					4846	2967	2898	4400	15276	15445	0.9741211130914436	33870	7298
CAVAUN01.fasta	4.79515639392438	0.8728275310968886	0.007411020490377	1761993	192	187	5	3.54916625845741	0.002703392528931	0.4924571209987781	0.9855074868275412	0.0	0.984909635291216	0.9890481338149096		False	45.0	29.066666666666663	0.5480560669572845	0.9659722222222222	13094	9503	9470	9174	33503	33928	0.9790763249379834	72531	18644
CAVAWQ01.fasta	1.6492186657109515	0.5400769945902062	0.0052159552035293	2419131	81	76	1	2.189314592242302	0.001412334642919	0.1093090866100264	0.7668935544353614	0.0	0.9787091626234244	0.9816475250819678		False	26.0	15.461538461538462	0.885456429535377	1.0	5630	4853	4827	1860	15667	16075	0.9704466421582164	35193	6687
CAVAZJ01.fasta	7.854308584965394	0.9061342365159422	0.0022081888370705	2198448	84	83	7	6.332634914162767	0.0042873822975002	0.7194457180702023	0.9990272218233288	0.0003160310212358	0.997771966738827	0.9985066360491228		False	1809.0	55.83029297954671	0.4821289422534428	0.9761897555408484	3524	2362	2353	4626	67402	67805	0.9949494114665862	141981	6979
CAVBDA01.fasta	0.8893549126349607	0.4799883037648473	0.0029100315720218	1850168	96	96	0	1.2514697105973531	0.0009248687049136	0.0177870333937242	0.544017290457532	0.0	0.9945911452794068	0.9959585523716916		False					178	133	133	127	6499	6566	0.9928452443213596	13551	260
CAVBEH01.fasta	2.1111302136774133	0.6485972206861083	0.0010172319493527	2739597	52	48	2	2.3521077165772595	0.0014237700193604	0.1515817837441054	0.8449686584069432	0.0	0.958278048416343	0.9583864108670682		False	31.0	50.064516129032256	0.9211378536049772	1.0	17326	17281	17274	292	22740	23914	0.9496579047240132	51284	17566
CAVBHG01.fasta	0.9543818209502416	0.4864371973272849	0.00524426521658	2022812	25	22	0	1.3600692396353624	0.0009574603006194	0.0218616460649827	0.5694617667961513	0.0	0.9732259961105332	0.975781285333092		False	33.0	21.060606060606062	0.2357811585559263	1.0	1184	1071	1069	351	7770	7870	0.9697518804395028	16687	1420
CAVBNI01.fasta	2.1620246077581986	0.7029987538195946	0.0023549475946965	2032611	25	23	2	2.221563792096679	0.001560150793338	0.1414943636534486	0.8517814979321445	0.0	0.9801288581829812	0.9811337155732032		False	2.0	39.5	0.3930147058823532	1.0	5715	5426	5409	861	17305	17523	0.9702779768654612	36555	6270
CAVBNP01.fasta	3.066923316857436	0.8020888288787746	0.0083841290038735	1901161	39	39	3	2.6422727903311443	0.00192026450195	0.26301875538158	0.933336205783643	0.0	0.9814635199913608	0.986423113304709		False	7.0	7.428571428571429	0.4063157894736841	1.0	9269	6789	6719	5931	23190	23485	0.9778940621800566	49180	12650
CAVBRB01.fasta	1.0257583780491912	0.5158916191310318	0.0076841130124845	2642053	111	110	1	1.3518263743719727	0.0008351847127154	0.0261599596980075	0.5957592439973063	0.0	0.979425892702124	0.9835783320794028		False					1422	1135	1121	708	10737	10888	0.974683978385605	22812	1829
CAVBRO01.fasta	3.656970655945187	0.8365304003636004	0.0032519558489079	2902087	116	105	3	2.918696649073425	0.0017201912159258	0.3468931151960641	0.9604070849338576	0.0	0.9862930286059396	0.9878684512185189		False	338.0	32.01775147928994	0.4463555357446904	0.9486079810228604	13799	12213	12162	4278	41668	42049	0.981457097558324	86835	16440
CAVBVL01.fasta	1.5751810179659256	0.5927837037393754	0.0010549451595595	2907170	96	82	1	1.884570241107192	0.0011089604696069	0.083330524186752	0.7511449894011768	0.0	0.9803926424938908	0.9806196750544878		False					4750	4695	4690	205	17915	18107	0.976299612846636	38651	4895
CAVBZP01.fasta	0.998734104315928	0.5128758321450754	0.012609796397566	2743512	502	495	1	1.3499115386258336	0.0008303240332473	0.0248550033679458	0.5859970642966061	0.0	0.980686317641883	0.9875788238744684		False					1317	847	830	1172	10911	11164	0.975703644944381	24722	2002
CAVCBQ01.fasta	1.840213935803482	0.6542491342384059	0.0015692737087205	1267670	90	83	1	2.023056403094221	0.0018097162781532	0.1066823384634802	0.8030703863716417	0.0	0.9903355565743356	0.99091971191529		False					1307	1228	1226	259	9067	9167	0.9861751229974436	19267	1485
CAVCCS01.fasta	1.0533289776181458	0.5183263222623631	0.0029731882519448	1144856	55	53	1	1.4008102323752138	0.0013155293616898	0.0297024254578741	0.605481595569979	0.0	0.9934715483017204	0.9945008087046022		False					222	187	187	130	4705	4757	0.988370651102708	10072	317
CAVCCX01.fasta	3.720346897538674	0.8309029249890323	0.0013804073057587	2035529	107	98	3	3.145750963759984	0.0022165667020501	0.3493814138732486	0.9625618975291954	2.135791491491269e-05	0.9789208297242876	0.9791767438721216		False	52.0	36.94230769230769	0.5726791214758834	0.992063492063492	14991	14809	14796	864	29898	30155	0.9740460619550728	62945	15660
CAVCIB01.fasta	0.9790237110805068	0.371226839875162	0.0043004585371665	2651756	131	129	0	1.787929784788498	0.001103417580323	0.0577964186750213	0.5787285744983892	0.0	0.9764455638057704	0.978729234904934		False					3610	3260	3253	760	10432	10717	0.9714688688781408	24105	4013
CAVCJJ01.fasta	2.1916518792764768	0.6623618930780409	0.0130299349080527	2464938	83	77	1	2.58310711236153	0.0016508469713279	0.1623217297960435	0.8556087441483806	0.0	0.9838645582622908	0.9903427281792894		False	50.0	19.46	0.5974064138775259	0.976029265873016	6456	3864	3804	7578	21565	21856	0.9705176635659956	48951	11382
CAVCJM01.fasta	8.062281258759661	0.9219207468808456	0.015242275897845	1748070	69	69	8	4.966571794060943	0.0037713643130675	0.7516815688158941	0.9991904195046916	0.0003308009860568	0.9853553141876054	0.9930326820863444		False	2596.0	25.02542372881356	0.3994288243522408	0.9344215688961616	19243	9155	8915	36100	55712	56441	0.9795338749565864	118333	45015
CAVCKP01.fasta	1.1616942218779502	0.4989560891772167	0.0013357533843721	2313416	211	165	1	1.6115383207073484	0.0010693294141105	0.0472120016460506	0.6414818519034791	0.0	0.9909724320414572	0.9912196372492468		False					986	959	958	139	10478	10580	0.9880602289290626	21900	1097
CAVCMC01.fasta	2.381708237891892	0.7220087435993426	0.0081148174566577	1576010	22	21	2	2.3243442880759484	0.0018540788667915	0.1732438245950215	0.877916296355561	0.0	0.9709303603214252	0.9756623717192732		False					7937	6645	6568	3088	14804	15102	0.9673961222208544	31519	9656
CAVCNU01.fasta	1.2435438608201987	0.5657708492574461	0.0103024587434005	3655358	252	247	1	1.654590189160135	0.0008714458387872	0.0429703465433481	0.6664789272961111	0.0	0.9873179178975248	0.9921309972496688		False	202.0	28.92079207920792	0.3317103677652179	0.9280976534242088	1992	1236	1211	2281	18544	18858	0.9813294151739528	41005	3492
CAVCOZ01.fasta	3.699666935848232	0.8517027335195828	0.0020821511966691	1821571	284	281	3	2.8933808202299645	0.0021780183883674	0.3456461482972665	0.9618719826795225	0.0	0.9883929805167888	0.9891585228527092		False					7308	6826	6894	1412	26418	26780	0.9833425240442304	56642	8306
CAVCPK01.fasta	1.509066664216424	0.6255676714959422	0.0016808315982122	870662	122	116	1	1.861459519346477	0.0020234917252457	0.062407685186674	0.736184653200753	0.0	0.9905403415783276	0.9910556537102474		False					514	486	485	80	5154	5214	0.9862442160695446	10975	565
CAVCQM01.fasta	5.718129489277814	0.913435325797878	0.0078068377012892	2342526	35	35	5	3.733672278484108	0.0024431151400611	0.6037034380835047	0.9935849490526232	0.0014312998736798	0.9859573423957584	0.990908583069755		False	477.0	49.490566037735846	0.6680605011281788	1.0	19859	12857	12747	17206	52793	53391	0.9831664645421774	110225	29953
CAVCRQ01.fasta	10.472390846262188	0.9475003002478408	0.014600372138798	1465456	12	12	10	6.287566571598741	0.0051981914428535	0.8370568614820233	0.999903611255094	0.0076395341609377	0.982935100719835	0.9911671435675448	2.2169793080074327	False	9786.0	31.05385244226446	0.5967283749805377	0.9842276376318376	20933	10835	10428	35675	61064	62600	0.9760676466921426	135087	46103
CAVCRU01.fasta	10.917819865837638	0.444542656783266	0.004694181086455	3560313	46	44	0	23.97894784258207	0.01272471130874	0.257066724189699	0.9999349552420724	0.0030307351335097	0.9735587901726108	0.9773414128346944		False	12867.0	52.07647470272791	0.8151624141995303	0.9910483639621313	24200	20738	20552	7564	155930	159656	0.9720273085886574	367484	28116
CAVDBR01.fasta	1.323763217517453	0.5592956979968537	0.0015573298646331	1813597	153	147	1	1.6585371097231474	0.0012420812584995	0.0530851120728584	0.6892861606430092	0.0	0.9774811737211114	0.977896650220722		False					2168	2128	2124	148	9541	9751	0.9700204350187648	20881	2272
CAVDCP01.fasta	1.5121940943215777	0.6291656024712947	0.0009485187577968	2681995	43	43	1	1.745656414111125	0.0010676460164816	0.0669926677715655	0.7369121797615723	0.0	0.9933323686231732	0.993399156249652		False					1198	1186	1184	102	16384	16446	0.99045910093129	36337	1286
CAVDJI01.fasta	2.30846224659469	0.6093311162714448	0.0062745572979455	1110178	224	215	1	3.3814717047845426	0.0032760769894895	0.1739748040404331	0.8697594512997044	0.0001488300087556	0.9788809327803752	0.9825517880534111		False	1010.0	45.83564356435644	0.4211669712497791	0.958093016036323	4079	3370	3328	1965	10075	10232	0.974221301388929	23290	5293
CAVDNX01.fasta	3.7511079848201465	0.8887817888161159	0.0060548194483284	1896461	107	104	3	2.7232024272007624	0.0019887140448707	0.3480588316870212	0.9635651064897414	0.0	0.9893634104956976	0.9924903042055508		False	2.0	6.0	1.0	1.0	7021	4957	4916	5511	28194	28363	0.9857684622323336	58693	10427
CAVDUV01.fasta	2.054078631228728	0.7566274158498377	0.0013601228475711	2587547	38	38	2	2.023718932270472	0.0012599255602934	0.1081456684651524	0.8369586503276492	0.0	0.988639612338832	0.9890076903284828		False	196.0	52.30102040816327	0.8247337023685417	1.0	3179	3076	3075	363	20997	21143	0.9859465818542036	43627	3438
CAVEBY01.fasta	6.416148153500276	0.3656654231349306	0.0048124454264041	2518901	54	54	0	17.362429189140204	0.0109632183391821	0.1760470141541886	0.996536441740112	0.002873172370354	0.9784730913642052	0.9819391356312508		False	6011.0	51.194310430876726	0.7655809309368561	0.9739440424778985	9546	8009	7941	3728	65160	66104	0.9789331690473476	155801	11669
CAVEIE01.fasta	2.286979690103428	0.6704829594225561	0.0021051879722337	2196023	43	41	2	3.397388060794844	0.0022970945339147	0.1515043330602639	0.867265324771169	0.0014955672616634	0.9900663346427938	0.9909740402215764		False	428.0	34.796728971962615	0.6618718319898055	0.9970515903916098	3305	3003	2995	863	19884	20085	0.9848927071564544	42818	3858
CAVEKG01.fasta	1.1993677286039344	0.5188484063325297	0.0096244338066133	1181771	43	38	1	1.759649750217848	0.0016245974147757	0.0482986974633833	0.653212023445203	0.0	0.988139037807912	0.9929745260871088		False	48.0	16.75	0.3360956845727846	0.8926647126022125	677	401	389	752	5531	5650	0.9843508568586968	12441	1141
CAVENR01.fasta	1.1115573168380966	0.5268545419498023	0.002067924210695	2303372	29	28	1	1.4612927316917286	0.0009640570917276	0.0331609483835003	0.6252533610309641	0.0	0.9874315938310072	0.988282579665366		False					960	895	893	182	10017	10102	0.97919697487304	21584	1075
CAVETA01.fasta	1.3081836539113767	0.5915364961535853	0.0040644037949517	2299804	26	26	1	1.800902742144725	0.0011888757833201	0.0430545385606773	0.6849822102655593	0.0002967179661845	0.9914358140521324	0.9933142793661696		False	604.0	37.783112582781456	0.3334722520259396	0.9430187395689824	848	662	650	632	11937	12017	0.9851074355197864	25349	1282
CAVETZ01.fasta	3.906402209068944	0.1951864723747673	0.0032432081627638	2190244	49	49	0	13.15673315482001	0.0089099588314372	0.1306872658936629	0.9682338223334946	0.0027879965365121	0.9547333153994766	0.9564067538438428		False	2997.0	69.27260593927261	0.6473227398976932	0.9748340444975012	12957	12478	12408	1482	35280	37730	0.9544245056422692	95188	13890
CAVEUH01.fasta	21.376087256087565	0.9149326798115462	0.0030873303758428	1683596	70	70	22	10.651373573493956	0.0082432799495742	0.8995756701726543	0.99999999365174	0.0012792528661124	0.9872824561148666	0.989426366866906		False	6163.0	28.490183352263507	0.8009884812018927	0.9916201470401408	19261	16014	15953	9387	141057	141899	0.9843406276958758	291326	25340
CAVEUJ01.fasta	2.9074472897158405	0.812814716153878	0.0023482697439981	2073694	106	106	3	2.56082184015819	0.0017874690171125	0.2286480068901197	0.92325568422485	0.0	0.989532759951576	0.9902688201524424		False	874.0	36.80320366132723	0.3062534730617156	0.9334061927050114	4963	4614	4597	1303	24169	24367	0.9861337621943012	50825	5900
CAVEVP01.fasta	1.4758443051861745	0.0752381406657496	0.0121401319449231	775697	44	35	0	8.952485061689075	0.0102229295689828	0.0428762777218424	0.7283309065431797	0.0053824749798911	0.9833428545656816	0.9904687453020236		False	2621.0	54.24303700877528	0.6135558174202683	0.97726738630695	554	317	295	839	4657	4888	0.9722831362223876	12759	1134
CAVEVQ01.fasta	17.99939589846855	0.9536906179944844	0.0016288323815777	2170165	56	55	18	8.319895777470155	0.0056623301201612	0.9353192038393394	0.999999874814172	0.0047801734173255	0.9896659616700586	0.9899640210326452	1.9314885831220845	False	3471.0	35.475079227888216	0.6443894306426085	0.9408426054598849	20976	20371	20319	4583	153205	154215	0.9865374044093124	316115	24902
CAVEYQ01.fasta	22.32857281385635	0.8496459138833984	0.0068725508889148	2743118	226	202	25	16.040248141356027	0.0097655518480222	0.7875811394187199	0.999999997262251	0.0073671301449551	0.981214370485848	0.9867132808869352		False	52630.0	43.72335170055101	0.4428442011914008	0.9158030412768262	40585	28705	28111	34036	242417	245391	0.9738124173080072	521005	62147
CAVEZN01.fasta	0.9017709749320924	0.4888086711596027	0.0013338921566803	1674332	66	65	0	1.246244187072831	0.0009669437354274	0.0179175934044143	0.5489890998231755	0.0	0.9843	0.9848		False					471	456	454	38	5967	6002	0.9818857772028152	12307	492
CAVFAW01.fasta	1.1868027558005314	0.5241190128798329	0.0107000572092339	2257638	67	62	1	1.5837921592446895	0.0010572162491922	0.0458231124741875	0.6493430322952942	0.0	0.9840022425859336	0.9893090515408112		False					1655	1106	1100	1472	10654	10809	0.9745077921216708	23457	2572
