genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVABQ01.fasta	2.0639335819124907	0.6775138740733739	0.0015081101815102	1036826	140	134	2	2.2622443795256246	0.0022523278134154	0.1339453293030845	0.8383712681873716	0.0	0.9767493771511686	0.9770806031192846		False	9.0	13.666666666666666	0.3759889920880632	1.0	3229	3183	3185	226	8447	8605	0.97111993248144	18122	3411
CAVAFE01.fasta	4.891316071987619	0.8542959229069836	0.0014876661726327	3155876	222	211	5	4.750490429297861	0.0026931174227947	0.5058668338046235	0.9866872371561052	0.0002244483989455	0.988486977067286	0.9886661242141171		False	1192.0	105.80788590604028	0.6177479188395594	0.964808142745017	18380	18094	18110	2190	61678	62544	0.9844931537957948	129622	20300
CAVAJG01.fasta	0.975417331030436	0.5023538693444414	0.0013982225491022	1929164	35	34	1	1.3142373042911943	0.0009479352728975	0.0231136388611854	0.5773849253777128	0.0	0.9818793451446512	0.9823727293115048		False					808	786	785	60	7541	7661	0.975883515431668	15994	845
CAVAKS01.fasta	1.152568125745268	0.4223088833673244	0.0022241625099773	3315083	203	186	0	1.8527140500055364	0.0010238517837972	0.0669992274703227	0.638581117877904	0.0	0.9713517748122534	0.9720991589677094		False	1.0	5.0	1.000000000000001	1.0000000000000002	6363	6197	6182	547	15487	15884	0.965960966383812	35059	6729
CAVAQS01.fasta	1.1588854247505325	0.5344346769563293	0.0123652764859375	2218926	13	13	1	1.511096281025121	0.0010150219033737	0.0409707218717523	0.6405915631376563	0.0	0.9768454862447888	0.984204331709034		False					2105	1436	1417	1598	10336	10461	0.9746020734826965	22984	3015
CAVAUN01.fasta	3.1300589729925146	0.8098369289775839	0.0069107781950462	1761993	192	187	3	2.6977362763296053	0.0020548600892046	0.2705124254182621	0.9369509367004856	0.0	0.9853600508558852	0.9890357732549236		False	29.0	33.93103448275862	0.6909902658381358	1.0	6978	5226	5184	4446	22191	22577	0.9789426410895472	48158	9630
CAVAWQ01.fasta	0.9492466509668142	0.4218134528473241	0.0054435588836211	2419131	81	75	0	1.4971763610234845	0.0009658338042077	0.03526390261627	0.5675051208533701	0.0	0.979462652975102	0.9821470436535846		False	1.0	12.0	0.9999999999999992	1.0	1752	1523	1514	577	9169	9481	0.9687654670256604	20626	2091
CAVAZJ01.fasta	5.008959957206175	0.8741143752319819	0.0020319272679406	2198448	84	84	5	4.423025067881983	0.0029945196011578	0.4985230489872855	0.9880007561324036	4.2052717599175926e-05	0.9979415626422816	0.9985784373212212		False	738.0	51.45663956639567	0.5294728472201099	0.9791463320661856	2256	1558	1550	2633	43692	44107	0.9949761371018716	92190	4183
CAVBEH01.fasta	0.967260513133866	0.4530370707808484	0.0010310375542745	2739597	52	43	0	1.442372378207186	0.0008730920503221	0.0301354542292168	0.5743300648305569	0.0	0.9588900059351494	0.9593018326287868		False	13.0	37.84615384615385	0.978698224852071	1.0	3394	3360	3358	107	10570	11219	0.9515062120503156	23995	3465
CAVBNI01.fasta	1.2886322075399572	0.5673741803030683	0.0028101992712608	2032611	25	24	1	1.5733569030272734	0.0011049306930525	0.0473666628784356	0.6794965503233915	0.0	0.9799019506013836	0.981002929018052		False					1935	1829	1822	346	10477	10654	0.9730495415966156	22212	2168
