genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVACN01.fasta	0.7879536245211266	0.0273455803252566	0.0029838292812158	2279308	208	65	0	8.35752302512352	0.0055869652681283	0.01678053163504	0.5013062257429574	0.0013440824408526	0.951239280485254	0.953252457644844		False	164.0	60.26219512195122	0.8278017640096675	0.9923237753882916	1865	1788	1783	192	7629	8349	0.9461832213897492	1975	19398
CAVAEO01.fasta	1.1398380016672047	0.3819725493820698	0.0014252190746988	2282863	473	421	0	2.3048354290568107	0.0015580818257443	0.0732273465380971	0.63449559777447	2.4590671632323253e-05	0.956696257656968	0.956989375957121		False	9.0	64.77777777777777	0.6551527190432145	1.0	7239	7190	7186	207	10933	12251	0.9440383025644264	7393	29284
CAVAFY01.fasta	8.411754630964719	0.6989495047252425	0.0015879044741703	1938419	65	60	8	7.973369500721373	0.0057461819923671	0.5898435787102788	0.9994053748429772	6.432035209491977e-05	0.9577247490737858	0.9579092922288964		False	818.0	20.908312958435207	0.752925367161452	0.9866654839953942	48336	48125	48053	2144	67302	72600	0.9544238166883964	50197	159084
CAVAHH01.fasta	1.2166393687318966	0.4045241284159398	0.0021267405642354	1983056	322	306	0	2.074680871699419	0.0014977966604889	0.082488341226874	0.6584607124746553	0.0	0.9571827679592124	0.9579591512357944		False					7004	6877	6864	373	10089	11619	0.9421785212153349	7237	27046
CAVAHX01.fasta	1.0479348956222851	0.0335166327197278	0.0030754339063309	2603573	53	33	0	19.803910660756543	0.0122984971528679	0.0179184528338555	0.6035980323876767	0.0015853768727927	0.9487481779987996	0.9496270256366286		False	151.0	63.80132450331126	0.5961925307990772	0.8971047403088552	2391	2350	2332	184	11675	12932	0.9437641580766924	2516	30937
CAVANT01.fasta	1.773316612577705	0.576508347395479	0.0059429003732939	2708809	84	77	1	2.238247205936591	0.0013641743453616	0.1189316042585504	0.7910872480386335	0.0	0.9735785922033257	0.9759469585272053		False	21.0	17.38095238095238	1.0	1.0	8512	7749	7690	2566	19950	20805	0.9652318399764244	10256	44360
CAVAOU01.fasta	8.650965881107572	0.8894462045792885	0.0018560928233818	2148194	401	392	9	5.759299616224687	0.0040049319417112	0.7393633908296923	0.9995185955905496	7.882031938685073e-06	0.9659975218724972	0.9662770667432268		False	226.0	11.973451327433628	0.8383187683064179	0.9916110369381398	54006	53562	53459	3302	77176	79448	0.9616312263622868	56761	166461
CAVATN01.fasta	1.7213063300297378	0.1108137089719942	0.0023424698032934	2631678	47	36	0	9.201058780427267	0.005681964582366	0.062797576299228	0.7812691913363214	0.0014932676636727	0.9546722496868628	0.9555133332929936		False	305.0	33.42295081967213	0.8209728049639109	0.9802806324928838	7491	7352	7313	579	19417	21506	0.9499450434038644	7892	52892
CAVAWT01.fasta	1.7783352508112735	0.642562851143522	0.0051790186033596	1938310	109	98	1	2.01357981743302	0.0014544989698731	0.1014481687655741	0.7920109877643625	0.0	0.9720247358089484	0.9747149584515707		False	203.0	60.74384236453202	0.2267887444745066	0.7842185413400281	5501	4972	4930	1389	14192	14895	0.9593715675394832	6319	31794
CAVAWY01.fasta	0.9054549468767448	0.490173959625439	0.0015863105913814	4058298	153	132	0	1.229559269368225	0.0006126621807534	0.0172890211610876	0.550453830842349	0.0	0.994769397411778	0.9951684624593808		False					367	339	348	114	15076	15355	0.9894534290624036	462	31269
