genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVACN01.fasta	1.214059267110895	0.0292487895448969	0.0014917317343974	2279308	208	62	0	13.363521079488066	0.0089334516825811	0.0189092478945364	0.6576817204909795	0.0005557388545043	0.9494431554524362	0.9502552204176332		False	75.0	27.36	0.8684841417851089	0.9972161172161172	2179	2144	2135	102	10073	10822	0.9457583278639692	29875	2237
CAVAFO01.fasta	1.6089248733326147	0.5451091921088914	0.0036877004726934	3524980	367	295	1	2.2594627043266486	0.001216175549904	0.0982314793275422	0.7584504529471249	5.1951149884457545e-05	0.973361365894231	0.975515791419264		False	226.0	42.04867256637168	0.534719868775656	0.9490113744600168	9224	8478	8448	1830	20285	20612	0.9667171267627678	46273	10278
CAVAFT01.fasta	3.0052249290748265	0.7062192358256625	0.0005478166862382	2547403	55	51	2	3.256974239051812	0.0020450563541805	0.2613104404760456	0.9296036323037592	0.0	0.9909969459020556	0.991180221823956		False	27.0	16.77777777777778	0.5730361902117156	0.9666666666666668	5993	5871	5865	370	27336	27460	0.9840201613828582	59222	6235
CAVAFY01.fasta	17.01848774697318	0.7221054890609305	0.0006177324052957	1938419	65	59	17	15.355252229129812	0.0110660961892331	0.6607374360238937	0.9999997023431966	0.0004164895948284	0.9541328527950804	0.9543678647330625		False	429.0	28.706293706293707	0.8831150316173183	0.9862501212477252	58746	58445	58383	1023	118406	124590	0.9544084719574156	294668	59406
CAVAHH01.fasta	3.3534403466165355	0.543075435086049	0.0010820254238446	1983056	322	307	1	4.9982449900574535	0.0036084367270815	0.2786724126802268	0.9482374221466542	4.918518108021008e-06	0.9510063822895536	0.9516831547004015		False	105.0	33.27619047619048	1.0	1.0	27075	26701	26701	875	24005	26848	0.9411397296676466	72026	27576
CAVAHX01.fasta	1.5523474855515862	0.0349404453034348	0.0015945936032763	2603573	53	31	0	29.2880146287267	0.0181882543652512	0.0192980953482003	0.7460766501479558	0.0007755833615745	0.9481928190430696	0.9491879627418198		False	132.0	90.9090909090909	0.4023650009868414	0.8118420946837464	2603	2553	2541	137	14803	16105	0.9429216954243548	46294	2678
CAVANT01.fasta	0.9506687256281268	0.4250081862545495	0.0045481540604945	2708809	84	77	0	1.7884669310100112	0.0010900407686606	0.0328937920687652	0.5680478603530064	0.0	0.9723915019696306	0.9749615613391244		False					2460	2231	2219	549	9232	9376	0.9666733960829164	21000	2768
CAVAOT01.fasta	1.172110849352776	0.5500087903918506	0.0023124921921337	1990810	398	369	1	1.6143002474962298	0.0011676971558901	0.0363093414238425	0.6447643404331632	0.0	0.9780867399875492	0.9796499965414678		False	16.0	47.5	0.4326996657605062	1.0	1584	1471	1479	257	8331	8473	0.97319672995845	18834	1736
CAVATN01.fasta	2.52189705579482	0.1244673550487559	0.0010996616502208	2631678	47	35	0	13.58947238385798	0.0083919582105459	0.0779935843214861	0.8921307140616581	0.0007795294485661	0.9540861566644256	0.9546756701452834		False	211.0	62.639810426540286	0.7714812193088572	0.957862907311407	9424	9303	9274	359	24340	26616	0.9486129959717918	81368	9633
CAVAUO01.fasta	0.947020794443436	0.2635993975989299	0.0004362771035253	1757633	232	184	0	3.4839510711023496	0.002663284739733	0.0642426490626882	0.5666542459822677	3.421267361939752e-05	0.9492095824292608	0.9493247132799008		False					5735	5722	5721	34	6039	7680	0.9329876407800256	24592	5755
CAVBIJ01.fasta	1.528882187390755	0.4524599440393166	0.0004270113677352	1470318	245	215	0	2.49356759253274	0.0020915857280396	0.1159762717997058	0.7407605096765939	0.0	0.9564513669790408	0.9564982817466368		False					7426	7418	7422	47	8090	9473	0.938528740691948	25258	7469
CAVBQQ01.fasta	1.4175951980578887	0.6049953912954217	0.0008633727164812	1889902	40	39	1	1.6565236126135623	0.0012075336565721	0.0562896912115019	0.7139923041291889	0.0	0.9853828655223628	0.985693068376229		False					1555	1522	1522	94	9642	9701	0.9805774543406396	20839	1616
CAVBQZ01.fasta	1.980963336297344	0.7006503475608826	0.0046310513092901	2228962	93	92	2	1.998902230099519	0.0013444973417747	0.1151742380534077	0.8260853514954277	0.0	0.979230208905457	0.9824204675150652		False					5332	4513	4485	1695	15811	15948	0.9761370147349532	34154	6180
