genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVAFY01.fasta	1.004698158654037	0.4502380548271555	0.000637577359011	1938419	65	58	0	1.4871357681672337	0.0010717367068558	0.0358364213309918	0.5881715805791179	0.0	0.9650332536780584	0.965220395589209		False					2429	2416	2414	30	7281	7658	0.9553906407913466	17350	2444
CAVANT01.fasta	3.565179014098078	0.6843627586884125	0.0026828085541772	2708809	84	78	3	3.725614559435236	0.0022706999428871	0.3530695593524682	0.957064361748917	0.0	0.9717052942394276	0.9730269197551646		False	1.0	9.0	0.2105263157894744	1.0	27061	25797	25742	3024	35847	36326	0.9653035292761024	78153	28766
CAVAOU01.fasta	2.1430489983679317	0.7351286708742321	0.0010465024300772	2148194	401	390	2	2.120729732134776	0.0014747241522278	0.1275173471297284	0.849277105757063	0.0	0.9671852868595124	0.9676014485346728		False					8989	8875	8866	272	17127	17410	0.9617939098885444	37404	9138
CAVAZJ01.fasta	7.255098596828308	0.8756245314876676	0.0011386080618317	2198448	84	84	7	5.784197530711673	0.0039160738672863	0.6835140062444052	0.9983487984781252	2.5363765634275276e-05	0.997658168460141	0.9980361622977766		False	575.0	64.78086956521739	0.4385917416712705	0.969980382835188	3519	2951	2944	1799	58994	59146	0.9945115838716942	123276	4743
CAVBIM01.fasta	0.9133329385190614	0.4774187430445775	0.0020619249386494	2752349	309	303	0	1.278674408680167	0.0007795421474611	0.0202216361369869	0.5535701423398358	0.0	0.9787088775895216	0.9796970731444382		False					1185	1130	1130	125	9326	9408	0.9730668109886068	20401	1255
CAVBRO01.fasta	9.744265075443982	0.870953214014604	0.0028011804809912	2902087	116	103	10	5.956315906055915	0.0035104718073833	0.7993309642336704	0.999816663273724	0.0	0.9857996282322756	0.9878615079009264		False	851.0	30.860164512338425	0.7427810683466108	0.9926217520266672	32941	28158	28013	11211	104930	105568	0.9812355345563394	218189	39224
CAVBVT01.fasta	1.311975645930347	0.5244414441864815	0.0007982150052977	2924193	218	197	1	1.762718354386243	0.0010385850134489	0.0635932717163333	0.6860352295402861	0.0	0.9739458697885016	0.9741179507310752		False					4845	4813	4815	97	14259	14416	0.9674011740339278	31818	4912
CAVCAC01.fasta	1.3498233574838825	0.6167515774285994	0.0019109879258979	1966967	179	169	1	1.5393371608653752	0.0011077045774921	0.0435823275123578	0.6963543931824063	0.0	0.9833887430737824	0.9843802857976086		False					1424	1339	1336	177	10030	10083	0.979616847581666	21239	1513
CAVCCX01.fasta	9.031715588429346	0.8959631624015182	0.0013281440317903	2035529	107	102	9	5.854536493140076	0.0041252377559859	0.7932792900518735	0.999656046768434	0.0001756910675932	0.9783631203231722	0.9789731245157898		False	366.0	32.377049180327866	0.7780155654269817	0.9625162377066924	34938	33953	33904	2790	68007	68393	0.9730295026536157	143339	36694
CAVDBL01.fasta	5.014509167365121	0.7472451507877936	0.0041486714769324	2995899	44	40	4	5.156868451831041	0.0029837423426442	0.4545433607741783	0.9880594080450894	2.440202407018971e-05	0.9670178283199904	0.9694646510487116		False	562.0	22.53380782918149	0.6665226492897512	0.9827883471304524	44914	41582	41241	9339	56217	57518	0.9572514453068004	126993	50580
CAVEUH01.fasta	4.224670883038448	0.8691954601935381	0.0021232174424626	1683596	70	70	4	3.093692348478339	0.0023942613532798	0.4244848526606145	0.9760163849905016	0.0	0.987291876847904	0.9885680063694536		False					9082	8170	8156	2089	26365	26446	0.9847776870044118	54091	10245
CAVFGX01.fasta	1.712166170673496	0.6869586722807844	0.0007807286526954	2070257	107	97	1	1.76492132732136	0.0012330186149297	0.0772797773416536	0.7794967243620557	0.0	0.9873241285338368	0.9875303927144992		False					2028	1995	1993	95	13135	13194	0.9844784388717324	27221	2088
CAVFQG01.fasta	1.1382496110273284	0.4932849506072139	0.004810620355046	2928869	132	119	0	2.0601453426171017	0.0012092445553457	0.038842980003544	0.6339826002964484	0.0021550091158535	0.9782448183112704	0.9809521298103124		False	1112.0	43.9181654676259	0.5583181995739925	0.9887853580460444	2475	2167	2157	1035	12505	12634	0.9739706511436472	27779	3192
CAVFTV01.fasta	1.1147312846974131	0.5595004270067574	0.0084100627432951	2006994	57	56	1	1.367969534884348	0.0009683680224186	0.0275187668722477	0.6263021606887061	0.0	0.9789969219627014	0.9841028426579758		False					1160	878	869	617	8421	8517	0.9733715338380304	18155	1486
CAVFXH01.fasta	2.0726065579985864	0.5659300111845615	0.0011045613529415	2954072	30	28	1	2.6265552883425065	0.0015297398408812	0.1728742562808218	0.8396043318904536	0.0	0.9818478390704214	0.982159186814521		False					9270	9111	9102	455	22779	23016	0.9732336518971402	50560	9557
CAVGEE01.fasta	2.7902347893204857	0.5691763914235305	0.0083322055578409	4092733	183	155	1	3.678329782148792	0.0018263946382538	0.2598327327973752	0.9148871553615066	0.000606037460288	0.9787441721379768	0.9839499880574673		False	593.0	47.42327150084317	0.6369270445394569	0.9988084922010398	22604	17068	16851	14456	42564	43185	0.9703059194442843	94800	31307
CAVGEU01.fasta	1.0436458576219436	0.4134944418586997	0.0075787665442776	3306591	79	79	0	2.294068843372996	0.0012646092733921	0.0460604290037685	0.6020939243114484	0.000126299345934	0.978431153687058	0.9827186595142576		False	143.0	36.99300699300699	0.7208350595680796	0.9902711323763956	3285	2632	2603	1738	12899	13143	0.9689834031048006	30778	4341
CAVGJZ01.fasta	1.6823169893452574	0.3399324244672541	0.0006249559781306	2858727	92	73	0	3.327707605500839	0.0019745178520715	0.1452548634409651	0.773607690437115	0.0	0.9433826858425408	0.9434982805290384		False	7.0	11.0	0.9999999999999996	1.0	23510	23462	23454	168	18185	22743	0.9338556169912068	61691	23622
CAVGVD01.fasta	1.6704622747075129	0.5601853657704131	0.0078967934173714	3281512	90	89	1	2.714236033727464	0.0015024674476412	0.0944826653079433	0.7712254340740792	0.0010781464339758	0.9806480328725417	0.9852118717867672		False	4433.0	45.67335889916535	0.2623968934011513	0.9209009529927418	6000	4585	4523	3986	20414	20664	0.9758195639380136	46527	8509
CAVHGX01.fasta	9.110452056683824	0.8245947538624608	0.0007677006873638	3110517	187	181	9	6.95551276159023	0.003967707742005	0.6952689858309727	0.999679147539804	0.0001671938796915	0.9645910611352944	0.9647700085913274		False	651.0	53.21812596006144	0.4250632217864414	0.9044605559365684	76577	76190	76162	1466	105547	107350	0.9623847034054152	234156	77628
CAVHJQ01.fasta	1.412497058646485	0.4807011639551491	0.009847729428321	3654780	97	89	0	2.4071405075797627	0.0012624860679738	0.0887777102862552	0.7127018932398408	2.582633135073959e-05	0.9811750492351978	0.9871942255357312		False	177.0	33.92655367231639	0.6495252608380025	0.9766079494371976	6108	4155	4089	4856	19343	19554	0.9742252652942992	45811	8945
CAVJHQ01.fasta	4.34997640505047	0.463553613151348	0.0009842013788155	2432724	176	134	0	7.087599291256667	0.0045773884028701	0.3114418240622446	0.9785285077524014	1.693895095326087e-05	0.9565710906854334	0.9568284647833042		False	87.0	18.701149425287355	0.8070115030425321	0.9930232558139536	32904	32709	32677	736	40468	43518	0.9527578532928792	103098	33413
CAVKAQ01.fasta	1.3994046771327942	0.3911236222511096	0.0008253670514129	2970153	231	163	0	2.402212242572159	0.0014048380336268	0.1139170271699807	0.7093612901013231	0.0	0.9558062485407166	0.956066333482094		False					14953	14865	14856	269	15472	17589	0.9428011390015324	44676	15125
CAVKBL01.fasta	0.9244551050134332	0.3964644572851765	0.0005768790804672	2229191	64	50	0	1.527573406767574	0.0010260747446412	0.0398175840473068	0.5579330146081833	0.0	0.961785018194928	0.9619314789152892		False					3392	3379	3376	38	7679	8016	0.9520139791488852	18367	3414
CAVKBM01.fasta	0.8967146728535179	0.3498848033412752	0.0027949367074535	3408519	373	231	0	2.176984913297533	0.0011922791860615	0.0364838805357986	0.5469709629610516	0.0	0.9622052816108592	0.9641915146836502		False	275.0	32.730909090909094	0.5376395865095265	0.9512653000594176	4700	4453	4435	586	11340	11863	0.9527884506534514	27062	5021
CAVKJJ01.fasta	4.566069969300815	0.649794116617263	0.0010264093729862	3027442	131	128	3	7.545531438622308	0.0043555138349677	0.383839558280555	0.9822583408916704	1.2001984623831467e-05	0.9522680568511565	0.952712098942216		False	79.0	29.746835443037973	0.6441578770845111	0.9846066907775768	55467	54951	54876	1427	51736	56510	0.945574650959984	137180	56303
CAVKKI01.fasta	1.1299596950640187	0.5165263299841293	0.0006549697394732	2602907	310	302	1	1.5381261046591934	0.0009649340761728	0.0389979357695068	0.6312935244648473	0.0	0.9549493635969578	0.9551069866414468		False					4573	4557	4558	58	10962	11697	0.946588309659918	26584	4616
