genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVAEO01.fasta	0.889096279540209	0.3330707975029601	0.0011397190912034	2282863	473	406	0	1.985399354597252	0.0013421412271974	0.0486086988137264	0.5439131444162499	2.3341940900920743e-05	0.958338965638433	0.9585462344661024		False					4623	4600	4594	130	8112	9053	0.9444815155956796	4724	23341
CAVAFY01.fasta	7.282094841208222	0.6953476002866253	0.0014045946808187	1938419	65	59	6	7.111589460878228	0.0051251214801357	0.5623350782261214	0.9983876938680766	4.491609844377815e-05	0.9584061516952116	0.9586263268996305		False	361.0	21.4819944598338	0.8998410220708227	0.9838586523317874	45339	45099	45045	1809	55768	59593	0.954210187490472	46854	134602
CAVAFZ01.fasta	1.0284190961480617	0.4431408404151589	0.0025143482676436	3028527	63	60	0	1.5568009985609248	0.0008964431662004	0.0424916139099964	0.5967078581416386	0.0	0.9810237242301088	0.9821349475860032		False					2442	2299	2293	384	12292	12448	0.9761076627442038	2677	27031
CAVAHH01.fasta	1.0566499382770835	0.3794128859699373	0.0015496195078385	1983056	322	305	0	1.897657766945132	0.0013699964678197	0.0653425823577347	0.6066367900199092	0.0	0.9570220253438084	0.9575082189877911		False					5569	5506	5500	238	8403	9529	0.9423732838004728	5738	23492
CAVANT01.fasta	0.9654050913150392	0.4428577282488355	0.0039260808451921	2708809	84	78	0	1.4557761448814603	0.0008872712827115	0.0339957523767825	0.5736321022345929	0.0	0.974198592650508	0.9759794978716012		False					2376	2212	2207	445	10246	10467	0.9661993949140194	2652	22660
CAVATN01.fasta	1.1776577529621786	0.1055471072068847	0.0021843538571628	2631678	47	36	0	6.411208638162834	0.0039591378863584	0.0547715184000473	0.6465000007848032	0.0013183837523281	0.9565217391304348	0.9572224419145142		False	156.0	29.192307692307693	0.73899803545121	0.9785090638130608	6267	6166	6143	418	12767	14109	0.9499429709401216	6561	37661
CAVAUN01.fasta	3.1487730087463457	0.7859350179030223	0.0014873769947929	1761993	192	186	3	2.8410165842801782	0.0021639964006223	0.2756991656607035	0.9379842297074084	0.0	0.9832290337189674	0.98345959076125		False	9.0	21.444444444444443	0.3603191025811274	0.7306286549707602	8147	8035	8022	606	21890	22211	0.9770350752797224	8628	47846
CAVAWQ01.fasta	0.9181317588836652	0.4037987194575242	0.0053770066249452	2419131	81	67	0	1.5027441976458995	0.0009694256354483	0.0367293048619524	0.555457823424036	0.0	0.978695148166072	0.9815875659797644		False					1893	1636	1622	721	8705	9002	0.9659231474763188	2343	20211
CAVBBF01.fasta	1.1087744899078709	0.24243892173961	0.00427002563591	1667983	80	75	0	3.3846857439936424	0.002633393120833	0.0767597751296026	0.6243313877424312	5.360450756092052e-05	0.9600340534545512	0.9625099582923284		False	98.0	34.08163265306123	0.8757795030413493	1.0	5117	4800	4762	829	7561	8271	0.950730268945426	5591	22745
CAVBIJ01.fasta	1.5355086450686175	0.4541038061154118	0.001068074635877	1470318	245	221	0	2.435279222178203	0.002042693881711	0.116848872148746	0.7422729329330642	0.0	0.9560606501556996	0.9562061639649604		False					7549	7524	7521	159	9002	10747	0.9391855446622492	7680	27005
CAVBKW01.fasta	0.8297478726351288	0.0391553382828409	0.0021205420506222	2097313	38	30	0	6.424466158015087	0.0044442023780839	0.0233093486761393	0.5193747273964351	0.0019588709016725	0.9677623908196452	0.9680692208562603		False	76.0	18.144736842105264	0.9594745509858952	1.0	1576	1561	1557	124	7035	7383	0.9473196091023398	1681	17928
CAVBRO01.fasta	3.9551850099600734	0.8289630875986833	0.0036212163154437	2902087	116	105	4	3.318165476459664	0.0019556260180057	0.3849595136189921	0.9695731051841522	0.0004578339509693	0.9861348065586214	0.9881183616694088		False	772.0	53.01554404145077	0.5749179719312753	0.974062957973047	15490	13274	13216	5633	44948	45459	0.9797129254336566	18849	94129
CAVBVK01.fasta	2.840942651490725	0.7025787420026216	0.0012343946549325	2037699	95	92	2	2.8682885021360547	0.0020187714566207	0.2548806276098678	0.9186140285118444	0.0	0.9586460519475518	0.958832816681749		False					21478	21381	21363	531	22845	23790	0.9526600659706972	21894	51652
CAVBZR01.fasta	3.976620269781535	0.7465179561320321	0.0036697809561557	1097703	46	45	3	3.85047076607593	0.0036906190130098	0.3873716296666767	0.9701435892950504	0.0	0.9854404436302237	0.9872324613904836		False	730.0	35.42602739726028	0.3469575849991725	0.93767970686213	6191	5429	5406	2077	17201	17354	0.9806977063688592	7483	37252
CAVCCX01.fasta	18.012872820775335	0.9132363135086752	0.0022475987147778	2035529	107	104	18	11.866360521800958	0.0083613038381487	0.877025087827292	0.9999998762950696	0.0017212272737711	0.9776199998879684	0.978477602074826		False	4931.0	35.923544919894546	0.732773628005327	0.9792670356294176	39953	38422	38289	6791	143458	144918	0.9723308829647372	45080	305718
CAVCRQ01.fasta	7.040128123942309	0.8953888755445404	0.0018161808917857	1465456	12	12	7	4.75113990960068	0.0039279639492717	0.6854119127425183	0.9980036467413104	0.0	0.9817500480366692	0.9821980584225456	2.286740791403814	False	238.0	34.31512605042017	0.7157786324361639	0.9839285714285716	18331	17881	17848	2012	40350	40772	0.9795077248285164	19860	85711
