genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
CAVAFT01.fasta	0.8896546796875092	0.4372095816798519	0.0012882276859726	2547403	55	51	0	1.3558495473689118	0.0008513388589056	0.0266216220990553	0.5441379705126544	0.0	0.9894272737996932	0.9897811725846408		False					717	693	690	101	8856	8990	0.9849898178912656	791	18983
CAVAFY01.fasta	4.712016854973047	0.6748365549450351	0.0011325401265038	1938419	65	60	4	4.808757559672605	0.0034655356298927	0.4567046649872912	0.9844035332839554	0.0	0.9603585286094308	0.9604906894389942		False	173.0	34.50867052023121	0.8185764623472263	0.987847833744276	35094	34977	34953	867	36459	39023	0.954082365965549	35820	87567
CAVAHH01.fasta	1.9658920373403477	0.4759613445106946	0.001642174290086	1983056	322	308	0	3.1193873873408	0.0022520128638884	0.1665772423975924	0.8237554340001414	0.0	0.9559897315428116	0.956549774166596		False	29.0	14.827586206896552	1.0	1.0	14538	14353	14336	604	15820	18002	0.942066644442108	14940	43579
CAVASN01.fasta	1.1316135451640217	0.537393798517847	0.0009219408072732	5157767	39	35	1	1.4523798724455288	0.0006399971511103	0.0351733608749677	0.631831571868748	0.0	0.9948295629933412	0.9950831238700004		False					938	892	892	157	22970	23212	0.9936194773898832	1049	47474
CAVATN01.fasta	0.9261611792932114	0.0998860802879379	0.0016412896544989	2631678	47	36	0	4.937386668880175	0.0030490030388351	0.0484185375262474	0.5585984710567891	0.0009481090615342	0.957322911271209	0.9578565710787776		False	98.0	14.357142857142858	0.7556313960158249	0.982407481931008	5438	5370	5352	268	10109	11209	0.9499108471387216	5620	29071
CAVBQZ01.fasta	0.8762589940968039	0.4710241807621664	0.0048953632254095	2228962	93	92	0	1.2202279091396655	0.0008207470858221	0.0176153743311908	0.5387138403465435	0.0	0.9789374490627546	0.9814843113284432		False					827	727	724	236	7758	7888	0.9751531633361744	960	16475
CAVBRO01.fasta	1.402565119515714	0.6028110115237758	0.0030454655050876	2902087	116	106	1	1.7705698008597623	0.0010435200998327	0.0534604923973677	0.7101712363390382	0.0008090676588251	0.986503122844786	0.9881402798636132		False	446.0	46.87892376681614	0.6144962915102494	0.9961125228510446	2094	1840	1833	638	16170	16389	0.9802275424616378	2471	33882
CAVBVK01.fasta	1.9548932398749763	0.6417100857388652	0.0010956038071301	2037699	95	92	1	2.172697877494044	0.001529197797111	0.1284188685375023	0.8220354188529501	0.0	0.9595420343244968	0.9597445725488098		False					10587	10534	10525	244	15950	16702	0.952887701509492	10769	36152
CAVBVV01.fasta	0.8559547052289246	0.479922944853817	0.0015809321782195	2191158	96	92	0	1.2758325955650447	0.0008657013246527	0.0144813838162286	0.5303690026762892	0.0	0.9867952475497148	0.9874885758406604		False					419	397	403	67	7423	7488	0.982832065948202	470	15617
CAVBZD01.fasta	0.8606518815252664	0.4682124161666884	0.0017013102586132	2410438	157	157	0	1.2714224394640228	0.000824307542762	0.0161514214429078	0.5323128134652205	0.0	0.9890578444467276	0.9898797904037808		False	5.0	32.8	0.3277616501145913	1.0	426	394	394	81	8393	8482	0.985776449981262	475	17540
CAVCCX01.fasta	50.40550736442468	0.9213413319092972	0.0022918345964485	2035529	107	106	52	31.98632357247631	0.0225382811826303	0.9023885191515326	1.0	0.0020817658590124	0.9768939884736704	0.9779958820538338		False	15208.0	64.62513150973172	0.6432882977666987	0.9665263518960664	42442	40418	40289	6543	404061	409356	0.9723932156174128	46832	859224
CAVCNU01.fasta	1.926512806679948	0.6760276284839952	0.0031676417112794	3655358	252	245	1	2.2502404562469223	0.0011851651815139	0.1108586354606032	0.8175192896573327	0.00015817408134	0.9889395599514348	0.9901413525225304		False	394.0	31.19796954314721	0.708628536474643	0.9952817663817664	4482	3995	3979	1567	28528	28897	0.9833734729404277	5546	61860
CAVCRQ01.fasta	2.276314676114465	0.7503602974091341	0.0012190939599079	1465456	12	12	2	2.192708401309195	0.0018128027621758	0.1456263442914696	0.8660094305851654	0.0	0.9827280011620878	0.9829060630057777		False	3.0	7.333333333333333	0.4489898989898988	1.0	3686	3648	3642	233	13106	13291	0.9796190612652732	3875	27914
CAVDBL01.fasta	2.6611654798776594	0.6384480918749263	0.0024236163576128	2995899	44	39	2	3.121793650733118	0.0018062566434835	0.2341851310741783	0.9046126318603064	0.0	0.969647731240958	0.9707537824528396		False	142.0	27.211267605633804	0.4038215455794168	0.993217054263566	21295	20519	20440	2217	31870	32628	0.9615149257887428	22657	71555
CAVDDQ01.fasta	6.47487232985051	0.8473884285784509	0.0012959853945062	1830890	23	19	6	4.5863301567235695	0.0033937555993752	0.654073155678386	0.996711462254496	0.0	0.9899527028832537	0.990035372631804		False	107.0	22.0	0.6724674819388905	1.0	12032	11933	11918	1325	46826	47269	0.9857014071361746	13243	96928
CAVDEK01.fasta	12.366327819706362	0.9484437695142466	0.0013607008661256	2291595	18	17	12	6.833638202035057	0.0045177744119477	0.90200755369077	0.9999818976259408	4.784955500737354e-06	0.9923286290127508	0.9923784588173598	2.2140513864395324	False	612.0	6.681372549019608	0.891475219604327	0.9969054502623408	15857	15754	15727	3250	111942	113013	0.9849240135542504	18977	231907
CAVDFD01.fasta	4.647342595159322	0.8098145594752512	0.0013999891405127	1944397	267	251	4	3.906853293704855	0.0028410691101493	0.4738111609923282	0.9834869369536484	9.395346365786388e-05	0.984018921562136	0.9841632863948628		False	71.0	50.91549295774648	0.4346602493797893	0.9385129588982636	14723	14590	14570	1092	36143	36395	0.9798113085311768	15662	77347
CAVDFX01.fasta	1.2305695250163344	0.4355198289346031	0.0013715059438927	2020280	449	424	0	2.0499532831769613	0.0014754055849932	0.0764938523372997	0.6626360262285371	0.0	0.9660603472262664	0.9663580067167512		False	12.0	12.583333333333334	0.9999999999999992	1.0	5245	5199	5195	204	10042	10339	0.9599684251662748	5399	24432
CAVDJI01.fasta	2.4179780179394657	0.2237974450943902	0.0024101557330119	1110178	224	154	0	7.9222124459561405	0.0076752905734275	0.1282470018321386	0.8817642291395792	0.002455089117781	0.9502869143190262	0.951101652654572		False	4844.0	63.99442609413708	0.1666730978963055	0.8704484672829388	7078	6962	6949	670	10955	12678	0.9393870470522062	7619	33373
CAVEDZ01.fasta	13.301209142027316	0.9264467007671764	0.0014230914784054	2346788	40	38	13	6.708239558766868	0.0043864504489993	0.8994992304375171	0.999992070873442	0.0042716702900428	0.9871436056267036	0.9872828804690246		False	1153.0	20.34865568083261	0.7206749680331601	0.9662542993830784	27139	26845	26800	3807	123260	124444	0.9849841635620892	30607	256535
CAVEKQ01.fasta	2.1770806299773557	0.760368263139044	0.001808524292236	2554695	271	258	2	2.213372483766299	0.0013997213861671	0.1253366840268603	0.853738943579317	0.0001086820369277	0.9843377670621524	0.9848967979087874		False	1123.0	57.64826357969724	0.160945999229697	0.8684058335124645	5015	4836	4856	692	21900	22207	0.98091664187248	5548	46724
CAVEUH01.fasta	1.445499989308599	0.6321273036999375	0.0014439544714178	1683596	70	70	1	1.6214945848035218	0.0012549023566797	0.0525345748029811	0.7209534012672036	0.0	0.9871900686286704	0.9873257431003878		False					1133	1121	1117	129	9574	9661	0.9843764801820138	1246	19897
CAVEVP01.fasta	2.7530401690350743	0.0722872461798872	0.0090634984397405	775697	44	31	0	18.408500653826124	0.0210208455370641	0.0502296644179363	0.9120453967048904	0.0055430515539501	0.983753817724508	0.9899905038113082		False	4918.0	85.19764131760878	0.6459401853979749	0.9930172591944176	633	390	368	765	8665	8906	0.9746315019292652	1133	20698
CAVEWF01.fasta	0.9775317221288974	0.4128277104911964	0.0042942839750031	1905531	213	177	0	1.6801683377108187	0.0012309900088229	0.0442322901070619	0.5781732147240253	0.0	0.9670526540587998	0.9694967135704624		False	1.0	9.0	0.044321329639889	1.0	2777	2571	2549	540	7425	7728	0.9563553892434884	3089	18036
CAVEYQ01.fasta	1.216264484429762	0.0464595398375133	0.0028155123837922	2743118	226	85	0	10.305967404643704	0.006274432798492	0.0295149534216172	0.6583476364558023	0.0015573743148826	0.974939169744204	0.975951978064054		False	466.0	34.547210300429185	0.756846949313109	0.9575925601091576	2029	1947	1940	371	13413	13857	0.95009811504929	2311	32065
CAVFAL01.fasta	0.8433633259636586	0.3988872140384071	0.0014861688184361	3340265	344	289	0	1.3665182934487754	0.0007555172369883	0.0263886248546147	0.5251184226277732	0.0	0.9854444381416984	0.9857053718305064		False					1283	1260	1259	95	11312	11424	0.9788093463732516	1354	24472
CAVFAW01.fasta	1.3310969251934988	0.5391617256619529	0.0100139154073492	2257638	67	60	1	1.7367803138736289	0.0011593392216186	0.0629999140694831	0.6912917382970043	0.0	0.975589006615998	0.9812488135497888		False	6.0	11.5	0.6052631578947367	1.0000000000000002	3472	2667	2640	1894	12010	12293	0.9712455707113646	4534	27091
CAVFDW01.fasta	1.1405017174228598	0.5595246649844888	0.0015323052799766	1948268	259	242	1	1.4149445573838817	0.0010274643875884	0.0313078077554011	0.6347097428972346	0.0	0.9804085513804184	0.980949570463637		False					1195	1162	1160	95	8947	9067	0.9759394932312534	1255	18996
CAVFGX01.fasta	2.1576823553790665	0.7564799925806313	0.0014564611538452	2070257	107	100	2	2.02354885490904	0.001413702337718	0.1272098101829869	0.8512121063541129	0.0	0.9871315362796508	0.9874732777180784		False					3389	3299	3291	395	17764	17973	0.9830936014690476	3686	36968
CAVFNV01.fasta	1.3352792429273237	0.1946965104812224	0.0020409281170328	2210620	142	123	0	4.6500996744630205	0.0031478432324882	0.0871484018058282	0.6924296912423522	0.0004829212691554	0.9694578826069804	0.9700859581006166		False	492.0	87.55081300813008	0.4446595687162193	0.9573701589228472	5884	5763	5745	471	12562	13048	0.963459793088547	6216	34963
CAVFWK01.fasta	3.2045294708248013	0.787212163783743	0.0012683168846705	2347559	78	70	3	2.792892599103008	0.0018289164791597	0.2869222882151204	0.9409635082915768	0.0	0.9909556139181402	0.991114469681561		False	16.0	20.5	0.7691402218782252	1.0	6092	5985	5978	759	29819	30139	0.981488162607095	6737	62531
CAVGEL01.fasta	1.2828313891624443	0.0616881096793752	0.0017305208631025	2523355	260	115	0	7.935834604296606	0.0050480672097345	0.0386568675434094	0.6778506807772764	0.001008134709325	0.9556204828540672	0.9560920600748372		False	83.0	39.87951807228916	0.8123769276507432	1.0	4329	4283	4269	209	13299	14429	0.9453562084170448	4478	34343
CAVGEU01.fasta	0.8789230358396306	0.3627125338452805	0.006428829400059	3306591	79	77	0	1.902265352306778	0.0010486269459301	0.0371920809074965	0.5397976710441003	0.0	0.9783377649842656	0.981915611608486		False	87.0	39.3448275862069	0.5260358003775749	0.9836580086580085	2664	2224	2209	1112	11709	11943	0.970031721093985	3321	27145
