genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVAEO01.fasta	1.0837544784772457	0.3781694302286208	0.0015596192091402	2282863	473	418	0	2.2399970740914665	0.0015142507299493	0.0668546469937091	0.6159395068264084	1.6951632904759455e-05	0.9568274144935132	0.9572139955444896		False	7.0	14.142857142857142	0.1461937716262977	0.3823529411764706	6589	6530	6521	193	10465	11774	0.9443610989785548	27879	6714
CAVAFY01.fasta	6.693508472626403	0.6893917156197912	0.0017039798495742	1938419	65	59	6	6.454853695908209	0.0046518305802128	0.5539354494564901	0.9972888109631426	2.200085854862889e-05	0.9587905665982775	0.9589852099027808		False	263.0	12.539923954372624	0.8769942326063356	0.9898266259432268	44249	44040	43983	1642	54327	58807	0.9542628267411164	128297	45625
CAVAHH01.fasta	2.456397600471192	0.5095428469997821	0.0023906671013296	1983056	322	310	1	3.749346661548436	0.0027068061335538	0.2132804116474774	0.8857080433548441	9.335111699100008e-06	0.9544860230714488	0.955299363750068		False	163.0	34.122699386503065	0.8947693988201381	1.0	19250	18906	18877	1107	20512	23666	0.9416308057377484	55189	19984
CAVANT01.fasta	0.812771590761844	0.4171515968826152	0.0047485651188324	2708809	84	79	0	1.2610512216096883	0.0007685896893534	0.0199774144282597	0.5121158577034359	0.0	0.9725953986879792	0.9751824817518248		False					1483	1343	1336	315	9166	9523	0.9654909308061996	20018	1651
CAVAOU01.fasta	1.0912841205217034	0.5052527844319461	0.0017874893497932	2148194	401	391	1	2.904361235260953	0.0020196499325363	0.023702235459181	0.6184845299235469	0.0002904081479964	0.9682817133766718	0.968969106585227		False	18.0	4.0	0.8623008373362737	1.0	1615	1580	1575	114	9863	10210	0.9617060017477048	21533	1689
CAVATN01.fasta	1.2584894504570847	0.1061113859674321	0.0025137461688377	2631678	47	37	0	6.636409309972971	0.0040982069078358	0.0566737268009231	0.6708514744851317	0.0012721904637388	0.9556343741409482	0.9564724734657754		False	353.0	29.98300283286119	0.8525883022559478	0.985110199850043	6617	6492	6463	534	14353	16019	0.9496106745549676	38989	6997
CAVAWT01.fasta	1.2096135293116168	0.547156027673592	0.0071338281643404	1938310	109	95	1	1.5534991322284757	0.0011221620657708	0.0424607003007774	0.6563352794258518	0.0	0.9714587737843552	0.9750431338242084		False	144.0	39.72916666666666	0.2201798455411008	0.8938113078333032	2349	2054	2028	822	9713	10203	0.9605919328766968	21951	2850
CAVBBF01.fasta	0.9668959455821792	0.2156490803563345	0.0031274661994837	1667983	80	77	0	2.988947816632911	0.0023254964313357	0.0697153388253956	0.5741930140236133	0.0	0.9604072787313818	0.961740222214578		False	81.0	42.25925925925926	0.9021013294856604	1.0	4604	4449	4428	412	7094	7765	0.9507120844533296	18677	4840
CAVBRO01.fasta	2.0392183280515024	0.723373213828531	0.0036233873349085	2902087	116	105	2	2.8950717598774234	0.0017062674233024	0.1109887470637509	0.8348051815446387	0.0007165347317839	0.9860322447446284	0.9877242711091933		False	1178.0	77.24448217317487	0.6615347001494865	0.9917245242643608	4499	3954	3939	1377	24798	25483	0.9795888250920518	52338	5316
CAVBVK01.fasta	1.295806691763602	0.5531695309267953	0.0021051827522949	2037699	95	93	1	1.6215286798576376	0.0011412714629475	0.0507572511936257	0.681520544134458	0.0	0.961113044823452	0.9614804501682328		False					4022	3984	3978	176	11272	12002	0.9517673952106408	25404	4154
CAVCCX01.fasta	22.21680359257962	0.9109420696045106	0.0027504067392023	2035529	107	103	23	14.371221704515388	0.0101262852225068	0.886093983431334	0.9999999969782738	0.0031390138849521	0.9774897847167164	0.9782798405473284		False	7913.0	37.42133198534058	0.6692020599970018	0.972633861816378	40601	39176	39042	7539	189967	194199	0.9725584078783353	399836	46581
CAVCNU01.fasta	0.8010662703899317	0.4400214698532948	0.0072320206511439	3655358	252	246	0	1.2496636150258558	0.0006581775743218	0.0153730496438378	0.507047035780807	0.0	0.984962807417162	0.9889489981136776		False	83.0	35.28915662650602	0.605896760218756	0.9432169754087256	845	621	615	584	12492	12739	0.981838107900448	26964	1199
CAVCOU01.fasta	3.0990712146136943	0.6193894100368219	0.0024493607138345	1723972	334	321	2	3.889080313779535	0.0030210871215938	0.2856119472938075	0.9352019573762598	7.417038983414e-05	0.9703383720528772	0.9710390404295808		False	179.0	34.76536312849162	0.7324132020993486	1.0	14605	14260	14228	1115	22655	23521	0.9616452375930686	50952	15343
CAVCRQ01.fasta	1.4676987913659638	0.6454598432160366	0.002270212856498	1465456	12	12	1	1.6464436958090305	0.0013611831275638	0.054938531078381	0.726369885801641	0.0	0.984138616320954	0.984747236368153		False					1277	1228	1225	173	9097	9302	0.9790119837635716	19162	1398
CAVDBL01.fasta	0.8940638519522854	0.418478727086594	0.0030988916532118	2995899	44	37	0	2.1597260072872837	0.0012496083614785	0.0239974712098104	0.545909327297865	0.0022706270103902	0.9741424875511168	0.976201073803099		False	2013.0	58.84153005464481	0.4623803179608356	0.9659201792092807	1859	1711	1691	424	11243	11572	0.9609539762616308	24379	2115
CAVDEK01.fasta	27.971498017756197	0.951349169464936	0.0021433424770176	2291595	18	18	27	13.653600189223138	0.0090265073657934	0.9463823232290174	0.9999999999812312	0.0017652338911013	0.9921746648376352	0.9922853289375092	2.265464345890934	False	3799.0	11.60963411424059	0.8528281258406153	0.9915114079137756	16971	16731	16691	5636	266936	272279	0.9853181387993328	554086	22327
CAVDFD01.fasta	5.152460120026928	0.8134773917055005	0.0018774164785392	1944397	267	249	5	4.198798100446245	0.0030533717767577	0.5314511388363591	0.989428803481044	9.750670856956803e-05	0.9838312598224032	0.9839406126857064		False	154.0	41.81168831168832	0.5817938167252763	0.9814790057437116	16708	16595	16575	1343	42054	42674	0.9794427431112072	89058	17918
CAVDFX01.fasta	1.8028461401389904	0.5015740392420852	0.0015509475834554	2020280	449	427	1	2.720565249122956	0.0019580627499343	0.1428490110281743	0.796464153908664	0.0	0.9658240787262428	0.9660354475995772		False	5.0	1.2	1.000000000000001	1.0	9863	9802	9799	304	15364	15947	0.9601127211803656	35708	10103
CAVDJI01.fasta	1.9644381351458955	0.2771069143867019	0.0033140870641694	1110178	224	185	0	5.587362306380885	0.0054132137370766	0.1261113082766907	0.8235290266958832	0.0006101692436027	0.95737325543191	0.9591446080882248		False	585.0	43.32820512820513	0.8717351826507834	0.997820638552904	5968	5720	5702	676	9381	10564	0.9470206947131896	25847	6378
CAVDJW01.fasta	1.6772601036050991	0.446204923086652	0.0026148351831992	1897590	393	358	0	2.7793429545617143	0.0020607585153611	0.1374316896695281	0.7725945363804878	0.0	0.967713362143342	0.9683613956110112		False					8420	8251	8230	616	13585	14211	0.9598105148537416	31562	8846
CAVDXJ01.fasta	0.8463497521969712	0.0240281159024507	0.0047671049544864	2101871	449	65	0	10.264495533624832	0.007236291732273	0.0157307465586613	0.5263690424925183	0.0020147912150475	0.9585349624969756	0.9605310912170336		False	238.0	49.8109243697479	0.6189133564837781	0.9875159994450958	1371	1305	1285	252	7600	8059	0.950858512049762	18249	1537
CAVDZO01.fasta	1.8288808805576149	0.3634296534969577	0.0023076206932919	2043705	144	132	0	5.94117635214277	0.0041854799345049	0.1216638409163748	0.8010898010237044	0.0004015137845359	0.959090269259386	0.9599710430533492		False	399.0	50.42857142857143	0.8695258270664081	0.9938299615554296	10172	9953	9934	643	16007	17927	0.9485546394316065	42639	10577
CAVEAB01.fasta	1.6254146840442638	0.4473619565955133	0.0019378934468591	2902511	76	74	0	2.638022000861341	0.0015525003462138	0.1304835709494296	0.7619420543938679	0.0	0.9679719061072533	0.9683283605734956		False	4.0	2.0	0.8349999999999994	1.0	12130	11995	11984	587	19983	20791	0.9596585056339798	46524	12571
CAVEDZ01.fasta	7.780365759497663	0.9235529583413584	0.001866134883311	2346788	40	38	8	4.320516139092151	0.0028251420946143	0.78225088930061	0.9989615883216952	0.0	0.9872811349090876	0.9874156828416524		False	66.0	9.469696969696969	0.8683592411056402	0.9790845518118244	23349	23102	23072	2570	75600	77404	0.9847448434455256	158185	25642
CAVEKQ01.fasta	1.076311262205469	0.546767422334173	0.003253786184161	2554695	271	260	1	1.470428957466004	0.0009298890601108	0.0280471837146899	0.6134070098911744	0.0	0.9778373248478758	0.9790654831686484		False	222.0	28.92792792792793	0.2008979559484211	0.850459434575942	1588	1500	1495	281	11349	11699	0.980981252569834	24402	1776
CAVEOF01.fasta	0.7807536126873666	0.4107846879013963	0.0013161938261827	2064668	111	102	0	1.2135714757860223	0.0008491566907594	0.0168438702977911	0.4981256251962559	0.0	0.9636541392299508	0.9638554216867468		False					1264	1257	1256	37	6881	7290	0.9532031124180452	15515	1293
CAVEPI01.fasta	1.29701862097408	0.159758152998576	0.002168155842136	3212775	191	150	0	5.068329316686558	0.0028446058449513	0.0745016379920784	0.6818611773729389	0.0006977112770195	0.9556311283981668	0.9560029579247734		False	141.0	14.4822695035461	0.8249048121535859	0.96045084402019	10620	10531	10509	511	18536	20475	0.9507117951101994	50102	11020
CAVEUH01.fasta	8.519192846739955	0.9064728117671936	0.0033991528807151	1683596	70	70	8	5.184716380414828	0.0040125405693458	0.7943217969156496	0.9994591925641846	4.043759546964261e-06	0.987315647673663	0.988846324394291		False	254.0	18.598425196850396	0.7717387506461204	0.9853009465638184	16963	14916	14875	5980	59269	60714	0.9843960162617522	123871	20855
CAVEVP01.fasta	2.613138893150289	0.0811399296374744	0.0074980046194479	775697	44	35	0	16.129844457818386	0.0184188259142222	0.0490049594106977	0.9004804968683264	0.0037521808878124	0.9839265514429274	0.9893983637176756		False	1600.0	65.6025	0.7076358602003868	0.9740411785459694	611	403	383	543	8747	9079	0.973694047429516	20135	926
CAVEYQ01.fasta	1.21308452644035	0.0446674186090426	0.0037274786016423	2743118	226	83	0	10.207961027318923	0.0062147649959264	0.0295780203403571	0.6573869616822711	0.0021603814072617	0.9748447051863538	0.9756828041806348		False	967.0	48.36608066184075	0.7878648504692946	0.976669011121536	2041	1973	1954	456	14152	14754	0.9524935674584536	32781	2410
CAVFAW01.fasta	1.1121295796757495	0.5060266526343019	0.0096318886890208	2257638	67	62	1	1.5136540876068991	0.0010103975371601	0.0400059708420924	0.6254426757025591	0.0	0.9775905401964148	0.9827389585801436		False					2024	1559	1548	1135	10587	10879	0.97222888666276	23272	2683
CAVFCJ01.fasta	0.7658887728974755	0.170883180700746	0.0030515531225725	1449341	131	114	0	2.656773459174768	0.0022270538138809	0.0546441451666653	0.491494774105908	0.0	0.9577262052072022	0.9587615848885072		False	36.0	15.38888888888889	0.9500515357658216	0.9841269841269842	3348	3266	3254	297	4878	5369	0.9502717397884216	12789	3551
CAVFFP01.fasta	2.098522943821301	0.7251820147081918	0.0017255923318635	1795734	37	35	2	2.7991445110374182	0.0020931537255068	0.1129705179052131	0.8432331735401991	8.335576972822746e-05	0.9764572498952504	0.9766248490375372		False	13.0	41.30769230769231	0.6728627658749492	1.0	4776	4742	4737	257	15879	16255	0.9723617295036512	33332	4994
CAVFGX01.fasta	1.7606809202915388	0.6974177602104473	0.0016809940209392	2070257	107	100	1	1.7815501469099613	0.0012446359282794	0.0809551664358579	0.7887432905665358	0.0	0.9865690521366604	0.9870225181684744		False	2.0	31.5	1.0000000000000002	1.0	2251	2175	2171	261	15178	15581	0.9834554334018872	31794	2432
CAVFQG01.fasta	1.447828496255722	0.5598007285406074	0.0051859590009317	2928869	132	122	1	2.697208569069242	0.0015831818800879	0.06019115228438	0.7215265516424815	0.0015671559867732	0.9760737866721122	0.9792106278220224		False	1428.0	50.86274509803921	0.5734652405723901	0.976059742455728	4218	3665	3656	1418	17913	18499	0.9712095388751616	39583	5074
CAVGEL01.fasta	1.8181385496689924	0.0680106445585341	0.0026456271370756	2523355	260	126	0	11.038330256342295	0.0070215970714779	0.0432551107553237	0.7991940659095049	0.0016102542375716	0.9545387913658518	0.9553175504819144		False	167.0	39.83233532934132	0.8552350468600821	0.9888907512943718	4962	4877	4855	300	19669	21346	0.9462149874141556	48415	5155
CAVGEU01.fasta	1.0877396085575748	0.3360962997842793	0.0091207774199345	3306591	79	78	0	4.495100284480724	0.0024779315237217	0.0443786364869437	0.6172885907032346	0.0019796585679056	0.9779885785937223	0.9834198797890176		False	1173.0	51.58738277919864	0.7051528376652005	0.9974581974181294	3230	2433	2399	2041	15236	15598	0.9695605385963948	34771	4440
CAVGUB01.fasta	1.3537365833613684	0.1839735129459241	0.0024750282424231	1275189	150	112	0	4.894182810186488	0.0043859403815142	0.0838158108327471	0.6974017930449983	0.0002031211333555	0.9494671644165006	0.950599264602689		False	318.0	42.515723270440255	0.899024327949993	0.9942661953353384	5401	5280	5260	316	7422	8648	0.9408371340238296	21445	5576
