genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
CAVAFY01.fasta	7.885869876430225	0.7006452165398709	0.0012175508296501	1938419	65	59	7	7.521951586125666	0.0054208578628824	0.5821780533517263	0.9990539575349756	2.804954021751628e-05	0.9577644760102968	0.9579053703793956		False	208.0	5.331730769230769	0.8620688977670925	0.9665048171730716	47663	47504	47453	1291	60610	64694	0.954655243658046	146052	48744
CAVAHH01.fasta	2.3089665647364472	0.5008925617834292	0.0019121323193754	1983056	322	309	1	3.643069528975305	0.0026300803409628	0.1977069734793167	0.8698174361869727	4.0256992705518586e-05	0.9543135814560888	0.9550685602350636		False	111.0	43.7927927927928	0.9865370678064176	1.0	17912	17616	17597	890	18269	20808	0.9417691075285513	51259	18487
CAVANT01.fasta	2.020030574322516	0.6064517653330301	0.0059053651807463	2708809	84	79	1	2.4199331812897715	0.0014749089174105	0.1515762093229902	0.8319824762741799	0.0	0.9724640822619104	0.9753136332749622		False	15.0	23.133333333333333	0.4764692703237596	1.0	11306	10136	10075	3187	21550	22164	0.9640848789136236	48386	13262
CAVAOU01.fasta	0.9582062886312877	0.4726719281405683	0.001512128145764	2148194	401	390	0	2.2968118663575834	0.0015971690692672	0.0183107298502835	0.5709132443433214	0.0001651101203992	0.9647896275581542	0.9656031524087962		False	3.0	19.666666666666668	1.0000000000000018	1.0	1385	1353	1350	74	8174	8359	0.9622312524256542	18153	1424
CAVATN01.fasta	1.125536634801066	0.1056242443034444	0.0018786373419836	2631678	47	37	0	5.791932180732895	0.0035767137565077	0.0576844887558432	0.6298507027055338	0.0010609194787188	0.9569387445901704	0.95753160262702		False	97.0	39.422680412371136	0.6672464676189308	0.9304774024791646	6537	6447	6433	322	12216	13471	0.9499873135129892	35535	6755
CAVAWT01.fasta	3.1749131975793348	0.7364219345718693	0.0024091480718519	1938310	109	98	3	3.008442121434669	0.0021731326112158	0.2959965124257729	0.9393992708294876	4.035336741550125e-05	0.9728462542681005	0.9737473702924532		False	391.0	62.68030690537084	0.1233622983955384	0.6726645343571707	15579	15062	15022	1490	24065	24681	0.9603715545234106	53117	16512
CAVBQQ01.fasta	0.8636818205388428	0.4678586508718441	0.0016901583036566	1889902	40	40	0	1.2140511680538784	0.0008849904915709	0.0159648489710047	0.533562408319493	0.0	0.9866101020814	0.9872066816916346		False					404	386	385	67	6470	6553	0.9807787292675704	13933	452
CAVBRB01.fasta	1.0453166533752352	0.4995804399079049	0.0038285843779187	2642053	111	109	1	1.4575814777803229	0.0009005222792348	0.0297405086120527	0.6026805273606388	0.0	0.968514559152922	0.9708053349623296		False					2474	2294	2282	377	10915	11258	0.9634397637567264	24314	2659
CAVBRO01.fasta	1.581895029335785	0.635533324810731	0.0040520348922024	2902087	116	102	1	3.651994820303836	0.0021523749007926	0.0612166347873099	0.7526159547765675	0.0011144343617678	0.9838508128067728	0.9860629531228892		False	1244.0	107.08440514469451	0.7757020812035949	0.9964188104012796	2869	2476	2457	1022	18121	18402	0.9805241191401752	38760	3479
CAVBVK01.fasta	1.2589415806750657	0.5463176848003557	0.001472369378572	2037699	95	92	1	1.591148995170207	0.0011198894993611	0.0477877252724764	0.6709828545471134	0.0	0.9595078920073528	0.9598057036055742		False					3943	3914	3906	140	10262	10750	0.9513552731734204	23423	4046
CAVBYE01.fasta	1.2644285218699682	0.0016279234220675	0.0140682513408825	2700987	319	2	0	53.290693768754736	0.0328156486686881	0.0014528022533984	0.6725730770419025	0.0095777437821693	0.9943934760448522	0.997196738022426		False	879.0	141.49601820250285	0.1096799680538934	0.7516824989209637	22	11	11	113	13527	13610	0.9901065839448486	31576	124
CAVBZD01.fasta	3.34470581695111	0.8751027821499661	0.0017964850933264	2410438	157	155	3	4.052165686195231	0.0026271604432751	0.2696945534380058	0.9478366551329698	4.7624731948581535e-05	0.9888583286416176	0.9891936709522798		False	55.0	94.83636363636364	0.1608235214694623	0.9007079068245897	7243	7025	7016	995	32233	32481	0.9859565733390274	67424	8011
CAVBZR01.fasta	3.373509045707263	0.7289157449692677	0.002941991379419	1097703	46	46	3	3.2726354003888143	0.0031367724013739	0.3242224900542314	0.9491466097618276	0.0	0.9860915987636976	0.9874431019949425		False	201.0	28.54726368159204	0.3611063380038333	0.946690538570799	4950	4469	4457	1364	14480	14612	0.981146099906376	31316	5821
CAVCCX01.fasta	19.7451551906163	0.9112270078195888	0.0021276090205944	2035529	107	102	20	12.235055909241414	0.0086210948795931	0.8841210319283096	0.9999999732028964	0.0021423437879253	0.9775451281190718	0.97848086354377		False	5123.0	34.48799531524497	0.739846727814055	0.9789077318560911	40411	38727	38602	6274	157156	158669	0.9716551737247928	334815	44876
CAVCJG01.fasta	3.2078311805561945	0.3725659201729174	0.0015304500275948	978039	14	13	0	6.0992824214569845	0.0061762296484205	0.2279970430626999	0.9411353732016892	6.086386647730141e-05	0.9687698999955155	0.9691779900443966		False	107.0	15.467289719626168	0.9881900146697656	1.0	6964	6873	6864	374	12351	12691	0.9647348041378334	29352	7238
CAVCNU01.fasta	0.8453675399235862	0.4595369318135187	0.0074033183355452	3655358	252	246	0	1.3562388661557363	0.0007143090319621	0.0161538213220154	0.525958087287707	0.0	0.986282346565506	0.9904653840942962		False	78.0	20.32051282051282	0.7315162785237898	1.0	810	563	554	635	12440	12580	0.98376844863717	27301	1189
CAVCOU01.fasta	3.9679675771996297	0.6506636998744759	0.0016368623975765	1723972	334	322	2	4.8775461498999615	0.0037889399728343	0.3548421900123668	0.9699146028861332	0.0003576888682071	0.968929509038183	0.969312025736508		False	427.0	35.47540983606557	0.7770846813095178	0.9937331752735176	19007	18773	18776	949	27380	28211	0.9606977294804808	64143	19725
CAVCRQ01.fasta	2.5137261030013867	0.7903410269567971	0.0014051860781051	1465456	12	12	2	2.2584366198700616	0.0018671430000701	0.1703224115906584	0.891349628054616	0.0	0.9833814102564102	0.9836298076923076		False	244.0	32.34016393442623	0.4916979555439578	0.9614228559170416	4148	4086	4079	392	14488	14660	0.9793778612114904	30821	4471
CAVCRX01.fasta	1.781870972571601	0.7131882795669537	0.001185439323445	1683146	77	75	1	1.78051031987468	0.0013787314158323	0.0796651033243699	0.7926593256656846	0.0	0.9747180955790228	0.9748747091462324		False					3390	3369	3373	125	11767	11954	0.969877839036569	25017	3498
CAVDDQ01.fasta	2.5499270846418955	0.7524302388455888	0.0012629665686049	1830890	23	21	2	2.3656366031238587	0.0017505046940785	0.1902195107297543	0.8947677656812918	0.0	0.9884716212374846	0.9886008309620956		False	3.0	18.666666666666668	0.0970535312640576	1.0	4015	3970	3968	278	18327	18443	0.983619736243852	37930	4246
CAVDEK01.fasta	14.01400465614561	0.94963202485605	0.0013881919775741	2291595	18	17	13	7.667767891199831	0.0050692244089393	0.9197449811157732	0.999995774471057	5.640526387357779e-05	0.9923413530402816	0.9923930685971276	2.314487896293619	False	564.0	4.636524822695035	0.9444495160512496	0.9933964300192512	16142	16033	16012	2883	126315	127227	0.9824357723721834	262723	18895
CAVDFD01.fasta	11.46327627536969	0.8483689287732906	0.0015499229444969	1944397	267	255	12	8.230928479676551	0.0059855425564961	0.7717487735272169	0.9999598172577248	0.0003266704015226	0.9827947215287894	0.9830093043650948		False	1292.0	33.078173374613	0.7936010951928774	0.98704395540321	25818	25496	25451	2454	88085	88647	0.9795583873890784	190766	27905
CAVDFX01.fasta	2.4657765260260955	0.5524358009780822	0.001346650699412	2020280	449	425	1	3.826306834209031	0.0027538942079405	0.2106584235848496	0.8866506540788973	9.980612754849556e-06	0.9644845144023928	0.9647265319357408		False	9.0	55.0	0.5652014951537262	0.9721706864564008	15115	15012	15004	444	19939	20525	0.9599159862682524	48991	15448
CAVDJW01.fasta	2.07390374106103	0.4790175960033516	0.0016052090773948	1897590	393	365	0	3.3069082639318315	0.0024519246008235	0.1767621035102419	0.8397879459397696	0.0	0.967315799202199	0.9676288377029532		False	28.0	26.5	0.7897896182764611	0.9942307692307693	10963	10858	10856	456	15950	16517	0.959644960241222	39454	11312
CAVDQU01.fasta	0.8476685477700043	0.1897843107783122	0.0056396350464358	2927360	283	238	0	3.2885075034583955	0.0019408879763356	0.0436909023830345	0.5269202630710541	0.0001267090537199	0.958177937278634	0.9610082956082534		False	103.0	9.640776699029129	0.4703074330929184	0.8842802137356593	5349	4987	4936	1009	9961	11144	0.941795081740319	28162	5945
CAVDSW01.fasta	2.2633938240691034	0.7667173952980348	0.0031490455221999	2797894	21	20	2	2.057191356105823	0.001230793945001	0.1389931141065386	0.8644719632325397	0.0	0.9946385591738496	0.9961094196786736		False	4.0	10.0	0.7878787878787871	1.0	2085	1513	1511	1474	24858	25014	0.9888931846183444	51403	2985
CAVDZO01.fasta	1.3713784523695935	0.327219437247548	0.0021268306291972	2043705	144	132	0	4.820924646235037	0.0033962774670541	0.0790427189834149	0.702079073035051	0.0002821719764342	0.960437043456729	0.9614398910486568		False	213.0	45.25352112676056	0.9127356182476712	1.0	6391	6229	6213	425	11433	12687	0.9491563100161012	32397	6638
CAVEAB01.fasta	3.608566858144552	0.5477364254605753	0.0016786604510763	2902511	76	74	1	5.377819617708246	0.0031648965837439	0.2880819400856707	0.9586781777895936	0.0	0.964154032536796	0.964475740915924		False	130.0	14.646153846153846	0.8204382284890918	0.9855562200956938	29973	29704	29685	1526	42114	43395	0.960101121034407	102302	31211
CAVEDZ01.fasta	3.894431026577603	0.882092886106457	0.001239763047269	2346788	40	38	4	2.8084272656446263	0.0018364023724032	0.3734674798064418	0.9678962552402482	0.0	0.9873386814292674	0.9874573420701034		False					11097	10993	10978	789	35855	36114	0.9846565359392108	75036	11767
CAVEPI01.fasta	0.8843675638661281	0.1442587794040977	0.0017104867831392	3212775	191	140	0	3.538196484365607	0.0019858169765875	0.0567633899043661	0.5420047924987599	6.260783722018187e-05	0.9550688717318828	0.9553704597297772		False	72.0	13.47222222222222	0.933548260150194	0.9894736842105264	8194	8139	8127	299	12071	13346	0.949641533558628	36874	8426
CAVEUH01.fasta	79.59837336273073	0.9142727827816174	0.0032428847847891	1683596	70	70	85	36.76043151005225	0.0284495258675928	0.9083853846172122	1.0	0.0029455452275963	0.9868558881723918	0.98899993068969		False	19133.0	80.1330685203575	0.8442466562953946	0.9900446321799332	20102	16823	16736	7623	524329	527665	0.9842510468124144	1090278	24359
CAVEVP01.fasta	3.4580474076862484	0.0725270305286729	0.0092481683971301	775697	44	32	0	25.801777571564813	0.0294633001955441	0.0449763245184653	0.9528044589903129	0.0035560642740028	0.9817702361843614	0.9894519605595048		False	3410.0	102.53431085043988	0.6431681141036965	0.96196519242416	636	368	352	727	10743	11048	0.9740865939850192	25239	1079
CAVEYC01.fasta	1.340372211273953	0.5893681465887359	0.0119227606078553	2230185	75	72	1	1.5966821292409523	0.0010727871468546	0.0494416382497415	0.693809757457571	0.0	0.9784698541681782	0.9850903286657476		False					2374	1644	1632	1766	11863	12076	0.9711937222884583	26311	3398
CAVEYQ01.fasta	1.534673681555077	0.0472961790196411	0.003032815829305	2743118	226	80	0	13.178286809313928	0.0080231454008904	0.0306370342070592	0.7420828477174959	0.001780628879575	0.9745005414024108	0.975381064004474		False	670.0	36.02985074626866	0.8587087146999816	0.9755051246299346	2143	2069	2053	379	16724	17264	0.9462755844183688	40477	2432
CAVFAL01.fasta	2.23146097689854	0.5849098799047381	0.0014432548739042	3340265	344	307	1	2.725798518034189	0.0015070327084569	0.1893343791585398	0.8605961332616026	0.0	0.9852504715959312	0.9854576101273348		False					9328	9197	9189	748	29590	29851	0.977431103864056	64496	9937
CAVFGX01.fasta	3.4166062474369125	0.8491882891834203	0.0014407073262256	2070257	107	100	3	2.67451643171459	0.0018684847280103	0.3060165960071624	0.9510454673374092	0.0	0.987482893550928	0.987763857604892		False					7930	7752	7751	788	27771	28024	0.9831737073435232	57737	8539
CAVFNV01.fasta	2.529278663904244	0.2303376428332323	0.0024661336350823	2210620	142	122	0	8.479191140472425	0.0057399123281357	0.1242927323556286	0.8928315153698945	0.0013516760359041	0.9695411334818244	0.9702981467732308		False	1130.0	81.20796460176992	0.7084612726787832	0.9833053264846694	8369	8161	8136	872	23445	24197	0.963656193568333	65117	9008
CAVFRA01.fasta	0.9379126355208726	0.4543865387564615	0.0027383024002916	2601721	81	74	0	1.3685022238946256	0.0008510822963854	0.026704246919635	0.5631550084246043	0.0	0.971458180405026	0.9725664608431568		False					1983	1906	1899	240	9563	9843	0.966399482253536	21339	2139
CAVGEE01.fasta	0.8625273136556917	0.3982277856874611	0.0069311045413293	4092733	183	148	0	1.4306841168068545	0.0007103750763871	0.0311207694222906	0.5330866655904215	0.0	0.9852318853096124	0.9890789752608562		False					1881	1391	1374	1278	14089	14268	0.9775011519942102	30640	2652
CAVGEL01.fasta	1.560215665255186	0.0664004866536813	0.0020118943661253	2523355	260	116	0	9.571101850747054	0.0060882777707623	0.041530422790293	0.7478346945249461	0.001292243029166	0.95561853505859	0.956191075995267		False	252.0	56.13095238095238	0.8888637544653557	0.994249311294766	4651	4591	4575	245	16077	17335	0.9473029267951776	41386	4820
CAVGVD01.fasta	3.0119749676368697	0.6336417480722302	0.0061149360707972	3281512	90	90	2	4.766539408590222	0.0026385215619848	0.2542913144916124	0.9300219667169288	0.000901313151659	0.9839632816432184	0.98735709320998		False	3285.0	58.62374429223744	0.4166763123839475	0.9511580369214722	13382	10550	10440	7521	39159	39665	0.9771405817251556	88300	17961
CAVGVK01.fasta	1.514958719119706	0.604834832020913	0.00101344488811	1462057	184	176	1	1.9282273392361664	0.0016151460409584	0.0704473218212422	0.7375536369278692	0.0001540534680028	0.9785432726849064	0.9786694887279364		False					2210	2197	2191	88	8597	8672	0.973253534998639	18568	2279
CAVGWE01.fasta	1.609326864542788	0.4746663925951498	0.0018347403102135	3415167	65	61	0	5.180187485199789	0.002808456673254	0.0951508374261053	0.7585361777336177	4.533878318197652e-05	0.9878260441413608	0.9883615012494		False	128.0	41.0390625	0.337134159595089	0.9481154520287648	3956	3782	3772	567	21748	22060	0.9788641588205996	48631	4339
CAVGYO01.fasta	3.583628074002742	0.1408444037490487	0.0034634995272539	1901389	250	181	0	15.306764983945808	0.0112495381274013	0.0847196444283626	0.9577581392768924	0.0018983540073148	0.976186485395909	0.9775770555917684		False	1257.0	53.599840891010345	0.904612760212614	0.9989771637907424	3836	3612	3593	844	27451	28017	0.9653895144152204	65233	4437
CAVHGX01.fasta	28.26985031748741	0.845196473769473	0.0015602133818967	3110517	187	181	30	20.417968968510287	0.0116472410200647	0.8030157044632773	0.9999999999855782	0.0014655022653002	0.9620521147860872	0.9623900129474248		False	3957.0	45.41900429618398	0.6811992722259012	0.9588079204793436	94786	93942	93813	4300	347116	354894	0.9626009568469308	777210	98113
CAVHRO01.fasta	2.318703209739477	0.7195250682696606	0.0167420964452339	1830242	131	124	2	2.285819151602696	0.001701839758252	0.1655021576381702	0.8709318777050804	0.0	0.9863622408049942	0.9928757481619892		False	4.0	18.5	0.9078947368421058	1.0	4131	2158	2134	6278	16984	17267	0.9765012687437288	37112	8412
CAVIBB01.fasta	1.2643289252489802	0.1172379930211842	0.0022038432511518	2388944	234	154	0	6.05542262151208	0.0039567422025677	0.0606142295507973	0.6725442806025117	0.0006446894596152	0.9577428800309384	0.9585025275544874		False	370.0	50.42432432432432	0.8906995938933276	0.99890756302521	6119	6009	5995	431	12513	13624	0.948974838705848	35551	6426
CAVIIA01.fasta	3.682382865920696	0.7121820974766996	0.0011962115905262	1566282	83	78	3	3.607423314971805	0.0028978503476119	0.3674383029365082	0.9612856160848772	0.0	0.9567480782329474	0.9569061983068988		False					24892	24801	24783	464	22791	24479	0.9515587050217098	55678	25247
CAVIQS01.fasta	1.079535079340596	0.5106462883853186	0.0015977771525206	1043791	80	78	1	1.4480355963918068	0.0014283250210554	0.0346180413511899	0.6145059324443044	0.0	0.9776111141860852	0.9782753085736424		False					809	785	783	61	4343	4422	0.9717580230643174	9483	844
CAVISJ01.fasta	3.95279113342568	0.7787201585973339	0.0115255552625259	3807378	78	73	3	3.688179757320765	0.0018940467133556	0.3757864336033879	0.9695087210040504	0.0	0.9868741180392812	0.9919679107831428		False	892.0	32.56614349775785	0.5921225415465426	0.9909960163009646	18780	11492	11204	26775	59286	61009	0.9812195088735268	133101	37979
CAVIUC01.fasta	0.9054781220844048	0.2775708149221639	0.0024228340597518	1055745	76	72	0	1.9599712012017976	0.0019214074285635	0.0687940743266602	0.5504630301299247	0.0	0.9808478706852636	0.9818116730231724		False					1391	1321	1318	193	3777	3852	0.9717688993758627	9049	1511
CAVIYT01.fasta	0.8822198764943245	0.413409729164922	0.0112661565758908	2901729	283	262	0	1.6221290779237387	0.0009616886812284	0.0286453352466753	0.5411354226671297	5.230925558124106e-05	0.967938306805741	0.9751085766533126		False	16.0	74.5	0.5081855667311924	1.0	2665	2069	2037	1360	10141	10603	0.9566821346312796	24345	3397
CAVIZK01.fasta	11.19504094901613	0.7975044933214732	0.0019565621638059	1802119	22	22	10	9.73607317118528	0.0072614448905988	0.6676706699169145	0.9999490782877204	0.0008807401289313	0.960799420223367	0.9616945168888202		False	969.0	19.57378740970072	0.8761963472289297	0.9900840422270206	47167	46090	45952	3502	79434	82366	0.9614307694414572	184642	49454
CAVJDZ01.fasta	1.423184926757829	0.5975299580941815	0.0011966199279786	2365304	117	115	1	1.672675204973155	0.0010930176316673	0.0588199233586887	0.7154004829660117	0.0	0.9732330891918894	0.9734271564829255		False					3724	3697	3691	125	13122	13353	0.9689084825449292	28327	3816
CAVJHQ01.fasta	15.095227818692132	0.5195866855426263	0.0019817035654924	2432724	176	142	1	24.410106116915166	0.0157647931352771	0.4343267053722494	0.9999983735098776	0.001492028073981	0.951579457446879	0.9523517481120995		False	1924.0	39.98388773388773	0.8019435540686297	0.9711810206424412	51161	50345	50187	2854	148860	160658	0.9526049898817808	381985	53041
CAVJZZ01.fasta	1.7333471214733993	0.4714642282077127	0.0020823828368598	2905879	142	126	0	6.732534719611719	0.0039689222912179	0.0390542758318566	0.783582422466913	0.0012028910803231	0.960268577017632	0.9614845753258082		False	862.0	54.48839907192576	0.7339419524074348	0.9815123828887484	4509	4371	4360	401	20015	20561	0.956542135802432	44724	4761
CAVKAB01.fasta	0.8788184834830446	0.2370240404658869	0.0010128022498318	1300058	213	160	0	2.258182737494156	0.0020137822647072	0.0690584573919009	0.5397551833277503	0.0	0.9562040543550904	0.9563488527511697		False	7.0	34.57142857142857	0.6767485822306235	1.0	3932	3919	3917	81	4488	5043	0.9410673225110616	12536	3998
CAVKAQ01.fasta	1.0149510816446157	0.3551069591364485	0.0011695069561509	2970153	231	165	0	1.83616943621176	0.0010738104712227	0.0651811539674891	0.5918831730868572	0.0	0.9570346801103315	0.957370427380448		False					8318	8253	8247	228	11966	13812	0.9435620952338218	34611	8475
CAVKBM01.fasta	1.288817812076154	0.3972822213987952	0.0032759612372713	3408519	373	237	0	5.737053333893664	0.003142037979935	0.0440769143431501	0.6795490729468529	0.0004969454822326	0.9616206393897642	0.9634976736755926		False	680.0	42.66470588235294	0.5842570332531687	0.9701089546020506	5766	5484	5465	824	17370	18373	0.9520954676929172	42108	6289
CAVKEV01.fasta	2.102818213156689	0.7627263717452023	0.0059502665124901	2042216	255	253	2	1.988344843305437	0.0014090701982806	0.1143865291428526	0.8438266205594167	0.0	0.9871405210571828	0.9905694300562496		False	6.0	37.0	1.0000000000000002	1.0	3004	2203	2179	1875	17209	17380	0.9813546124161752	36715	4054
CAVKHB01.fasta	2.623362753675228	0.7499502386889729	0.0095614927022577	1512219	270	262	2	4.135541601501634	0.0034246892187826	0.1625498687690076	0.9013748828017843	0.0004737487839391	0.9693463677378148	0.9787072181472758		False	1666.0	71.69927971188476	0.5147290160037722	0.9733215033523904	7535	5234	5140	4188	15823	17082	0.964493474070102	41076	9328
CAVKJJ01.fasta	1.8371080271727749	0.5212060214530947	0.001551648114686	3027442	131	128	1	5.73807740540903	0.0033121955330343	0.127986266954082	0.802529562224449	3.058981449526729e-05	0.956665143972065	0.9571219523525633		False	10.0	3.8	0.2901505213801005	1.0	16791	16614	16583	559	22236	24423	0.9458794986033294	59073	17142
CAVKTI01.fasta	28.59819354936165	0.7567040122321028	0.003735411390704	2383237	114	109	23	28.829078511594396	0.0187643984385236	0.6923402917964097	0.999999999989208	0.0028767906642751	0.9732977537725506	0.975838342895896		False	24966.0	59.207321957862696	0.8987543677293447	0.9931897509032002	44059	39867	39561	11952	271556	275212	0.9728028589782696	635663	51513
CAVKUQ01.fasta	3.967661375580528	0.8576267754871278	0.0017290566293019	1047107	69	69	4	3.027291605562847	0.0029781034591504	0.3859567360355723	0.969906467416142	0.0	0.9917429194977954	0.9921709910971004		False	32.0	28.0	0.5270213290030653	1.0	3337	3164	3149	650	16265	16421	0.9871088938846416	34275	3799
CAVKUV01.fasta	3.087470333624532	0.7017155764866597	0.0017606715887901	3232616	144	142	2	5.081766142912032	0.0028391017686125	0.2728066061666465	0.9345347822819046	0.0001073158509205	0.9702748336222996	0.9706841868328876		False	226.0	42.190265486725664	0.664741377364186	0.9801695897980728	26214	25853	25812	1379	40396	41487	0.9639295505502852	92982	27191
